PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,442046419,156009489,CC(C1=CC=C(C=C1)C(=O)N2CC(C3=CC=CC=C32)C(C)(C)C)N4CCCCC4,Active,,,,3.18,EC50,=,3180,nM
2,442046528,156009574,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC(=C(C=C3)SC(F)(F)F)Cl,Active,,,,1.61,EC50,=,1610,nM
3,442047226,124342464,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)C(F)(F)F,Active,,,,5.7,EC50,=,5700,nM
4,442049558,156011787,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)N3CCC4=C3C=C(C=C4)Cl,Active,,,,2.31,EC50,=,2310,nM
5,442051203,124343734,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=CC(=C3)C(F)(F)F,Active,,,,1.41,EC50,=,1410,nM
6,442051367,154729054,CC1CCN(CC1)C2=C(C=C(C=C2)NC(=O)C3=CC=C(C=C3)CN4CCOCC4)C(F)(F)F,Active,,,,0.18,EC50,=,180,nM
7,442052799,156014108,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)C(C#N)C4CCCC4,Active,,,,1.63,EC50,=,1630,nM
8,442053693,156014733,C1CCN(CC1)CC2=CC=C(S2)C(=O)NC3=CC=C(C=C3)C(F)(F)F,Active,,,,3.65,EC50,=,3650,nM
9,442053889,156014872,C1CCC(CC1)C2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3)CN4CCCCC4)F,Active,,,,1.33,EC50,=,1330,nM
10,442054808,156015470,CC(C1=CC=C(C=C1)C(=O)N2CCC3=C2C=CC(=C3)C(C)(C)C)N4CCCCC4,Active,,,,3.09,EC50,=,3090,nM
11,442055170,156015699,CC(C)(C)C1=CC(=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCCCC3)C(C)(C)C,Active,,,,2.34,EC50,=,2340,nM
12,442055750,156016065,CC1(CN(C2=CC=CC=C21)C(=O)C3=CC=C(C=C3)CN4CCCCC4)C,Active,,,,2.9,EC50,=,2900,nM
13,442057245,156017147,C1CCC(CC1)C2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)CN4CCCCC4,Active,,,,0.96,EC50,=,960,nM
14,442058244,124346730,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,Active,,,,1.24,EC50,=,1240,nM
15,442058505,156018046,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)N3CCC4=C3C=C(C=C4)C(F)(F)F,Active,,,,1.46,EC50,=,1460,nM
16,442058733,156018209,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)C45CC6CC(C4)CC(C6)C5,Active,,,,0.38,EC50,=,380,nM
17,442058961,156018379,C1CCC(CC1)CCNC(=O)C2=CC=C(C=C2)CN3CCCCC3,Active,,,,7.74,EC50,=,7740,nM
18,442059204,156018553,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)C4CC4,Active,,,,2.65,EC50,=,2650,nM
19,442060156,156019221,CC(C1=CC=C(C=C1)C(=O)N2CCC3=C2C=C(C=C3)C(F)(F)F)N4CCCCC4,Active,,,,1.73,EC50,=,1730,nM
20,442060288,156019313,CC(C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C3CCCCC3)N4CCCCC4,Active,,,,0.85,EC50,=,850,nM
21,442060729,53281807,CC(C)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCCCC3,Active,,,,2.1,EC50,=,2100,nM
22,442061890,156020438,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)N4CCC(CC4)(F)F,Active,,,,1.88,EC50,=,1880,nM
23,442061981,126034583,C1COCCN1CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)C45CC6CC(C4)CC(C6)C5,Active,,,,2.79,EC50,=,2790,nM
24,442063326,41455479,COC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCCCC3,Active,,,,0.53,EC50,=,530,nM
25,442064230,156022056,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC(=C(C=C3)C(F)(F)F)Cl,Active,,,,2.05,EC50,=,2050,nM
