PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103628891,3005573,CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\C2=CC=CC=C2)/C3=CC=CC=C3,Unspecified,,,,17,CC50,=,17000,nM
2,520002696,177641133,C[C@@]12CC[C@@H](C1)C([C@@H]2OC(=O)CN3CCN(CC3)C)(C)C,Unspecified,,,,645,CC50,=,645000,nM
3,520002823,177641197,C[C@@H]1[C@H]2C[C@H](C2(C)C)C[C@H]1OC(=O)CN3CCN(CC3)C4=CC=CC=C4,Unspecified,,,,59,CC50,=,59000,nM
4,520003003,177641289,C[C@@H]1[C@H]2C[C@H](C2(C)C)C[C@H]1OC(=O)CCN3CCOCC3,Unspecified,,,,281,CC50,=,281000,nM
5,520003961,177641716,CCN1CCN(CC1)CCC(=O)O[C@@H]2[C@@]3(CC[C@@H](C3)C2(C)C)C,Unspecified,,,,356,CC50,=,356000,nM
6,520004073,177641768,CC1CCN(CC1)CC(=O)O[C@@H]2[C@@]3(CC[C@@H](C3)C2(C)C)C,Unspecified,,,,241,CC50,=,241000,nM
7,520005347,177642380,C[C@@H]1[C@H]2C[C@H](C2(C)C)C[C@H]1OC(=O)CCN3CCCCC3,Unspecified,,,,334,CC50,=,334000,nM
8,520005420,177642407,C[C@@H]1[C@H]2C[C@H](C2(C)C)C[C@H]1OC(=O)CCCN3CCN(CC3)C,Unspecified,,,,164,CC50,=,164000,nM
9,520005921,177642642,CC1CCN(CC1)CCC(=O)O[C@@H]2[C@@]3(CC[C@@H](C3)C2(C)C)C,Unspecified,,,,188,CC50,=,188000,nM
10,520006072,177642713,C[C@@H]1[C@H]2C[C@H](C2(C)C)C[C@H]1OC(=O)CCCN3CCOCC3,Unspecified,,,,116,CC50,=,116000,nM
11,520006384,177642860,C[C@@]12CC[C@@H](C1)C([C@@H]2OC(=O)CN3CCCCC3)(C)C,Unspecified,,,,229,CC50,=,229000,nM
12,520006535,25154980,C[C@@H]1[C@H]2C[C@H](C2(C)C)C[C@H]1OC(=O)CN3CCCCC3,Unspecified,,,,314,CC50,=,314000,nM
13,520007098,177643186,C[C@@]12CC[C@@H](C1)C([C@@H]2OC(=O)CCN3CCCCC3)(C)C,Unspecified,,,,351,CC50,=,351000,nM
14,520007521,177643386,C[C@@H]1[C@H]2C[C@H](C2(C)C)C[C@H]1OC(=O)CCN3CCN(CC3)C,Unspecified,,,,318,CC50,=,318000,nM
15,520008504,25154978,C[C@@H]1[C@H]2C[C@H](C2(C)C)C[C@H]1OC(=O)CN3CCOCC3,Unspecified,,,,199,CC50,=,199000,nM
16,520008512,177643825,C[C@@H]1[C@H]2C[C@H](C2(C)C)C[C@H]1OC(=O)CCCN3CCCCC3,Unspecified,,,,123,CC50,=,123000,nM
17,520008894,177643992,C[C@@]12CC[C@@H](C1)C([C@@H]2OC(=O)CCN3CCN(CC3)C)(C)C,Unspecified,,,,454,CC50,=,454000,nM
18,520008915,177644000,C[C@@H]1[C@H]2C[C@H](C2(C)C)C[C@H]1OC(=O)CCCN3CCN(CC3)C4=CC=CC=C4,Unspecified,,,,67,CC50,=,67000,nM
19,520009629,177644348,CCN1CCN(CC1)CCCC(=O)O[C@@H]2[C@@]3(CC[C@@H](C3)C2(C)C)C,Unspecified,,,,404,CC50,=,404000,nM
20,520009699,177644379,C[C@@]12CC[C@@H](C1)C([C@@H]2OC(=O)CCCN3CCN(CC3)C4=CC=CC=C4)(C)C,Unspecified,,,,11,CC50,=,11000,nM
21,520009774,177644411,C[C@@]12CC[C@@H](C1)C([C@@H]2OC(=O)CCCN3CCOCC3)(C)C,Unspecified,,,,261,CC50,=,261000,nM
22,520010237,177644621,C[C@@]12CC[C@@H](C1)C([C@@H]2OC(=O)CCCN3CCN(CC3)C)(C)C,Unspecified,,,,775,CC50,>,775000,nM
23,520010282,177644637,C[C@@H]1[C@H]2C[C@H](C2(C)C)C[C@H]1OC(=O)CCN3CCN(CC3)C4=CC=CC=C4,Unspecified,,,,128,CC50,=,128000,nM
24,520010419,177644697,C[C@@]12CC[C@@H](C1)C([C@@H]2OC(=O)CCN3CCN(CC3)C4=CC=CC=C4)(C)C,Unspecified,,,,21,CC50,=,21000,nM
25,520010647,177644826,C[C@@]12CC[C@@H](C1)C([C@@H]2OC(=O)CCN3CCOCC3)(C)C,Unspecified,,,,318,CC50,=,318000,nM
26,520011103,177645018,C[C@@H]1[C@H]2C[C@H](C2(C)C)C[C@H]1OC(=O)CN3CCN(CC3)C,Unspecified,,,,628,CC50,=,628000,nM
27,520011121,177645028,CCN1CCN(CC1)CC(=O)O[C@@H]2[C@@]3(CC[C@@H](C3)C2(C)C)C,Unspecified,,,,907,CC50,=,907000,nM
28,520011546,177645223,C[C@@]12CC[C@@H](C1)C([C@@H]2OC(=O)CN3CCOCC3)(C)C,Unspecified,,,,291,CC50,=,291000,nM
29,520011865,177645371,CC1CCN(CC1)CCCC(=O)O[C@@H]2[C@@]3(CC[C@@H](C3)C2(C)C)C,Unspecified,,,,130,CC50,=,130000,nM
30,520012364,177645601,C[C@@]12CC[C@@H](C1)C([C@@H]2OC(=O)CN3CCN(CC3)C4=CC=CC=C4)(C)C,Unspecified,,,,101,CC50,=,101000,nM
31,520013023,177645874,C[C@@]12CC[C@@H](C1)C([C@@H]2OC(=O)CCCN3CCCCC3)(C)C,Unspecified,,,,458,CC50,=,458000,nM
