PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,160667005,44468216,C1=C2C(=NC=NN2C(=C1)[C@]3([C@@H]([C@@H]([C@H](O3)CO)O)O)C#N)N,Active,,,,0.78,EC50,=,780,nM
2,160688323,44468217,C[C@@]1([C@@H]([C@@H]([C@H](O1)CO)O)O)C2=CC=C3N2N=CN=C3N,Unspecified,,,,10,EC50,>,10000,nM
3,194160802,58059506,CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@@H]1[C@H]([C@@]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)(C)O)O)OC4=CC=CC=C4,Unspecified,,,,13,EC50,=,13000,nM
4,194181406,44470275,C[C@]1([C@@H]([C@H](O[C@@]1(C#N)C2=CC=C3N2N=CN=C3N)CO)O)O,Unspecified,,,,10,EC50,>,10000,nM
5,194188272,58059494,C[C@@H](C(=O)OC(C)C)NP(=O)(OC[C@@H]1[C@H]([C@@]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)(C)O)OC(=O)C(C)C)OC4=CC=CC=C4,Unspecified,,,,40,EC50,=,40000,nM
6,381837655,,,Active,,,,0.12,EC50,=,120,nM
7,381838043,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,0.053,EC50,=,53,nM
8,381839486,121304049,C[C@@H](C(=O)OC1CCC1)NP(=O)(OC[C@@H]2[C@H]([C@H]([C@](O2)(C#N)C3=CC=C4N3N=CN=C4N)O)O)OC5=CC=CC=C5,Active,,,,0.088,EC50,=,88,nM
9,381840901,70587122,C1=NC(=C2C(=N1)N(C=N2)[C@]3([C@@H]([C@@H]([C@H](O3)CO)O)O)C#N)N,Unspecified,,,,56,EC50,=,56000,nM
10,381842629,121304026,CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,0.053,EC50,=,53,nM
11,381844184,56832850,C[C@@H](C(=O)OC(C)C)NP(=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,0.367,EC50,=,367,nM
12,381846909,58069402,CCOC(=O)[C@H](C)NP(=O)(N[C@@H](C)C(=O)OCC)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O,Active,,,,9.102,EC50,=,9102,nM
13,381847998,121304045,C[C@@H](C(=O)OC1CCCC1)NP(=O)(OC[C@@H]2[C@H]([C@H]([C@](O2)(C#N)C3=CC=C4N3N=CN=C4N)O)O)OC5=CC=CC=C5,Active,,,,0.16,EC50,=,160,nM
14,381851364,137641304,CC[C@@H](C(=O)OCC)NP(=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,1.585,EC50,=,1585,nM
15,381852340,135329188,CCC(CC)COC(=O)[C@@H](C)NP(=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,0.518,EC50,=,518,nM
16,381855337,70907629,C1=CN(C(=O)N=C1N)[C@]2([C@@H]([C@@H]([C@H](O2)CO)O)O)C#N,Unspecified,,,,10,EC50,>,10000,nM
17,381856548,137644822,CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#C)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,3.9,EC50,=,3900,nM
18,381858485,121310008,CCOC(=O)[C@H](CC1=CC=CC=C1)NP(=O)(OC[C@@H]2[C@H]([C@H]([C@](O2)(C#N)C3=CC=C4N3N=CN=C4N)O)O)OC5=CC=CC=C5,Active,,,,0.587,EC50,=,587,nM
19,381861830,134443512,C[C@@H](C(=O)OCC(C)(C)C)NP(=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,0.092,EC50,=,92,nM
20,381870356,137654168,C[C@@H](C(=O)OC(C)(C)C)NP(=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,3.79,EC50,=,3790,nM
21,381872213,56832852,CCOC(=O)[C@H](C)NP(=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,0.636,EC50,=,636,nM
22,381883786,137659538,CCC(CC)OC(=O)[C@H](C)NP(=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,0.845,EC50,=,845,nM
23,381884245,121310011,CCOC(=O)[C@H](C(C)C)NP(=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,3.151,EC50,=,3151,nM
24,381886853,137661605,CCC(CC)OC(=O)[C@H](C)NP(=O)(N[C@@H](C)C(=O)OC(CC)CC)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O,Active,,,,0.678,EC50,=,678,nM
