PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103216741,6436223,C[C@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C,Active,,,,0.003,EC50,=,3,nM
2,103507217,100492,COC1=C(C=C2C(=C1)C(=C3C(=C2O)COC3=O)C4=CC5=C(C=C4)OCO5)OC,Active,,,,1.086,EC50,=,1086,nM
3,103636497,11785812,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C3COC(=O)C3=C(C4=CC(=C(C=C42)OC)OC)C5=CC6=C(C=C5)OCO6)O)O)O,Active,,,,0.428,EC50,=,428,nM
4,520003061,139511793,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCCN4CCOCC4)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.095,EC50,=,95,nM
5,520003132,177641348,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCCN4CCN(CC4)S(=O)(=O)C)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.035,EC50,=,35,nM
6,520003147,177641354,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCCN4CCN(CC4)C(=O)OC)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.022,EC50,=,22,nM
7,520003712,171714103,COC1=C(C=C2C(=C1)C(=C3C(=C2OC4CCOC4)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.04,EC50,=,40,nM
8,520004382,146680959,COCCN1CCN(CC1)CC(COC2=C3COC(=O)C3=C(C4=CC(=C(C=C42)OC)OC)C5=CC6=C(C=C5)OCO6)O,Active,,,,0.044,EC50,=,44,nM
9,520004400,177641908,CN1CCN(CC1)CC(COC2=C3COC(=O)C3=C(C4=CC(=C(C=C42)OC)OC)C5=CC6=C(C=C5)OCO6)O,Active,,,,0.054,EC50,=,54,nM
10,520004911,177642160,CN1C2CCC1CN(C2)CCCOC3=C4COC(=O)C4=C(C5=CC(=C(C=C53)OC)OC)C6=CC7=C(C=C6)OCO7,Active,,,,0.01,EC50,=,10,nM
11,520005638,177642505,COC1=C(C=C2C(=C1)C(=C3C(=C2OC4CCNC4)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.086,EC50,=,86,nM
12,520006616,177642966,CN1C2CCC1CN(C2)CC(COC3=C4COC(=O)C4=C(C5=CC(=C(C=C53)OC)OC)C6=CC7=C(C=C6)OCO7)O,Active,,,,0.007,EC50,=,7,nM
13,520006699,177643005,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCCN4CCNC(=O)C4)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.441,EC50,=,441,nM
14,520007195,177643233,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCCN4CC5CCC4CO5)COC3=O)C6=CC7=C(C=C6)OCO7)OC,Active,,,,0.028,EC50,=,28,nM
15,520008576,177643855,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCCN4CC5CC4CO5)COC3=O)C6=CC7=C(C=C6)OCO7)OC,Active,,,,0.048,EC50,=,48,nM
16,520008655,177643887,COC1=C(C=C2C(=C1)C(=C3C(=C2OCC(CN4CCN(CC4)C(=O)OC)O)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.041,EC50,=,41,nM
17,520009323,177644196,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCCN4C5CCC4COC5)COC3=O)C6=CC7=C(C=C6)OCO7)OC,Active,,,,0.143,EC50,=,143,nM
18,520009361,177644215,CN1CC2CC1CN2CCCOC3=C4COC(=O)C4=C(C5=CC(=C(C=C53)OC)OC)C6=CC7=C(C=C6)OCO7,Active,,,,0.116,EC50,=,116,nM
19,520009929,177644479,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCCN4CC5CCC(C4)O5)COC3=O)C6=CC7=C(C=C6)OCO7)OC,Active,,,,0.127,EC50,=,127,nM
20,520009955,177644488,COC1=C(C=C2C(=C1)C(=C3C(=C2OC4CCOCC4)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.124,EC50,=,124,nM
21,520010076,177644550,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCCN4CCN(CC4)C=O)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.031,EC50,=,31,nM
22,520010682,177644843,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCN4CCOCC4)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.651,EC50,=,651,nM
23,520010789,177644887,CN1CCN(CC1=O)CCCOC2=C3COC(=O)C3=C(C4=CC(=C(C=C42)OC)OC)C5=CC6=C(C=C5)OCO6,Active,,,,0.074,EC50,=,74,nM
24,520010833,177644906,COC1=C(C=C2C(=C1)C(=C3C(=C2OCC(CN4CCOCC4)O)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.157,EC50,=,157,nM
25,520011363,177645143,CN1CC2CCC1CN2CCCOC3=C4COC(=O)C4=C(C5=CC(=C(C=C53)OC)OC)C6=CC7=C(C=C6)OCO7,Active,,,,0.026,EC50,=,26,nM
26,520011364,177645144,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCCN4CCS(=O)(=O)CC4)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.117,EC50,=,117,nM
27,520011874,177645377,CC(=O)N1CCN(CC1)CCCOC2=C3COC(=O)C3=C(C4=CC(=C(C=C42)OC)OC)C5=CC6=C(C=C5)OCO6,Active,,,,0.042,EC50,=,42,nM
28,520011914,156124647,COC1=C(C=C2C(=C1)C(=C3C(=C2OCC#N)COC3=O)C4=CC5=C(C=C4)OCO5)OC,Active,,,,0.182,EC50,=,182,nM
29,520011955,177645414,CN1CC2CCC(C1)N2CCCOC3=C4COC(=O)C4=C(C5=CC(=C(C=C53)OC)OC)C6=CC7=C(C=C6)OCO7,Active,,,,0.018,EC50,=,18,nM
30,520012539,177645686,COC1=C(C=C2C(=C1)C(=C3C(=C2OC4CNC4)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.214,EC50,=,214,nM
31,520013008,177645867,COC1=C(C=C2C(=C1)C(=C3C(=C2OC4CCNCC4)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.032,EC50,=,32,nM
32,520013025,177645876,CN1CCN(CC1)CCOC2=C3COC(=O)C3=C(C4=CC(=C(C=C42)OC)OC)C5=CC6=C(C=C5)OCO6,Active,,,,0.036,EC50,=,36,nM
33,520013293,177646003,COC1=C(C=C2C(=C1)C(=C3C(=C2OC4COC4)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.318,EC50,=,318,nM
34,520013314,139511863,CN1CCN(CC1)CCCOC2=C3COC(=O)C3=C(C4=CC(=C(C=C42)OC)OC)C5=CC6=C(C=C5)OCO6,Active,,,,0.007,EC50,=,7,nM
35,520013662,139511855,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCCC#N)COC3=O)C4=CC5=C(C=C4)OCO5)OC,Active,,,,0.037,EC50,=,37,nM
