PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103170100,2733526,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,Active,,,,0.73,IC50,=,730,nM
2,103220856,5328940,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,Active,,,,3.85,IC50,=,3850,nM
3,103224092,154257,CC1=C(N(C2=C1C=C(C=C2)O)CC3=CC=C(C=C3)OCCN4CCCCCC4)C5=CC=C(C=C5)O,Active,,,,3.43,IC50,=,3430,nM
4,103229908,60663,CC(C)[C@H]1C2=C(CC[C@@]1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F,Active,,,,4.32,IC50,=,4320,nM
5,103244983,123631,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Active,,,,9.68,IC50,=,9680,nM
6,103266539,3191,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4,Active,,,,9.56,IC50,=,9560,nM
7,103343368,2344,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4,Active,,,,2.64,IC50,=,2640,nM
8,103399782,219077,CC(=O)N(C)C1(CCN(CC1)CCC[C@@]2(CCCN(C2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)C5=CC=CC=C5,Active,,,,9.65,IC50,=,9650,nM
9,103439840,73078,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@H]6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC,Active,,,,2.16,IC50,=,2160,nM
10,103450658,208898,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC,Active,,,,2.2,IC50,=,2200,nM
11,103550967,9825149,C1CCN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6,Active,,,,3.05,IC50,=,3050,nM
12,103592924,9933475,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,Active,,,,7.67,IC50,=,7670,nM
13,103596136,421610,CN(C)C1=CC=CC=C1CN2CCCN(C2C3=CC=NC=C3)CC4=CC=CC=C4N(C)C,Active,,,,6.83,IC50,=,6830,nM
14,103605085,26987,C[C@@](C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C,Active,,,,1.1,IC50,=,1100,nM
15,103618544,10206,CN1CCC2=CC3=C(C4=C2[C@@H]1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)C[C@@H]7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,Active,,,,1.53,IC50,=,1530,nM
16,103701282,25150857,CN1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)CC5=CC=CC=C5)OC)OC,Active,,,,0.966,IC50,=,966,nM
17,103734485,9429,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,Active,,,,4.32,IC50,=,4320,nM
18,103746464,10090750,CC/C(=C(\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)OCCNC)/C3=CC=CC=C3,Active,,,,3.05,IC50,=,3050,nM
19,104239200,2218,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3,Active,,,,7.69,IC50,=,7690,nM
20,136937807,203911,CN1[C@@H]2CC[C@H]1CC(C2)OC3C4=CC=CC=C4CCC5=CC=CC=C35,Active,,,,6.58,IC50,=,6580,nM
21,160677133,5978,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,Active,,,,0.141,IC50,=,141,nM
22,163312394,5311497,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,Active,,,,0.066,IC50,=,66,nM
23,163315713,241903,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,Active,,,,0.048,EC50,=,48,nM
24,242556586,63062,CCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,Active,,,,1.96,IC50,=,1960,nM
25,374263482,11643449,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O,Active,,,,0.272,IC50,=,272,nM
26,381845228,77898264,CC1=C(NC2=C(C=CC=C12)CN3CC(C(C3)CO)CN4CCCC4)C,Active,,,,6.09,IC50,=,6090,nM
27,381857093,56755329,CC1=C(C=C(C=C1)CN2CCCN(C3(C2)CCN(CC3)C)C)C,Active,,,,6.83,IC50,=,6830,nM
28,381871950,44195701,CNC1CCC(CC1)N(CC2=CC(=CC=C2)C3=CC=NC=C3)C(=O)C4=C(C5=C(C=CC(=C5S4)F)F)Cl,Active,,,,7.67,IC50,=,7670,nM
