PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,242411046,3154059,C1CN(CCC1NC(=O)C23CC4CC(C2)CC(C4)C3)CC5=CC=CC=C5,Active,,,,3.9,EC50,=,3900,nM
2,442046477,130269490,C1CNCCC1NC(=O)C23CC4CC(C2)CC(C4)(C3)C5=CC=C(C=C5)Cl,Active,,,,0.19,EC50,=,190,nM
3,442047024,52990849,C1CN(CC2=CC=CC=C21)C(=O)C34CC5CC(C3)CC(C5)(C4)C6=CC=CC=C6,Active,,,,2.3,EC50,=,2300,nM
4,442047129,130269728,CC12CC3CC(C1)(CC(C3)(C2)C(=O)N4CCNCC4)C5=CC=CC=C5,Active,,,,0.13,EC50,=,130,nM
5,442047142,130269983,CC12CC3CC(C1)(CC(C3)(C2)C(=O)N4CCC(CC4)N)C5=CC=CC=C5,Active,,,,0.051,EC50,=,51,nM
6,442047307,130269307,C1CNCCC1NC(=O)C23CC4CC2CC(C4)(C3)C5=CC=CC=C5,Active,,,,0.33,EC50,=,330,nM
7,442048044,156010657,CCC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCC(CC4)N)C5=CC=CC=C5,Active,,,,0.01,EC50,=,10,nM
8,442048044,156010657,CCC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCC(CC4)N)C5=CC=CC=C5,Active,,,,0.012,EC50,=,12,nM
9,442048044,156010657,CCC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCC(CC4)N)C5=CC=CC=C5,Active,,,,0.35,EC50,=,350,nM
10,442048072,130268996,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCNCC4)C5=CC=CC=C5,Active,,,,0.043,EC50,=,43,nM
11,442048072,130268996,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCNCC4)C5=CC=CC=C5,Active,,,,0.028,EC50,=,28,nM
12,442048072,130268996,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCNCC4)C5=CC=CC=C5,Active,,,,0.24,EC50,=,240,nM
13,442048439,130269347,C1CNCCC1NCC23CC4CC(C2)CC(C4)(C3)C5=CC=CC=C5,Active,,,,0.47,EC50,=,470,nM
14,442048806,130269671,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CC5(C4)CC(C5)N)C6=CC=CC=C6,Active,,,,0.04,EC50,=,40,nM
15,442050570,152871733,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCC(CC4)N)C5=CC=CC=C5,Active,,,,0.031,EC50,=,31,nM
16,442050570,152871733,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCC(CC4)N)C5=CC=CC=C5,Active,,,,0.014,EC50,=,14,nM
17,442050570,152871733,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCC(CC4)N)C5=CC=CC=C5,Active,,,,0.14,EC50,=,140,nM
18,442050730,152871733,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCC(CC4)N)C5=CC=CC=C5,Active,,,,0.11,EC50,=,110,nM
19,442050773,130269489,COC1=CC=C(C=C1)C23CC4CC(C2)CC(C4)(C3)C(=O)NC5CCNCC5,Active,,,,0.38,EC50,=,380,nM
20,442050934,130269240,CC12CC3(CC(C1)(CC(C2)(C3)C(=O)NC4CCNCC4)C5=CC=CC=C5)C,Active,,,,0.32,EC50,=,320,nM
21,442051270,130269420,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCC(CC4)CN)C5=CC=CC=C5,Active,,,,0.03,EC50,=,30,nM
22,442051270,130269420,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCC(CC4)CN)C5=CC=CC=C5,Active,,,,0.01,EC50,=,10,nM
23,442051270,130269420,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCC(CC4)CN)C5=CC=CC=C5,Active,,,,0.074,EC50,=,74,nM
24,442051583,51109926,C1CN(CCC1NC(=O)C23CC4CC(C2)CC(C4)(C3)C5=CC=CC=C5)CC6=CC=CC=C6,Active,,,,0.38,EC50,=,380,nM
25,442052294,130269237,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NCC4CCNCC4)C5=CC=CC=C5,Active,,,,0.42,EC50,=,420,nM
26,442052897,130269226,CCC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CCNCC4)C5=CC=CC=C5,Active,,,,0.02,EC50,=,20,nM
27,442053524,130269718,C1CN(CCN1)C(=O)C23CC4CC(C2)CC(C4)(C3)C5=CC=CC=C5,Active,,,,0.26,EC50,=,260,nM
28,442053742,130269348,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4CNC4)C5=CC=CC=C5,Active,,,,0.28,EC50,=,280,nM
29,442054404,156015205,C[C@H]1C[C@@H](CCN1)NC(=O)C23CC4CC(C2)(CC(C4)(C3)C5=CC=CC=C5)C,Active,,,,0.046,EC50,=,46,nM
30,442058317,130269257,C1CNCCC1C(=O)NC23CC4CC(C2)CC(C4)(C3)C5=CC=CC=C5,Unspecified,,,,1,EC50,>,1000,nM
31,442058435,156018000,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NC4[C@H]5[C@@H]4CNC5)C6=CC=CC=C6,Active,,,,0.12,EC50,=,120,nM
32,442059237,130269289,C1CNCCC1NC(=O)C2C3CC4CC2CC(C4)(C3)C5=CC=CC=C5,Active,,,,0.18,EC50,=,180,nM
33,442059293,130269278,CN1CCC(CC1)N(C)C(=O)C23CC4CC(C2)CC(C4)(C3)C5=CC=CC=C5,Active,,,,0.28,EC50,=,280,nM
34,442059518,130269419,C1CNCCC1NC(=O)C23CC4CC(C2)CC(C4)(C3)C5=CC=C(C=C5)F,Active,,,,0.31,EC50,=,310,nM
35,442060079,130269301,C1CNCCC1NC(=O)C23CC4CC(C2)CC(C4)(C3)C5=CC=C(C=C5)O,Active,,,,1.7,EC50,=,1700,nM
36,442061076,130269723,CN1CCC(CC1)NC(=O)C23CC4CC(C2)CC(C4)(C3)C5=CC=CC=C5,Active,,,,0.16,EC50,=,160,nM
37,442061193,130269234,CC12CC3CC(C1)(CC(C3)(C2)C(=O)N[C@@H]4CCNC[C@H]4F)C5=CC=CC=C5,Active,,,,0.033,EC50,=,33,nM
38,442061299,130247335,C1CNCCC1NC(=O)NC23CC4CC(C2)CC(C4)(C3)C5=CC=CC=C5,Unspecified,,,,1,EC50,>,1000,nM
39,442062007,130269350,C1CNCCC1NC(=O)C23CC4CC(C2)CC(C4)(C3)C5=CC=C(C=C5)[N+](=O)[O-],Unspecified,,,,3,EC50,>,3000,nM
40,442062597,130269339,C1CN(CCC1N)C(=O)C23CC4CC(C2)CC(C4)(C3)C5=CC=CC=C5,Active,,,,0.12,EC50,=,120,nM
41,442063024,130269616,CC12CC3CC(C1)(CC(C3)(C2)C(=O)NCCN)C4=CC=CC=C4,Active,,,,0.25,EC50,=,250,nM
42,442063266,130268989,C1CNCCC1NC(=O)CC23CC4CC(C2)CC(C4)(C3)C5=CC=CC=C5,Active,,,,0.49,EC50,=,490,nM
43,442063985,130268852,C1CNCCC1NC(=O)C23CC4CC(C2)CC(C4)(C3)C5=CC=CC=C5,Active,,,,0.072,EC50,=,72,nM
