PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,461514557,162516429,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)OC4=CC=CC=C4F)CC5=CC=CC=C5,Unspecified,,,,79.6,CC50,=,79600,nM
2,461514639,162516434,CC1=CC(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O,Unspecified,,,,100,CC50,>,100000,nM
3,461514708,162516414,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=CC=CC=C5C#N,Unspecified,,,,33.2,CC50,=,33200,nM
4,461514838,45133659,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=CC=C4,Unspecified,,,,100,CC50,>,100000,nM
5,461514907,162516432,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNC3=NC=CS3)O)CC4=CC=C(C=C4)C5=CC=CC=C5,Unspecified,,,,38.1,CC50,=,38100,nM
6,461514919,162516435,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=C(C=C(C=C4)F)F,Unspecified,,,,100,CC50,>,100000,nM
7,461514963,162516402,CC1=C(C(=O)OC2=C1C=CC(=C2)OC[C@@H](CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)OC(F)(F)F,Unspecified,,,,52,CC50,=,52000,nM
8,461515957,162516458,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCC3=CC=CS3)O)CC4=CC=CC=C4,Unspecified,,,,87.3,CC50,=,87300,nM
9,461515986,162516410,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=CC=C(C=C5)Cl,Unspecified,,,,32.9,CC50,=,32900,nM
10,461516472,162516420,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)OC4=CC=C(C=C4)OC)CC5=CC=CC=C5,Unspecified,,,,94.9,CC50,=,94900,nM
11,461516507,162516416,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCCC3=CC=NC=C3)O)CC4=CC=C(C=C4)OC(F)(F)F,Unspecified,,,,14.3,CC50,=,14300,nM
12,461540501,162516417,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)OC4=CC=C(C=C4)[N+](=O)[O-])CC5=CC=CC=C5,Unspecified,,,,94.8,CC50,=,94800,nM
13,461540913,162516459,CC1=C(C=CC(=C1)F)CC2=C(C3=C(C=C(C=C3)OCC(CN4CCC(CC4)C(=O)N)O)OC2=O)C,Unspecified,,,,100,CC50,>,100000,nM
14,461541764,162516419,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=CC=C4C(F)(F)F,Unspecified,,,,100,CC50,>,100000,nM
15,461542815,162516457,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNC3=NC4=CC=CC=C4N3)O)CC5=CC=CC=C5,Unspecified,,,,100,CC50,>,100000,nM
16,461543001,162516445,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNC3=CC=C(C=C3)Br)O)CC4=CC=CC=C4,Unspecified,,,,100,CC50,>,100000,nM
17,461543026,162516426,CC1=C(C(=O)OC2=C1C=CC(=C2)OCCCNC3=NC=CS3)CC4=CC=CC=C4,Unspecified,,,,50.1,CC50,=,50100,nM
18,461543290,162516413,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCCC3=CN=CC=C3)O)CC4=CC=CC=C4,Unspecified,,,,27.4,CC50,=,27400,nM
19,461543628,162516455,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNC3CCOCC3)O)CC4=CC=CC=C4,Unspecified,,,,38.2,CC50,=,38200,nM
20,461543995,162516444,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCC3CC3)O)CC4=CC=CC=C4,Unspecified,,,,100,CC50,>,100000,nM
21,461544409,162663994,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCCC3=CC=CC=C3)OC4=CC=CC=C4)CC5=CC=C(C=C5)OC(F)(F)F,Unspecified,,,,42.2,CC50,=,42200,nM
22,461544651,162516397,C1CC1C2=CC(=O)OC3=C2C=CC(=C3)OCC(CN4CCC(CC4)C(=O)N)O,Unspecified,,,,100,CC50,>,100000,nM
23,461547371,162516431,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCC3=CC=CC=C3)O)CC4=CC=CC=C4,Unspecified,,,,100,CC50,>,100000,nM
24,461547450,162666104,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)OC4=CC=C(C=C4)C5=NC=C(S5)N)CC6=CC=CC=C6,Unspecified,,,,100,CC50,>,100000,nM
25,461548252,162516443,CC1=C(C(=O)OC2=C1C=CC(=C2)OC[C@H](CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)OC(F)(F)F,Unspecified,,,,64.9,CC50,=,64900,nM
26,461548650,162516438,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=CC=C(C=C5)F,Unspecified,,,,19.3,CC50,=,19300,nM
27,461549039,162516421,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)Cl,Unspecified,,,,40,CC50,=,40000,nM
28,461549123,162516460,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=C(C=C(C=C4)F)Cl,Unspecified,,,,90.8,CC50,=,90800,nM
29,461550741,162516453,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=CC=C(C=C5)C(F)(F)F,Unspecified,,,,100,CC50,>,100000,nM
30,461551472,162516405,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=C(ON=C5C)C,Unspecified,,,,36.9,CC50,=,36900,nM
31,461551570,162516399,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCCCO)O)CC3=CC=CC=C3,Unspecified,,,,53.4,CC50,=,53400,nM
32,461552482,162516456,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)F,Unspecified,,,,89.3,CC50,=,89300,nM
33,461553039,162516408,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C(F)(F)F,Unspecified,,,,89.3,CC50,=,89300,nM
34,461553256,162516447,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=CC=CC=C5OC,Unspecified,,,,91.6,CC50,=,91600,nM
35,461553620,162516425,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=CC5=CC=CC=C54,Unspecified,,,,42.4,CC50,=,42400,nM
36,461553621,162516446,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNC3=CC=CC=C3)O)CC4=CC=CC=C4,Unspecified,,,,100,CC50,>,100000,nM
37,461553830,162516441,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC(=CC=C4)F,Unspecified,,,,53.3,CC50,=,53300,nM
38,461554685,162516407,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCCC3=CC=NC=C3)O)CC4=CC=CC=C4,Unspecified,,,,100,CC50,>,100000,nM
39,461554783,162516452,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=CC(=C(C=C5)C#N)F,Unspecified,,,,29.1,CC50,=,29100,nM
40,461555226,162516422,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)OC(F)(F)F,Unspecified,,,,68.2,CC50,=,68200,nM
41,461555796,162516454,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=CC=CC=C5,Unspecified,,,,100,CC50,>,100000,nM
42,461556774,162516415,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCCCCCCO)O)CC3=CC=CC=C3,Unspecified,,,,40.3,CC50,=,40300,nM
43,461556921,162516418,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCCC3=CC=CC=N3)O)CC4=CC=CC=C4,Unspecified,,,,54.9,CC50,=,54900,nM
