PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103636497,11785812,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C3COC(=O)C3=C(C4=CC(=C(C=C42)OC)OC)C5=CC6=C(C=C5)OCO6)O)O)O,Active,,,,0.085,EC50,=,85,nM
2,520003712,171714103,COC1=C(C=C2C(=C1)C(=C3C(=C2OC4CCOC4)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.107,EC50,=,107,nM
3,520004400,177641908,CN1CCN(CC1)CC(COC2=C3COC(=O)C3=C(C4=CC(=C(C=C42)OC)OC)C5=CC6=C(C=C5)OCO6)O,Active,,,,0.033,EC50,=,33,nM
4,520004911,177642160,CN1C2CCC1CN(C2)CCCOC3=C4COC(=O)C4=C(C5=CC(=C(C=C53)OC)OC)C6=CC7=C(C=C6)OCO7,Active,,,,0.01,EC50,=,10,nM
5,520007195,177643233,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCCN4CC5CCC4CO5)COC3=O)C6=CC7=C(C=C6)OCO7)OC,Active,,,,0.019,EC50,=,19,nM
6,520010789,177644887,CN1CCN(CC1=O)CCCOC2=C3COC(=O)C3=C(C4=CC(=C(C=C42)OC)OC)C5=CC6=C(C=C5)OCO6,Active,,,,0.167,EC50,=,167,nM
7,520011363,177645143,CN1CC2CCC1CN2CCCOC3=C4COC(=O)C4=C(C5=CC(=C(C=C53)OC)OC)C6=CC7=C(C=C6)OCO7,Active,,,,0.002,EC50,=,2,nM
8,520011364,177645144,COC1=C(C=C2C(=C1)C(=C3C(=C2OCCCN4CCS(=O)(=O)CC4)COC3=O)C5=CC6=C(C=C5)OCO6)OC,Active,,,,0.18,EC50,=,180,nM
9,520011955,177645414,CN1CC2CCC(C1)N2CCCOC3=C4COC(=O)C4=C(C5=CC(=C(C=C53)OC)OC)C6=CC7=C(C=C6)OCO7,Active,,,,0.025,EC50,=,25,nM
10,520013025,177645876,CN1CCN(CC1)CCOC2=C3COC(=O)C3=C(C4=CC(=C(C=C42)OC)OC)C5=CC6=C(C=C5)OCO6,Active,,,,0.03,EC50,=,30,nM
