PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,164128529,71262811,C1CN(CCN1CC2=CC=CC=C2OCC3=CC=NC=C3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,0.8,IC50,=,800,nM
2,164128530,71262816,C1CN(CCN1CC2=CN=CC=C2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,6.8,IC50,=,6800,nM
3,164128531,71262878,C1CN(CCN1CC2=CC=C(C=C2)Cl)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,2.5,IC50,=,2500,nM
4,164128532,71262877,C1CN(CCN1CC2=CC=C(C=C2)O)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,7,IC50,=,7000,nM
5,164128533,71262875,C1CN(CCN1CC2=C(C=C(C=C2)Cl)Cl)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,6.6,IC50,=,6600,nM
6,164128560,71527483,C1CN(CCN1CC2=CC=CC=C2OCC3=CC(=CC=C3)Br)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,2.4,IC50,=,2400,nM
7,164128561,71527484,COC(=O)C1=CC=CC(=C1)COC2=CC=CC=C2CN3CCN(CC3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,2.4,IC50,=,2400,nM
8,164128562,71262832,C1CN(CCN1CC2=CC=CC=C2OCC3=CC=C(C=C3)[N+](=O)[O-])C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,1.7,IC50,=,1700,nM
9,164128563,71716215,C1CN(CCN1CC2=CC=CC=C2)C(=O)C(CCO)NC(=O)CC34CC5CC(C3)CC(C5)C4,Unspecified,,,,40,IC50,>,40000,nM
10,164128564,71262879,COC1=CC=CC=C1CN2CCN(CC2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,2.1,IC50,=,2100,nM
11,164128565,71262809,C1CN(CCN1CC2=CC=CC=C2C(=O)O)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Unspecified,,,,40,IC50,>,40000,nM
12,164128566,71527118,C1CN(CCN1CC2=CC(=CC=C2)Br)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,1,IC50,=,1000,nM
13,164131406,71262822,C1CN(CCN1CC2=CC=CC=C2OCC3=CC=C(C=C3)C#N)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,4.4,IC50,=,4400,nM
14,164131407,9414279,C1CN(CCC1CC2=CC=CC=C2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,1.3,IC50,=,1300,nM
15,164131408,71716817,C1CN(CCN1C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Unspecified,,,,10,IC50,>,10000,nM
16,164131409,71262804,C1CN(CCN1CC2=CC(=CC=C2)C(F)(F)F)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,2.6,IC50,=,2600,nM
17,164131410,9226368,C1CN(CCN1CC2=CC=NC=C2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Unspecified,,,,14.5,IC50,=,14500,nM
18,164131411,71262881,CC1=CC(=CC(=C1CN2CCN(CC2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4)C)O,Active,,,,8,IC50,=,8000,nM
19,164131433,71528582,CC(C)CC(C(=O)N1CCN(CC1)CC2=CC=CC=C2)NC(=O)CC34CC5CC(C3)CC(C5)C4,Unspecified,,,,29,IC50,=,29000,nM
20,164131434,71262887,C1CN(CCN1CC2=CC=CC=C2Cl)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,3.2,IC50,=,3200,nM
21,164131435,71527010,C1CN(CCN1CC2=CC=CC=N2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,8.5,IC50,=,8500,nM
22,164133276,2231893,C1CN(CCN1CC2=CC=CC=C2)C(=O)CNC(=O)CC3=CC=C(C=C3)Cl,Unspecified,,,,19,IC50,=,19000,nM
23,164134207,71506569,C1CN(CCN1CC2=CC=CC=C2OCC3=CC=C(C=C3)C(=O)O)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,4,IC50,=,4000,nM
24,164134208,9105639,CC1=CC(=CC=C1)CN2CCN(CC2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,1.1,IC50,=,1100,nM
25,164134209,71505497,COC(=O)C1=CC=C(C=C1)CN2CCN(CC2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Unspecified,,,,15,IC50,=,15000,nM
26,164134231,71262836,COC1=CC=CC(=C1)COC2=CC=CC=C2CN3CCN(CC3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,1.9,IC50,=,1900,nM
27,164134232,71262890,C1CN(CCN1CC2=CC=CC=C2OCC3=CN=CC=C3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,2.1,IC50,=,2100,nM
28,164134233,2095623,C1CN(CCN1CC2=CC=CC=C2)C(=O)CNC(=O)C3=CC=CC=C3,Unspecified,,,,31,IC50,=,31000,nM
29,164134234,71262805,C1CN(CCN1CC2=CC=CC=C2)C(=O)CCNC(=O)CC34CC5CC(C3)CC(C5)C4,Unspecified,,,,17,IC50,=,17000,nM
30,164137058,71254944,COC(=O)C1=CC=C(C=C1)COC2=CC=CC=C2CN3CCN(CC3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,0.02,IC50,=,20,nM
31,164137059,71262888,CC1=CC=C(C=C1)CN2CCN(CC2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,1.1,IC50,=,1100,nM
32,164137060,71262812,CC(=O)NC1=CC=C(C=C1)CN2CCN(CC2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,7.5,IC50,=,7500,nM
33,164137089,71527482,CC1=CC(=CC=C1)COC2=CC=CC=C2CN3CCN(CC3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,0.35,IC50,=,350,nM
34,164137090,71262803,C1CN(CCN1CC2=CC=CC=C2O)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,2.9,IC50,=,2900,nM
35,164137091,71262876,C1CN(CCN1CC2=CC(=CC=C2)C#N)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,1.2,IC50,=,1200,nM
36,164137092,2993072,C1CN(CCN1CC2=CC=CC=C2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,1.3,IC50,=,1300,nM
37,164137093,71528441,CC(C)(C)CC(=O)NCC(=O)N1CCN(CC1)CC2=CC=CC=C2,Unspecified,,,,40,IC50,>,40000,nM
38,164139844,71527598,CNC(=O)C1=CC=C(C=C1)COC2=CC=CC=C2CN3CCN(CC3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,2.1,IC50,=,2100,nM
39,164139845,71262817,C1CN(CCN1CC2=CC=C(C=C2)Br)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,3.2,IC50,=,3200,nM
40,164139846,71505671,C1CN(CCN1CC2=CC=C(C=C2)C(=O)O)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Unspecified,,,,40,IC50,>,40000,nM
41,164139847,71527848,C1CN(CCN1CC2=C(C=CC(=C2)Br)O)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,0.5,IC50,=,500,nM
42,164139848,71262883,C1CN(CCN1CC2=CC(=C(C=C2)Cl)Cl)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,0.75,IC50,=,750,nM
43,164139872,71262826,C1CN(CCN1CC2=CC=CC=C2)C(=O)C(CCC(=O)OCC3=CC=CC=C3)NC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,8.7,IC50,=,8700,nM
44,164139873,71718657,C1CN(CCN1CC2=CC=CC=C2)C(=O)CCCNC(=O)CC34CC5CC(C3)CC(C5)C4,Unspecified,,,,22,IC50,=,22000,nM
45,164139874,71262807,COC1=CC=CC(=C1)CN2CCN(CC2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,2,IC50,=,2000,nM
46,164139875,56268405,C1CCC(CC1)CC(=O)NCC(=O)N2CCN(CC2)CC3=CC=CC=C3,Unspecified,,,,40,IC50,>,40000,nM
47,164142633,71527717,CN(C)C(=O)C1=CC=C(C=C1)COC2=CC=CC=C2CN3CCN(CC3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,3.3,IC50,=,3300,nM
