PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,520006892,177643093,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=C(C=C4)F,Active,,,,2.7,EC50,=,2700,nM
2,520007771,177643498,CN(C)C1CCN(CC1)C(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CS3,Active,,,,4.14,EC50,=,4140,nM
3,520007811,177643513,CN(C)CCNC(=O)C1=CC2=CC=CC=C2N1CC3=CC=C(C=C3)Cl,Active,,,,3.74,EC50,=,3740,nM
4,520008384,177643761,C1CN(CCC1(F)F)C2=CC=C(C=C2)NC(=O)C3=CC4=C(N3CC5=CC=C(C=C5)Cl)C=CO4,Unspecified,,,,100,EC50,>,100000,nM
5,520009562,45496049,CN(C)CCNC(=O)C1=CC2=C(N1CC3=CC=C(C=C3)Cl)C=CO2,Active,,,,4.3,EC50,=,4300,nM
6,520009596,177644334,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=NC=C4,Active,,,,1.69,EC50,=,1690,nM
7,520011699,177645295,CN(C)C1CCN(CC1)C(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CO3,Active,,,,5.6,EC50,=,5600,nM
8,520018495,177648217,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=C(C=C4)OC,Active,,,,5.28,EC50,=,5280,nM
9,520022097,177649871,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl,Active,,,,4.95,EC50,=,4950,nM
