PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103359494,62999,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O.Cl,Active,,,,0.5,MIC,=,500,nM
2,103448355,2814185,COC1=CC=C(C=C1)OC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)NC3=CC=C(C=C3)S(=O)(=O)N,Unspecified,,,,240,MIC,>,240000,nM
3,103630992,2222732,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)NC2=CC3=C(C=C2)OC(=N3)C4=C(C=CC(=C4)Br)Cl,Unspecified,,,,240,MIC,>,240000,nM
4,103630993,1000677,C1OC2=C(O1)C=C(C=C2)C(=O)NC3=CC=C(C=C3)CC4=CC=C(C=C4)NC(=O)C5=CC6=C(C=C5)OCO6,Unspecified,,,,240,MIC,>,240000,nM
5,103630994,2933226,COC1=CC=C(C=C1)CCNC(=O)NCC2=CC(=CC=C2)CNC(=O)NCCC3=CC=C(C=C3)OC,Unspecified,,,,204,MIC,>,204000,nM
6,103631064,2956323,C1=CC(=CC=C1NC(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=CC(=C(C=C3)Cl)Cl)[N+](=O)[O-],Active,,,,1.9,MIC,=,1900,nM
7,103631065,2888840,CCC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC3=CC=CC=C32)[N+](=O)[O-],Active,,,,3.8,MIC,=,3800,nM
8,103631066,44582142,CC1=C(C=C(C=C1)C2=NC3=C(O2)C=CC(=C3)Cl)CC(=O)C4=CC(=C(C(=C4)[N+](=O)[O-])C)[N+](=O)[O-],Unspecified,,,,240,MIC,>,240000,nM
9,103631067,317883,C1=CC=C(C(=C1)C(=O)O)NC2=CC(=O)C(=CC2=O)NC3=CC=CC=C3C(=O)O,Unspecified,,,,264,MIC,>,264000,nM
10,103631068,5338883,C1=CC(=CC(=C1)[N+](=O)[O-])/C=N/NC2=NC=C(C=N2)C3=CC=C(C=C3)[N+](=O)[O-],Unspecified,,,,274,MIC,>,274000,nM
11,103631069,135492237,CCOC(=O)C1=C(/C(=C/C2=CC=C(C=C2)[N+](=O)[O-])/SC1=NC3=CC=CC4=CC=CC=C43)O,Unspecified,,,,224,MIC,>,224000,nM
12,103631121,2240071,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,15,MIC,=,15000,nM
13,103631122,4982467,C1COCCN1C2=NC(=NC(=N2)NC3=CC=CC=C3)SCC(=O)NC4=C(C=C(C=C4)[N+](=O)[O-])O,Unspecified,,,,15,MIC,=,15000,nM
14,103631123,620951,C1=CC(=CC(=C1)O)N=CC2=C(C=CC(=C2)[N+](=O)[O-])O,Unspecified,,,,387,MIC,>,387000,nM
15,103631124,6103830,C1=CC=C(C=C1)C(=O)/C(=C/C2=CC=CC=C2[N+](=O)[O-])/C#N,Unspecified,,,,120,MIC,=,120000,nM
16,103631125,5739928,C1=CC=C2C(=C1)C(=CN2CC(=O)NC3=CC=C(C=C3)F)/C=C/C4=C(C(=O)NC(=O)N4)[N+](=O)[O-],Unspecified,,,,223,MIC,>,223000,nM
17,103631126,1343659,C1=CC=C(C=C1)NC2=CC=C(C=C2)NC(=O)CCC(=O)NC3=CC=C(C=C3)NC4=CC=CC=C4,Unspecified,,,,222,MIC,>,222000,nM
18,103631127,2913160,C1=CC=C(C=C1)C2=NN=C(O2)C3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)[N+](=O)[O-],Unspecified,,,,259,MIC,>,259000,nM
19,103631128,1324993,C1=CC(=CC=C1C(=O)OCC(=O)C2=CC=C(C=C2)F)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-],Unspecified,,,,237,MIC,>,237000,nM
20,103631129,2959739,C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)NC3=NC=NC(=C3[N+](=O)[O-])N)Cl,Unspecified,,,,247,MIC,>,247000,nM
21,103631130,627541,C1=CC(=CC=C1C(=O)N)N=CC2=C(C=CC(=C2)[N+](=O)[O-])Cl,Unspecified,,,,329,MIC,>,329000,nM
22,103653041,2244621,C1=CC(=CC(=C1)Br)C(=O)NC2=CC(=CC=C2)N=CC3=C(C=CC(=C3)[N+](=O)[O-])O,Unspecified,,,,227,MIC,>,227000,nM
23,103653042,5194376,C1=CC(=CC(=C1)N=CC2=C(C=CC(=C2)[N+](=O)[O-])O)NC(=O)C3=C(C=C(C=C3)Cl)Cl,Unspecified,,,,232,MIC,>,232000,nM
24,103653043,2805716,COC1=CC=C(C=C1)NC(=O)NC2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)OC)F,Unspecified,,,,240,MIC,>,240000,nM
25,103653044,719170,CC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)C3=NC4=CC=CC=C4N3,Unspecified,,,,240,MIC,>,240000,nM
26,103653108,2727729,CC1=C(C=CC(=C1)C2=NN=C(O2)CSC3=NN=C(S3)NC(=O)C4=CC(=C(C=C4)F)Cl)[N+](=O)[O-],Unspecified,,,,240,MIC,>,240000,nM
27,103653109,2739361,COC1=CC=CC=C1NC(=O)NC(=O)C2=CC=C(C=C2)C3=CSN=N3,Unspecified,,,,240,MIC,>,240000,nM
28,103653110,2799971,COC1=CC(=C(C=C1)Br)C2=NN=C(O2)C3=CC=CC=C3NC(=O)NC(=O)C4=CC=CC=C4Cl,Unspecified,,,,240,MIC,>,240000,nM
29,103653111,2814120,CC1=C(C(=NO1)C2=CC=CC=C2)NC(=O)NC3=CN=C(C=C3)OC4=NC=NC5=C4C=CC(=C5)Cl,Unspecified,,,,240,MIC,>,240000,nM
30,103653175,2814126,COC1=C(C=C(C=C1)NC(=O)NC2=CN=C(C=C2)OC3=NC=NC4=C3C=CC(=C4)Cl)OC5CCCC5,Unspecified,,,,240,MIC,>,240000,nM
31,103653176,3816695,C1=CC=C(C=C1)NC2=C(C(=C(S2)C(=O)C3=CC=C(C=C3)[N+](=O)[O-])N)C4=NC5=CC=CC=C5N4,Unspecified,,,,240,MIC,>,240000,nM
32,103653177,9584192,C1=CC=NC(=C1)SCC2=CC(=CC=C2)/C(=N/OC(=O)C3=CC(=C(C=C3)Cl)Cl)/N,Unspecified,,,,240,MIC,>,240000,nM
33,103653178,9566398,C1COCCN1C2=NN(N=N2)CC(=O)N/N=C/C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-],Unspecified,,,,240,MIC,>,240000,nM
34,103653256,2850015,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-],Unspecified,,,,240,MIC,>,240000,nM
35,103653257,2251842,C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)NC(=O)NC4=CC=CC=C4,Unspecified,,,,240,MIC,>,240000,nM
36,103653258,1365949,C1=CC=C(C=C1)N2C(=O)C3=C(C2=O)C=C(C=C3)OC4=CC=CC(=C4)NC(=O)C5=CC(=CC=C5)[N+](=O)[O-],Unspecified,,,,240,MIC,>,240000,nM
37,103653259,1344125,C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CC(=CC=C3)NC(=O)C4=CC(=CC=C4)[N+](=O)[O-],Unspecified,,,,240,MIC,>,240000,nM
38,103653327,1348923,CC1=CC(=C2C(=C1)N=C(O2)C3=CC(=CC=C3)NC(=O)/C=C/C4=CC(=CC=C4)[N+](=O)[O-])C,Unspecified,,,,240,MIC,>,240000,nM
39,103653328,1920201,COC1=CC=CC(=C1)NC(=O)NC2=NN=C(S2)COC3=CC=C(C=C3)[N+](=O)[O-],Unspecified,,,,240,MIC,>,240000,nM
40,103653329,2295960,C1CCC2=C(C1)C(=C(S2)NC(=S)NC(=O)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)N,Unspecified,,,,240,MIC,>,240000,nM
41,103653330,1313630,C1=CC(=CC=C1C(=O)N)NC(=O)C2=CC=C(C=C2)OC3=C(C=C(C=C3)[N+](=O)[O-])Cl,Unspecified,,,,240,MIC,>,240000,nM
42,103653400,5738556,COC1=CC=CC=C1NC(=O)COC2=CC=C(C=C2)/C=C(/C#N)\C3=NC4=CC=CC=C4N3,Unspecified,,,,240,MIC,>,240000,nM
43,103653401,44592141,CC1=C(C=CC=C1NC(=O)C2=CC(=C(C=C2)N3CCCC3)[N+](=O)[O-])C4=NC5=CC=CC=C5N4,Unspecified,,,,240,MIC,>,240000,nM
44,103653402,2977840,C1=CC=C(C(=C1)C(=O)NC(=S)NC2=C(C=CC(=C2)C3=NC4=CC=CC=C4N3)Cl)[N+](=O)[O-],Unspecified,,,,240,MIC,>,240000,nM
