PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,160675901,70684920,C1CN([C@H]([C@H]1OCC2=CC=CC=C2)C(=O)NO)S(=O)(=O)C3=CC(=C(C=C3)Cl)Cl,Active,,,,1.4,IC50,=,1400,nM
2,160675902,70684921,C1CN([C@H]([C@H]1OCC2=CC=CC=C2)C(=O)NO)S(=O)(=O)C3=CC=C(C=C3)Cl,Active,,,,1.7,IC50,=,1700,nM
3,160681227,70687076,CCCCCCO[C@H]1CCN([C@H]1C(=O)NO)S(=O)(=O)C2=CC=C(C=C2)Cl,Unspecified,,,,10,IC50,>,10000,nM
4,160702817,70695462,C1[C@H](CN([C@H]1C(=O)NO)S(=O)(=O)C2=CC(=C(C=C2)Cl)Cl)OCC3=CC=CC=C3,Active,,,,9.5,IC50,=,9500,nM
5,160708071,70697478,COC1=CC(=C(C=C1)C(=O)N[C@@H]2C[C@@H](N(C2)S(=O)(=O)C3=CC(=C(C=C3)Cl)Cl)C(=O)NO)OC,Active,,,,2.1,IC50,=,2100,nM
