PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103680707,45267084,COC1=CC(=CC(=C1OC)/C=C/C(=O)N2C(C3=CC=CC=C3C=N2)C4CCCC4)CC5=CN=C(N=C5N)N,Active,,,,0.27,IC50,=,270,nM
2,103682414,45267934,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)O)OC,Active,,,,0.27,IC50,=,270,nM
3,103682421,45267939,CCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC)OC,Active,,,,0.27,IC50,=,270,nM
4,103684117,45268817,COC1=CC(=CC(=C1OC)/C=C/C(=O)N2C(C3=CC=CC=C3C=N2)C4=CC=CC=C4)CC5=CN=C(N=C5N)N,Active,,,,0.27,IC50,=,270,nM
5,103685872,45269661,CCCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC)OC,Active,,,,0.27,IC50,=,270,nM
6,103687683,45270497,CC1C2=CC=CC=C2C=NN1C(=O)CCC3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC)OC,Unspecified,,,,37,IC50,=,37000,nM
7,103687695,45270501,COC1=CC(=CC(=C1OC)/C=C/C(=O)N2C(C3=CC=CC=C3C=N2)C4CCCCC4)CC5=CN=C(N=C5N)N,Active,,,,0.27,IC50,=,270,nM
8,103689369,45271328,COC1=CC(=CC(=C1OC)/C=C/C(=O)N2C(C3=CC=CC=C3C=N2)CCCO)CC4=CN=C(N=C4N)N,Active,,,,0.27,IC50,=,270,nM
9,103689371,45271331,CC1=CC=C(C=C1)C2C3=CC=CC=C3C=NN2C(=O)/C=C/C4=C(C(=CC(=C4)CC5=CN=C(N=C5N)N)OC)OC,Active,,,,0.27,IC50,=,270,nM
10,103691111,45272213,CC(C)(C1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC)OC)C(=O)OC,Active,,,,0.27,IC50,=,270,nM
11,103692920,17897164,COC1=CC(=CC(=C1OC)/C=C/C(=O)N2CC3=CC=CC=C3C=N2)CC4=CN=C(N=C4N)N,Unspecified,,,,37,IC50,=,37000,nM
