PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103181943,4829,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,Unspecified,,,,79,IC50,=,79000,nM
2,103210760,6253,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,Unspecified,,,,59,IC50,=,59000,nM
3,103261258,2484,CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32,Unspecified,,,,76,IC50,=,76000,nM
4,103532383,54676038,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O,Unspecified,,,,47,IC50,=,47000,nM
5,174486857,56828587,C1=CC=C(C(=C1)O)OC2=C(C=C(C=C2)C(=O)N)F,Active,,,,6,IC50,=,6000,nM
6,174510234,7117403,C1CN(CC=C1C2=CC=CC=C2)C(=O)C(=O)C3=CNC4=CC=CC=C43,Unspecified,,,,12,IC50,=,12000,nM
7,174512506,54595320,C1=CC=C(C(=C1)O)OC2=C(C=C(C=C2)C#N)F,Unspecified,,,,11,IC50,=,11000,nM
8,174517575,43458374,CN(CC1=CC=CC=C1N)C(=O)C2=CC3=CC=CC=C3O2,Unspecified,,,,45,IC50,=,45000,nM
