PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103164817,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,Unspecified,,,,77.233,Ki,=,77233,nM
2,312374765,118724615,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)C(=O)C4=CN=C(N=C4N)N)OC)OC,Active,,,,0.0834,Ki,=,83.4,nM
3,312374766,118724616,CC(=CC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)C(=O)C4=CN=C(N=C4N)N)OC)OC)C,Active,,,,0.0151,Ki,=,15.1,nM
4,312374767,118724617,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OCC)OCC,Active,,,,0.0202,Ki,=,20.2,nM
5,312374768,118724618,CCOC1=CC(=CC(=C1OCC)/C=C/C(=O)N2C(C3=CC=CC=C3C=N2)C=C(C)C)CC4=CN=C(N=C4N)N,Active,,,,0.0093,Ki,=,9.3,nM
6,312374769,118724619,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC)OCC,Active,,,,0.0099,Ki,=,9.9,nM
7,312374770,118724620,CCOC1=C(C=C(C=C1OC)CC2=CN=C(N=C2N)N)/C=C/C(=O)N3C(C4=CC=CC=C4C=N3)C=C(C)C,Active,,,,0.0088,Ki,=,8.8,nM
8,312374771,118724621,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC)OCC5=CC=CC=C5,Active,,,,0.0388,Ki,=,38.8,nM
9,312374772,118724622,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C4C(=CC(=C3)CC5=CN=C(N=C5N)N)OCO4,Active,,,,1.3,Ki,=,1300,nM
10,312374773,118724623,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OCCC)OC,Active,,,,0.0138,Ki,=,13.8,nM
11,312374774,118724624,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC(=O)C5=CC=CC=C5)OC,Active,,,,2.2,Ki,=,2200,nM
12,312374775,118724625,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC(=O)C5=CC=C(C=C5)OC)OC,Unspecified,,,,2.3,Ki,>,2300,nM
13,312374776,118724626,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC(=O)C5=CC=C(C=C5)[N+](=O)[O-])OC,Active,,,,0.31,Ki,=,310,nM
14,312374777,118724627,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC(=O)C5=CC=C(C=C5)OC(F)(F)F)OC,Unspecified,,,,2.1,Ki,>,2100,nM
15,312374778,118724628,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OCC5=CC=C(C=C5)F)OC,Unspecified,,,,2.4,Ki,>,2400,nM
16,312374779,118724629,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OCC5=CC=C(C=C5)C(F)(F)F)OC,Unspecified,,,,2.2,Ki,>,2200,nM
