PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103668520,3129554,CC(C)CCNCC(CN1C2=C(C=C(C=C2)Cl)C3=C1C=CC(=C3)Cl)O,Active,,,,5,MIC90,=,5000,nM
2,103668520,3129554,CC(C)CCNCC(CN1C2=C(C=C(C=C2)Cl)C3=C1C=CC(=C3)Cl)O,Active,,,,5,MIC50,=,5000,nM
3,103711814,2851036,C1CCC(CC1)NCC(CN2C3=C(C=C(C=C3)Cl)C4=C2C=CC(=C4)Cl)O,Active,,,,10,MIC90,=,10000,nM
4,103711814,2851036,C1CCC(CC1)NCC(CN2C3=C(C=C(C=C3)Cl)C4=C2C=CC(=C4)Cl)O,Active,,,,5,MIC50,=,5000,nM
5,318372456,40549721,C1=CC2=C(C=C1Cl)C3=C(N2C[C@H](CNC(CO)(CO)CO)O)C=CC(=C3)Cl,Unspecified,,,,42,MIC90,=,42000,nM
6,318372456,40549721,C1=CC2=C(C=C1Cl)C3=C(N2C[C@H](CNC(CO)(CO)CO)O)C=CC(=C3)Cl,Unspecified,,,,42,MIC50,=,42000,nM
