PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103682291,44222621,C1CC1C(C(=O)NC2=CC=C(C=C2)Cl)OC3=CC=CC4=CC=CC=C43,Unspecified,,,,5,IC50,>,5000,nM
2,103684047,44219886,C1=CC=C(C=C1)C(C(=O)NC2=CC=C(C=C2)Cl)OC3=CC=CC4=CC=CC=C43,Unspecified,,,,5,IC50,>,5000,nM
3,103692826,44219887,CC(C)C(C(=O)NC1=CC=C(C=C1)Cl)OC2=CC=CC3=CC=CC=C32,Active,,,,0.7,IC50,=,700,nM
4,163321475,71453700,CC(=C)C1=CC(=CC=C1)C(C)(C)NC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F,Active,,,,0.004,IC50,=,4,nM
5,163338664,46916983,CC(=O)C1=CC=CC(=C1)CNC(=O)NC2=CC=C(C=C2)Cl,Unspecified,,,,5,IC50,>,5000,nM
6,163338666,46871956,C/C(=N\O)/C1=CC(=CC=C1)C(C)(C)NC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F,Active,,,,0.001,IC50,=,1,nM
7,164130218,52589406,C[C@@H](C(=O)NC1=CC=CC(=C1)NC(=O)C2=CC=NC=C2)OC3=C(C(=CC=C3)Cl)Cl,Unspecified,,,,5,IC50,>,5000,nM
8,164130237,71662081,C[C@@H](C(=O)NC1=CC2=C(C=C1)OC(=N2)C3=CC=NC=C3)OC4=C(C(=CC=C4)Cl)Cl,Active,,,,0.0012,IC50,=,1.2,nM
9,164133059,71662588,C[C@@H](C1=CC=CC=C1)C(=O)NC2=CC3=C(C=C2)OC(=N3)C4=CC=NC=C4,Unspecified,,,,5,IC50,>,5000,nM
10,164141519,71662775,C[C@@H](C(=O)NC1=CC2=C(C=C1)OC(=N2)C3=CC=NC=C3)NC4=C(C(=CC=C4)Cl)Cl,Active,,,,0.0005,IC50,=,0.5,nM
11,164149919,71662779,C[C@@H](C(=O)NC1=CC2=C(C=C1)N=C(O2)C3=CC=NC=C3)OC4=C(C(=CC=C4)Cl)Cl,Active,,,,0.0006,IC50,=,0.6,nM
12,312355886,4951707,CC(C(=O)NC1=CC=C(C=C1)Cl)OC2=CC=C(C=C2)C3=CC=CC=C3,Active,,,,1.1,IC50,=,1100,nM
13,312355887,1087303,C1=CC=C2C(=C1)C=CC=C2OCC(=O)NC3=CC=C(C=C3)Br,Unspecified,,,,5,IC50,>,5000,nM
14,312355888,89031591,C/C(=N\O)/C1=CC(=CC=C1)C(C)(C)NC(=O)NC2=CC(=C(C=C2)Cl)Cl,Active,,,,0.19,IC50,=,190,nM
15,312355889,72376513,C/C(=N\O)/C1=CC(=CC=C1)C(C)(C)NC(=O)NC2=CC=C(C=C2)Br,Active,,,,0.009,IC50,=,9,nM
16,312355890,87412768,C/C(=N\O)/C1=CC(=CC=C1)C(C)(C)NC(=O)NC2=CC(=C(C=C2)Cl)C(=O)N3CCN(CC3)C,Active,,,,0.33,IC50,=,330,nM
17,312355891,73296789,CC(C(=O)NC1=CC2=C(C=C1)OC(=N2)C3=CC=NC=C3)OC4=CC=CC(=C4Cl)[N+](=O)[O-],Active,,,,0.049,IC50,=,49,nM
