PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,160670340,66559883,COC1=CC=C(C=C1)OS(=O)(=O)NC(=O)CCCCCCCCC=C,Unspecified,,,,27,IC50,=,27000,nM
2,160675660,70684776,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC2=C(C=C1)C(=CO2)OS(=O)(=O)N,Unspecified,,,,41,IC50,=,41000,nM
3,160675661,66559709,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC=C(C=C1)OC,Active,,,,8,IC50,=,8000,nM
4,160675662,66559888,C1=CC=C(C=C1)C2=CC=C(C=C2)/C=C/C(=O)NS(=O)(=O)OC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,nM
5,160681000,66559885,C1=CC=C(C=C1)CCCCCCCC(=O)NS(=O)(=O)OC2=CC=CC=C2,Unspecified,,,,25,IC50,=,25000,nM
6,160681001,46213586,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC=C(C=C1)Cl,Active,,,,6,IC50,=,6000,nM
7,160681002,46213587,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC=C(C=C1)C,Unspecified,,,,12,IC50,=,12000,nM
8,160681003,66559800,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC=C(C=C1)CCNC(=O)OC(C)(C)C,Unspecified,,,,22,IC50,=,22000,nM
9,160686311,66559803,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC2=C(C=C1)N=CC=C2,Active,,,,9,IC50,=,9000,nM
10,160686312,66559882,CCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC=C(C=C1)OC,Active,,,,6,IC50,=,6000,nM
11,160686313,66559706,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC=CC=C1,Active,,,,8,IC50,=,8000,nM
12,160686314,66559707,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC(=CC=C1)Cl,Unspecified,,,,14,IC50,=,14000,nM
13,160686315,66559619,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1CCCC1,Unspecified,,,,100,IC50,>,100000,nM
14,160691788,66559708,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC(=C(C=C1)Cl)Cl,Active,,,,9,IC50,=,9000,nM
15,160691789,66559710,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC=C(C=C1)CC(=O)OC,Unspecified,,,,11,IC50,=,11000,nM
16,160691790,66559711,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC=C(C=C1)C(=O)OCC,Active,,,,10,IC50,=,10000,nM
17,160697204,66559884,C1=CC=C(C=C1)CCCCCCCCCCC(=O)NS(=O)(=O)OC2=CC=CC=C2,Active,,,,8,IC50,=,8000,nM
18,160697205,66559622,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1CCOCC1,Unspecified,,,,30,IC50,=,30000,nM
19,160697206,66559624,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1CCN(CC1)C(=O)OC(C)(C)C,Unspecified,,,,15,IC50,=,15000,nM
20,160697207,66559801,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC=C(C=C1)C2=CC=C(C=C2)[N+](=O)[O-],Unspecified,,,,11,IC50,=,11000,nM
21,160697208,66559621,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1CCCCC1,Active,,,,5,IC50,=,5000,nM
22,160702595,66559623,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1CCNCC1,Unspecified,,,,100,IC50,>,100000,nM
23,160702596,66559620,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1CCOC1,Unspecified,,,,45,IC50,=,45000,nM
24,160702597,66559887,C1=CC=C(C=C1)CCCCCC(=O)NS(=O)(=O)OC2=CC=CC=C2,Unspecified,,,,100,IC50,=,100000,nM
25,160707826,66559802,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC2=C(C=C1)OCO2,Unspecified,,,,12,IC50,=,12000,nM
26,160707827,66559886,C1=CC=C(C=C1)CCCCCCC(=O)NS(=O)(=O)OC2=CC=CC=C2,Unspecified,,,,76,IC50,=,76000,nM
27,160707828,66559799,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC1=CC=C(C=C1)CCN,Unspecified,,,,100,IC50,>,100000,nM
28,160707829,66559618,CCCCCCCCCCCCCCCC(=O)NS(=O)(=O)OC,Unspecified,,,,80,IC50,=,80000,nM
