PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,312374771,118724621,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC)OCC5=CC=CC=C5,Active,,,,0.0146,Ki,=,14.6,nM
2,312374772,118724622,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C4C(=CC(=C3)CC5=CN=C(N=C5N)N)OCO4,Active,,,,1.09,Ki,=,1090,nM
3,312374773,118724623,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OCCC)OC,Active,,,,0.0146,Ki,=,14.6,nM
4,312374774,118724624,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC(=O)C5=CC=CC=C5)OC,Active,,,,0.72,Ki,=,720,nM
5,312374775,118724625,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC(=O)C5=CC=C(C=C5)OC)OC,Active,,,,2.2,Ki,=,2200,nM
6,312374776,118724626,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC(=O)C5=CC=C(C=C5)[N+](=O)[O-])OC,Active,,,,0.26,Ki,=,260,nM
7,312374777,118724627,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC(=O)C5=CC=C(C=C5)OC(F)(F)F)OC,Active,,,,0.22,Ki,=,220,nM
8,312374778,118724628,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OCC5=CC=C(C=C5)F)OC,Unspecified,,,,2.4,Ki,>,2400,nM
9,312374779,118724629,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OCC5=CC=C(C=C5)C(F)(F)F)OC,Active,,,,0.7,Ki,=,700,nM
