PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103510607,54671203,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,Active,,,,0.87,MIC,=,870,nM
2,336901581,127048566,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2(CCCC2)C(=O)NCC(=O)NC3(CCCC3)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC4(CCCC4)C(=O)NCC(=O)NC5(CCCC5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)NC7(CCCC7)C(=O)NCC(=O)NC8(CCCC8)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NC9(CCCC9)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N,Active,,,,2.65,MIC,=,2650,nM
3,336901595,127048578,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2(CCCCC2)C(=O)NCC(=O)NC3(CCCCC3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NC4(CCCCC4)C(=O)NCC(=O)NC5(CCCCC5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)NC7(CCCCC7)C(=O)NCC(=O)NC8(CCCCC8)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NC9(CCCCC9)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N,Active,,,,2.46,MIC,=,2460,nM
4,336902004,127048903,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2(CCCCC2)C(=O)NCC(=O)NC3(CCCCC3)C(=O)N[C@@H](CCCCN)C(=O)NC4(CCCCC4)C(=O)NCC(=O)NC5(CCCCC5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)NC7(CCCCC7)C(=O)NCC(=O)NC8(CCCCC8)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)NC9(CCCCC9)C(=O)N,Active,,,,1.37,MIC,=,1370,nM
5,336902898,127049566,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2(CCCCC2)C(=O)NCC(=O)NC3(CCCCC3)C(=O)NC(CN)C(=O)NC4(CCCCC4)C(=O)NCC(=O)NC5(CCCCC5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)NC7(CCCCC7)C(=O)NCC(=O)NC8(CCCCC8)C(=O)NCC(=O)NC(CN)C(=O)NC9(CCCCC9)C(=O)NC(CN)C(=O)NC(CN)C(=O)NC(CN)C(=O)NC(CN)C(=O)N,Active,,,,6.16,MIC,=,6160,nM
6,336903344,127049890,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2(CCCCC2)C(=O)NCC(=O)NC3(CCCCC3)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC4(CCCCC4)C(=O)NCC(=O)NC5(CCCCC5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)NC7(CCCCC7)C(=O)NCC(=O)NC8(CCCCC8)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NC9(CCCCC9)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N,Active,,,,2.56,MIC,=,2560,nM
7,336903780,127050194,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2(CCCC2)C(=O)NCC(=O)NC3(CCCCC3)C(=O)N[C@@H](CCCCN)C(=O)NC4(CCCC4)C(=O)NCC(=O)NC5(CCCCC5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)NC7(CCCC7)C(=O)NCC(=O)NC8(CCCCC8)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)NC9(CCCC9)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N,Unspecified,,,,22.42,MIC,=,22420,nM
8,336905460,127051387,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2(CCCC2)C(=O)NCC(=O)NC3(CCCC3)C(=O)N[C@@H](CCCCN)C(=O)NC4(CCCC4)C(=O)NCC(=O)NC5(CCCC5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)NC7(CCCC7)C(=O)NCC(=O)NC8(CCCC8)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)NC9(CCCC9)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N,Unspecified,,,,46,MIC,>,46000,nM
9,336907204,127052650,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2(CCCCC2)C(=O)NCC(=O)NC3(CCCCC3)C(=O)NC(CCN)C(=O)NC4(CCCCC4)C(=O)NCC(=O)NC5(CCCCC5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)NC7(CCCCC7)C(=O)NCC(=O)NC8(CCCCC8)C(=O)NCC(=O)NC(CCN)C(=O)NC9(CCCCC9)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)N,Active,,,,2.96,MIC,=,2960,nM
10,336907205,127052651,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2(CCCCC2)C(=O)NCC(=O)NC3(CCCCC3)C(=O)NC(CCCN)C(=O)NC4(CCCCC4)C(=O)NCC(=O)NC5(CCCCC5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)NC7(CCCCC7)C(=O)NCC(=O)NC8(CCCCC8)C(=O)NCC(=O)NC(CCCN)C(=O)NC9(CCCCC9)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)N,Active,,,,2.84,MIC,=,2840,nM
11,404651192,145948760,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2(CCCCC2)C(=O)NCC(=O)N3CC4=CC=CC=C4CC3C(=O)N[C@H](CCCCN)C(=O)NC5(CCCCC5)C(=O)NCC(=O)N6CC7=CC=CC=C7CC6C(=O)N[C@H](CC8=CC=CC=C8)C(=O)NC9(CCCCC9)C(=O)NCC(=O)N1CC2=CC=CC=C2CC1C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N1CC2=CC=CC=C2CC1C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N,Unspecified,,,,10.33,MIC,=,10330,nM
12,404651254,145948819,CC(=O)NCC(=O)N[C@H](CC1=CC=CC=C1)C(=O)NC2(CCCCC2)C(=O)NCC(=O)N3C4CCCCC4CC3C(=O)N[C@@H](CCCCN)C(=O)NC5(CCCCC5)C(=O)NCC(=O)N6C7CCCCC7CC6C(=O)N[C@@H](CC8=CC=CC=C8)C(=O)NC9(CCCCC9)C(=O)NCC(=O)N1C2CCCCC2CC1C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1C2CCCCC2CC1C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N,Unspecified,,,,20.93,MIC,=,20930,nM
