PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,123083984,52940940,CO[C@H](C[C@H](CCN1CCCC1)C(=O)NO)C2=CC=C(C=C2)F,Active,,,,0.122,Ki,=,122,nM
2,123085360,52941619,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNC(=O)NC2=CC(=C(C=C2)F)C)C(=O)NO,Active,,,,0.0093,Ki,=,9.3,nM
3,123085479,52941676,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNCC2=CC=C(C=C2)OC)C(=O)NO,Active,,,,0.00044,Ki,=,0.44,nM
4,123086176,52942110,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNC(=O)C2=CC(=C(C=C2)F)C)C(=O)NO,Active,,,,0.0073,Ki,=,7.3,nM
5,123086185,52942118,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNS(=O)(=O)C2=CC(=C(C=C2)F)C)C(=O)NO,Active,,,,0.0031,Ki,=,3.1,nM
6,123086283,52942165,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNCC2=CC=C(C=C2)[N+](=O)[O-])C(=O)NO,Active,,,,0.0003,Ki,=,0.3,nM
7,123088254,52943189,CC1=CC(=CC(=C1F)C)N[C@H](CCCCN)C(=O)NO,Active,,,,0.0082,Ki,=,8.2,nM
8,123088471,25134297,CC1=C(C=CC(=C1)CCCN(C)CC[C@@H](C[C@H](C2=CC=C(C=C2)F)OC)C(=O)NO)F,Active,,,,0.011,Ki,=,11,nM
9,123090752,52944453,CO[C@H](C[C@H](CCN1CCOCC1)C(=O)NO)C2=CC=C(C=C2)F,Active,,,,0.35,Ki,=,350,nM
10,123090884,52944538,CO[C@H](C[C@H](CCN1CCCC(C1)CC2=CC=C(C=C2)F)C(=O)NO)C3=CC=C(C=C3)F,Active,,,,0.033,Ki,=,33,nM
11,123090926,52944559,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNCC2=CC=C(C=C2)C(C)(C)C)C(=O)NO,Active,,,,0.0014,Ki,=,1.4,nM
12,123093067,52945702,CO[C@H](C[C@H](CCN1CCCC(C1)CO)C(=O)NO)C2=CC=C(C=C2)F,Active,,,,0.099,Ki,=,99,nM
13,123093090,52945720,CO[C@H](C[C@H](CCN1CCN(CC1)CCC2=CC=CC=C2)C(=O)NO)C3=CC=C(C=C3)F,Active,,,,0.118,Ki,=,118,nM
14,123093203,52945792,CN(C)CC[C@@H](C[C@H](C1=CC=C(C=C1)F)OC)C(=O)NO,Active,,,,0.096,Ki,=,96,nM
15,123093378,52945883,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNCC2=CC(=CC=C2)F)C(=O)NO,Active,,,,0.00085,Ki,=,0.85,nM
16,123093391,52945891,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNCC2=CC=C(C=C2)C(F)(F)F)C(=O)NO,Active,,,,0.00047,Ki,=,0.47,nM
17,123093488,52945924,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNCC2=CC=CC=C2F)C(=O)NO,Active,,,,0.00069,Ki,=,0.69,nM
18,123093500,52945932,CC1=CC=C(C=C1)CNCCCC[C@H](C(=O)NO)NC2=CC(=C(C(=C2)C)F)C,Active,,,,0.00041,Ki,=,0.41,nM
19,123094682,52946540,CO[C@H](C[C@H](CCN1CCN(CC1)CC2=CC=CC=C2)C(=O)NO)C3=CC=C(C=C3)F,Active,,,,0.115,Ki,=,115,nM
20,123095367,52946921,CO[C@H](C[C@H](CCN1CCN(CC1)C2=CC=CC=C2)C(=O)NO)C3=CC=C(C=C3)F,Active,,,,0.151,Ki,=,151,nM
21,123095392,52946940,CC1=C(C=CC(=C1)C2=CC=C(C=C2)CN(C)CC[C@@H](C[C@H](C3=CC=C(C=C3)F)OC)C(=O)NO)F,Active,,,,0.135,Ki,=,135,nM
22,123095427,25007684,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNCC2=CC(=C(C=C2)F)C)C(=O)NO,Active,,,,5e-05,Ki,=,0.05,nM
23,123095496,52947005,CO[C@H](C[C@H](CCN1CCCCC1)C(=O)NO)C2=CC=C(C=C2)F,Active,,,,0.23,Ki,=,230,nM
24,123095662,24871537,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNCC2=CC=C(C=C2)F)C(=O)NO,Active,,,,0.00024,Ki,=,0.24,nM
25,123097667,52948143,CN(CCCC1=CC=CC=C1)CC[C@@H](C[C@H](C2=CC=C(C=C2)F)OC)C(=O)NO,Active,,,,0.042,Ki,=,42,nM
26,123097853,52948249,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNCCC2=CC=C(C=C2)F)C(=O)NO,Active,,,,0.0021,Ki,=,2.1,nM
27,123100097,52949469,CO[C@H](C[C@H](CCN1CCNCC1)C(=O)NO)C2=CC=C(C=C2)F,Active,,,,0.09,Ki,=,90,nM
28,123100172,52949512,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNCCCC2=CC=C(C=C2)F)C(=O)NO,Active,,,,0.0013,Ki,=,1.3,nM
29,123100290,52949570,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNCC2=CC=C(C=C2)Cl)C(=O)NO,Active,,,,0.0011,Ki,=,1.1,nM
