PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103604588,25023874,CC(C)CCCC(C)CCOC1=C[N+](=CC=C1)CC(P(=O)(O)O)P(=O)(O)[O-],Unspecified,,,,76,ED50,=,76,uM
2,440109879,155510599,CC(C)CCCC(C)CCOC1=CC=[N+](C=C1)CC(P(=O)(O)O)P(=O)(O)[O-],Unspecified,,,,800,ED50,=,800,uM
3,440161068,155542175,CC(C)CCCC(C)CCCC1=C[N+](=CC=C1)CC(P(=O)(O)O)P(=O)(O)[O-],Unspecified,,,,140,ED50,=,140,uM
4,440184743,155551662,C1=CC(=C(C=C1CCCN2C=C[N+](=C2)CC(P(=O)(O)O)P(=O)(O)[O-])F)F,Unspecified,,,,13,ED50,=,13,uM
5,440188275,155553056,CCCCCCCCCCCC1=C[N+](=CC=C1)CC(P(=O)(O)O)P(=O)(O)[O-],Active,,,,7.3,ED50,=,7.3,uM
6,440215252,155563757,CC(C)CCCC(C)CCCC1=CC=[N+](C=C1)CC(P(=O)(O)O)P(=O)(O)[O-],Unspecified,,,,1000,ED50,>,1000,uM
