PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103470793,11687781,CC1=CC=C(C=C1)/C=N/NC(=O)NC2=C(C=CC=C2C)C,Active,,,,2.9,IC50,=,2900,nM
2,103470794,11709164,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=C(C=C2)OC,Unspecified,,,,12.5,IC50,>,12500,nM
3,242637641,77107855,CC1=CC(=C(C(=C1)C)NC(=O)N/N=C/C2=CC=C(C=C2)Br)C,Unspecified,,,,12.6,IC50,=,12600,nM
4,242637642,77107856,CCC1=C(C(=CC=C1)CC)NC(=O)N/N=C/C2=CC=C(C=C2)Br,Unspecified,,,,12.5,IC50,>,12500,nM
5,242637644,5332392,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=C(C=C2)Br,Active,,,,1.4,IC50,=,1400,nM
6,242637645,77107657,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=C(C=C(C=C2)Br)F,Active,,,,0.4,IC50,=,400,nM
7,242637646,77107858,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=C(C=C2)Cl,Active,,,,1.7,IC50,=,1700,nM
8,242637648,6882230,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=CC=C2F,Active,,,,8.2,IC50,=,8200,nM
9,242637649,77108048,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC(=C(C=C2)C)F,Active,,,,1.8,IC50,=,1800,nM
10,242637650,77108049,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=C(C=C2)F,Active,,,,7,IC50,=,7000,nM
11,242637651,77108050,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=C(C=C(C=C2)F)F,Active,,,,2.1,IC50,=,2100,nM
12,242637655,77108054,CC1=CC(=CC=C1)/C=N/NC(=O)NC2=C(C=CC=C2C)C,Unspecified,,,,13.4,IC50,=,13400,nM
13,242637656,77108055,CCC1=CC=C(C=C1)/C=N/NC(=O)NC2=C(C=CC=C2C)C,Active,,,,3,IC50,=,3000,nM
14,242637657,77105066,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=C(C=C2)C(C)C,Active,,,,6.5,IC50,=,6500,nM
15,242637658,77105067,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=C(C=C2)C#C,Active,,,,1.7,IC50,=,1700,nM
16,242637660,77105069,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=C(C=C2)I,Active,,,,1.8,IC50,=,1800,nM
17,242637661,77105070,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=C(C=C2)C(F)(F)F,Active,,,,2.6,IC50,=,2600,nM
18,242637662,77105071,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=C(C=C2)C#N,Active,,,,2.5,IC50,=,2500,nM
19,242637665,77105073,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=C(O2)Br,Unspecified,,,,25,IC50,>,25000,nM
20,242637666,77105260,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=CS2,Unspecified,,,,25,IC50,>,25000,nM
21,242637667,77105261,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=C(S2)Br,Active,,,,1.7,IC50,=,1700,nM
22,242637668,77105262,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=C(C=C(C=C2F)Br)F,Active,,,,4,IC50,=,4000,nM
23,242637669,77105263,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=C(C=C(C=C2)Br)Cl,Active,,,,3.2,IC50,=,3200,nM
24,242637670,77105264,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC(=C(C=C2)Br)F,Active,,,,1.5,IC50,=,1500,nM
25,242637671,77105265,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC(=C(C=C2)Br)Cl,Active,,,,3.4,IC50,=,3400,nM
26,242637672,77105267,CC1=C(C(=CC=C1)C)NC(=O)N/N=C(\C)/C2=CC=C(C=C2)Br,Active,,,,2.5,IC50,=,2500,nM
27,242637674,77105447,CC1=C(C(=CC=C1)C)NC(=O)N(C)/N=C/C2=CC=C(C=C2)Br,Active,,,,2,IC50,=,2000,nM
28,242637675,77105448,CC1=C(C(=CC=C1)C)NC(=O)N(CC#C)/N=C/C2=CC=C(C=C2)Br,Unspecified,,,,12.5,IC50,>,12500,nM
29,242637676,9713922,CC1=C(C(=CC=C1)C)NC(=S)N/N=C/C2=CC=C(C=C2)Br,Active,,,,1.5,IC50,=,1500,nM
30,242637679,77107658,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=C(C=C(C=C2)N=[N+]=[N-])F,Active,,,,2.2,IC50,=,2200,nM
31,242637680,77107659,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=CC=C(C=C2)N=[N+]=[N-],Active,,,,2.8,IC50,=,2800,nM
32,242637985,77107853,CC1=C(C(=CC=C1)C)NC(=O)N/N=C/C2=C(C(=C(C(=C2F)F)N=[N+]=[N-])F)F,Unspecified,,,,25,IC50,>,25000,nM
33,242637986,77105451,CC1=C(C(=CC=C1)C)N=C(N)N/N=C/C2=CC=C(C=C2)Br,Unspecified,,,,13.8,IC50,=,13800,nM
