PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,134445513,11143436,C[C@@H]1CCCCCCCCC[C@@H](C(=O)/C=C/C(=O)O1)OC(=O)CCC(=O)O,Unspecified,,,,125,MIC,=,125000,nM
2,134445513,11143436,C[C@@H]1CCCCCCCCC[C@@H](C(=O)/C=C/C(=O)O1)OC(=O)CCC(=O)O,Unspecified,,,,,MIC,=,48,ug.mL-1
3,469798527,135338051,C[C@@H]1CCCCCCCCCC[C@@H](/C=C/C(=O)O1)O,Unspecified,,,,250,MIC,>,250000,nM
4,469798527,135338051,C[C@@H]1CCCCCCCCCC[C@@H](/C=C/C(=O)O1)O,Unspecified,,,,,MIC,>,67,ug.mL-1
5,469804185,15737231,C[C@@H]1CCCCCCCCC[C@@H]([C@@H](/C=C/C(=O)O1)O)O,Unspecified,,,,250,MIC,>,250000,nM
6,469804185,15737231,C[C@@H]1CCCCCCCCC[C@@H]([C@@H](/C=C/C(=O)O1)O)O,Unspecified,,,,,MIC,>,71,ug.mL-1
7,469807028,135338044,C[C@@H]1CCCCCCCCC[C@@H]([C@@H](/C=C/C(=O)O1)OC(=O)CCC(=O)O)O,Unspecified,,,,250,MIC,>,250000,nM
8,469807028,135338044,C[C@@H]1CCCCCCCCC[C@@H]([C@@H](/C=C/C(=O)O1)OC(=O)CCC(=O)O)O,Unspecified,,,,,MIC,>,90,ug.mL-1
9,469812636,132967553,C[C@@H]1CCCCCCCCC[C@@H]([C@@H](/C=C/C(=O)O1)O)OC(=O)CCC(=O)O,Unspecified,,,,250,MIC,>,250000,nM
10,469812636,132967553,C[C@@H]1CCCCCCCCC[C@@H]([C@@H](/C=C/C(=O)O1)O)OC(=O)CCC(=O)O,Unspecified,,,,,MIC,>,90,ug.mL-1
11,469813869,164619905,C[C@H](CCCCCCCCC[C@@H]([C@H]1CCC(=O)O1)O)O,Unspecified,,,,500,MIC,>,500000,nM
12,469813869,164619905,C[C@H](CCCCCCCCC[C@@H]([C@H]1CCC(=O)O1)O)O,Unspecified,,,,,MIC,>,143,ug.mL-1
13,469814780,164620579,C[C@@H]1CCC(CCCCCC[C@@H](C(=O)/C=C/C(=O)O1)OC(=O)CCC(=O)O)O,Unspecified,,,,500,MIC,>,500000,nM
14,469814780,164620579,C[C@@H]1CCC(CCCCCC[C@@H](C(=O)/C=C/C(=O)O1)OC(=O)CCC(=O)O)O,Unspecified,,,,,MIC,>,200,ug.mL-1
15,469816085,164621543,CC(=O)O[C@H]1CC[C@@]2([C@@H](C1(C)C)CC[C@]3(C2=C[C@@]4([C@@]5([C@]3(C(=O)[C@@](C5=O)(O4)C)C(=O)OC)C)C)C)C=O,Unspecified,,,,500,MIC,>,500000,nM
16,469816085,164621543,CC(=O)O[C@H]1CC[C@@]2([C@@H](C1(C)C)CC[C@]3(C2=C[C@@]4([C@@]5([C@]3(C(=O)[C@@](C5=O)(O4)C)C(=O)OC)C)C)C)C=O,Unspecified,,,,,MIC,>,248,ug.mL-1
17,469821463,164625411,C[C@@H]1CCCCCCCCC[C@@H]([C@@H](CCC(=O)O1)O)OC(=O)CCC(=O)O,Unspecified,,,,500,MIC,>,500000,nM
18,469821463,164625411,C[C@@H]1CCCCCCCCC[C@@H]([C@@H](CCC(=O)O1)O)OC(=O)CCC(=O)O,Unspecified,,,,,MIC,>,45,ug.mL-1
19,469828794,164629066,C[C@H](CCCCCCCCC[C@@H]([C@H]1CCC(=O)O1)OC(=O)CCC(=O)O)O,Unspecified,,,,500,MIC,=,500000,nM
20,469828794,164629066,C[C@H](CCCCCCCCC[C@@H]([C@H]1CCC(=O)O1)OC(=O)CCC(=O)O)O,Unspecified,,,,,MIC,=,193,ug.mL-1
