PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103164817,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,Active,,,,5.76,IC50,=,5760,nM
2,103164817,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,Unspecified,,,,13.7,Ki,=,13700,nM
3,103508777,16110337,CC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=C(C(=C2)OC)OC)OC,Active,,,,1.15,Ki,=,1150,nM
4,103508777,16110337,CC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=C(C(=C2)OC)OC)OC,Active,,,,0.5,IC50,=,500,nM
5,103508787,16110326,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=CC(=C(C(=C2)OC)OC)OC,Unspecified,,,,34.1,Ki,=,34100,nM
6,103508787,16110326,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=CC(=C(C(=C2)OC)OC)OC,Unspecified,,,,14.8,IC50,=,14800,nM
7,103508802,16110328,CC1=C(C(=NC(=N1)N)N)C#CC(C2=CC(=C(C(=C2)OC)OC)OC)O,Active,,,,4.39,Ki,=,4390,nM
8,103508802,16110328,CC1=C(C(=NC(=N1)N)N)C#CC(C2=CC(=C(C(=C2)OC)OC)OC)O,Active,,,,1.91,IC50,=,1910,nM
9,103508820,16110341,CC1=C(C(=NC(=N1)N)N)C#CC(C2=CC(=C(C(=C2)OC)OC)OC)OC,Active,,,,6.35,Ki,=,6350,nM
10,103508820,16110341,CC1=C(C(=NC(=N1)N)N)C#CC(C2=CC(=C(C(=C2)OC)OC)OC)OC,Active,,,,2.76,IC50,=,2760,nM
11,103647012,25093361,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=CC(=CC(=C2)C3=CC=CC=C3)OC,Active,,,,1.1,Ki,=,1100,nM
12,103647012,25093361,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=CC(=CC(=C2)C3=CC=CC=C3)OC,Active,,,,0.476,IC50,=,476,nM
13,103647076,25093365,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=CC(=C(C=C2)C3=CC=CC=C3)OC,Active,,,,9.2,Ki,=,9200,nM
14,103647076,25093365,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=CC(=C(C=C2)C3=CC=CC=C3)OC,Active,,,,4,IC50,=,4000,nM
15,103648036,25138223,CC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)OC)OC,Active,,,,4.51,Ki,=,4510,nM
16,103648036,25138223,CC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)OC)OC,Active,,,,1.96,IC50,=,1960,nM
17,103648037,25058133,CCC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)OC)OC,Active,,,,8.9,IC50,=,8900,nM
18,103648037,25058133,CCC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)OC)OC,Unspecified,,,,20.5,Ki,=,20500,nM
19,103648039,25138225,CCC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=C(C(=C2)OC)OC)OC,Active,,,,1.19,Ki,=,1190,nM
20,103648039,25138225,CCC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=C(C(=C2)OC)OC)OC,Active,,,,0.52,IC50,=,520,nM
21,103695194,25187895,CCC(C#CC1=C(N=C(N=C1N)N)C)C2=CC(=C(C(=C2)OC)OC)OC,Active,,,,3.91,Ki,=,3910,nM
22,103695194,25187895,CCC(C#CC1=C(N=C(N=C1N)N)C)C2=CC(=C(C(=C2)OC)OC)OC,Active,,,,1.7,IC50,=,1700,nM
23,104246558,25187896,CC1=C(C(=NC(=N1)N)N)C#CC(C)(C)C2=CC(=C(C(=C2)OC)OC)OC,Active,,,,4.81,Ki,=,4810,nM
24,104246558,25187896,CC1=C(C(=NC(=N1)N)N)C#CC(C)(C)C2=CC(=C(C(=C2)OC)OC)OC,Active,,,,2.09,IC50,=,2090,nM
25,123084061,49788717,CCC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)OC)C3=CC=CC=C3,Active,,,,1.04,Ki,=,1040,nM
26,123084061,49788717,CCC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)OC)C3=CC=CC=C3,Active,,,,0.45,IC50,=,450,nM
27,123088460,52943277,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=C(C=C(C=C2)C3=CC=CC=C3)OC,Active,,,,4.51,IC50,=,4510,nM
28,123088460,52943277,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=C(C=C(C=C2)C3=CC=CC=C3)OC,Unspecified,,,,10.4,Ki,=,10400,nM
29,123090756,52944456,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=C(C=C(C(=C2)OC)C3=CC=CC=C3)OC,Active,,,,7.52,Ki,=,7520,nM
30,123090756,52944456,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=C(C=C(C(=C2)OC)C3=CC=CC=C3)OC,Active,,,,3.27,IC50,=,3270,nM
31,123090878,49788718,CCC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=CC(=C2)OC)C3=CC=CC=C3,Active,,,,0.49,Ki,=,490,nM
32,123090878,49788718,CCC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=CC(=C2)OC)C3=CC=CC=C3,Active,,,,0.213,IC50,=,213,nM
33,123097764,52948202,CCC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=CC=C2)C3=CC=CC=C3,Active,,,,1.31,Ki,=,1310,nM
34,123097764,52948202,CCC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=CC=C2)C3=CC=CC=C3,Active,,,,0.57,IC50,=,570,nM
35,123100173,52949513,CCC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)C3=CC=CC=C3)OC,Active,,,,1.7,Ki,=,1700,nM
36,123100173,52949513,CCC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)C3=CC=CC=C3)OC,Active,,,,0.74,IC50,=,740,nM
