PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103622683,24949066,CC(C)(C)C1=CC=C(C=C1)C2=NOC(=N2)C(=O)NNC(=S)NC3=CC=C(C=C3)C(F)(F)F,Active,,,,0.38,Ki,=,380,nM
2,103622683,24949066,CC(C)(C)C1=CC=C(C=C1)C2=NOC(=N2)C(=O)NNC(=S)NC3=CC=C(C=C3)C(F)(F)F,Active,,,,4.8,IC50,=,4800,nM
3,103680742,45267101,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC=C(C=C4)OC(F)(F)F,Unspecified,,,,18,IC50,=,18000,nM
4,103680751,45267107,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC=C(C=C4)NC(=O)C,Unspecified,,,,14,IC50,=,14000,nM
5,103680773,45267121,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC=CC(=C4)OC(F)(F)F,Unspecified,,,,11,IC50,=,11000,nM
6,103680774,45267122,C1=CC=C2C(=C1)N=C(S2)C3=C(SC=C3)NS(=O)(=O)C4=CC=CO4,Unspecified,,,,50,IC50,>,50000,nM
7,103680811,45267141,C1=CC=C2C(=C1)N=C(S2)C3=C(SC=C3)NS(=O)(=O)C4=CC=C(C=C4)F,Unspecified,,,,16,IC50,=,16000,nM
8,103680835,45267157,COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C=CS2)C3=NC4=CC=CC=C4S3)OC,Unspecified,,,,19,IC50,=,19000,nM
9,103680874,5713760,C1=COC(=C1)C(=O)/C(=C/C2=CC=C(S2)[N+](=O)[O-])/C#N,Active,,,,6.6,Ki,=,6600,nM
10,103680874,5713760,C1=COC(=C1)C(=O)/C(=C/C2=CC=C(S2)[N+](=O)[O-])/C#N,Unspecified,,,,19,IC50,=,19000,nM
11,103680875,45267187,COC1=C(C=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)NC3=C(C=CS3)C4=NC5=CC=CC=C5S4)OC,Active,,,,9,IC50,=,9000,nM
12,103682478,45267962,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC=C(C=C4)[N+](=O)[O-],Unspecified,,,,11,IC50,=,11000,nM
13,103682479,45267963,CC1=C(C=NN1C2=CC=CC=C2)S(=O)(=O)NC3=C(C=CS3)C4=NC5=CC=CC=C5S4,Unspecified,,,,50,IC50,>,50000,nM
14,103682487,45267970,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC(=C(C=C4Cl)Cl)Cl,Unspecified,,,,15,IC50,=,15000,nM
15,103682488,45267971,C1=CC=C2C(=C1)N=C(S2)C3=C(SC=C3)NS(=O)(=O)C4=CC5=C(C=C4)N=CS5,Active,,,,10,IC50,=,10000,nM
16,103682489,45267972,C1COC2=C(O1)C=CC(=C2)S(=O)(=O)NC3=C(C=CS3)C4=NC5=CC=CC=C5S4,Unspecified,,,,27,IC50,=,27000,nM
17,103682496,45267978,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC=C(C=C4)C(C)(C)C,Unspecified,,,,100,IC50,>,100000,nM
18,103682497,45267979,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC(=C(C=C4)Cl)Cl,Unspecified,,,,100,IC50,>,100000,nM
19,103682498,45267980,C1=CC=C2C(=C1)N=C(S2)C3=C(SC=C3)NS(=O)(=O)C4=CC=C(S4)CNC(=O)C5=CC=C(C=C5)Cl,Unspecified,,,,14,IC50,=,14000,nM
20,103682516,45267992,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC=CC(=C4)C5=CC=CC=C5,Unspecified,,,,19,IC50,=,19000,nM
21,103682517,45267993,COC1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)NCCC3=NC4=CC=CC=C4S3,Unspecified,,,,50,IC50,>,50000,nM
22,103682527,45268000,C1=CC=C2C(=C1)N=C(S2)C3=C(SC=C3)NS(=O)(=O)C4=CC=CC(=C4)C(F)(F)F,Unspecified,,,,16,IC50,=,16000,nM
23,103682528,45268001,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC=C(C=C4)C5=CC=C(C=C5)Cl,Unspecified,,,,100,IC50,=,100000,nM
24,103682529,45268002,CC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=CS2)Cl,Unspecified,,,,50,IC50,>,50000,nM
25,103682532,45268004,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CS2)C3=NC4=CC=CC=C4S3,Unspecified,,,,13,IC50,=,13000,nM
26,103682537,45268010,CC1=C(C=CC(=C1)S(=O)(=O)NC2=C(C=CS2)C3=NC4=CC=CC=C4S3)F,Unspecified,,,,12,IC50,=,12000,nM
27,103682572,45268035,C1=CC=C2C(=C1)N=C(S2)C3=C(SC=C3)NS(=O)(=O)C4=CC=C(C=C4)C5=CC=C(C=C5)OC(F)(F)F,Active,,,,3.9,IC50,=,3900,nM
28,103682579,45268040,C1=CC=C2C(=C1)N=C(S2)C3=C(SC=C3)NS(=O)(=O)C4=CC=C(C=C4)C5=CC(=C(C=C5)Cl)Cl,Active,,,,7.2,IC50,=,7200,nM
29,103684157,45268840,C1=CC=C2C(=C1)N=C(S2)C3=C(SC=C3)NS(=O)(=O)C4=CC=C(C=C4)C5=CN=CO5,Unspecified,,,,13,IC50,=,13000,nM
30,103684164,45268846,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=C(C=C(C=C4)Cl)F,Unspecified,,,,19,IC50,=,19000,nM
31,103684165,45268847,CC1=NC=CC(=N1)C2=CC(=CC=C2)S(=O)(=O)NC3=C(C=CS3)C4=NC5=CC=CC=C5S4,Unspecified,,,,12,IC50,=,12000,nM
32,103684184,45268861,CC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CS2)C)C3=NC4=CC=CC=C4S3)[N+](=O)[O-],Unspecified,,,,48,IC50,=,48000,nM
33,103684185,45268862,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC(=C(C=C4)Cl)C(F)(F)F,Unspecified,,,,11,IC50,=,11000,nM
34,103684194,45268868,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC=C(C=C4)C5=CC=C(C=C5)Cl,Unspecified,,,,12,IC50,=,12000,nM
35,103684238,45268899,C1=CC=C2C(=C1)N=C(S2)C3=C(SC=C3)NS(=O)(=O)C4=CC(=C(C=C4)Br)Cl,Active,,,,4.5,IC50,=,4500,nM
36,103684248,45268903,CC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C=CS2)C3=NC4=CC=CC=C4S3)[N+](=O)[O-],Active,,,,10,IC50,=,10000,nM
37,103684283,67070,C1=CC(=CC=C1N)NC2=C(C=C(C=C2)N)S(=O)(=O)O,Active,,,,0.56,Ki,=,560,nM
38,103684283,67070,C1=CC(=CC=C1N)NC2=C(C=C(C=C2)N)S(=O)(=O)O,Active,,,,3.4,IC50,=,3400,nM
39,103684284,45268923,C1=CC=C2C(=C1)N=C(S2)C3=C(SC=C3)NS(=O)(=O)C4=CC=C(C=C4)C5=CC=C(C=C5)C(F)(F)F,Active,,,,8,IC50,=,8000,nM
40,103684291,135533454,CCOC(=O)CCC1=C(NC=C1CC(=O)OCC)/C=N/O,Active,,,,4.2,IC50,=,4200,nM
41,103684291,135533454,CCOC(=O)CCC1=C(NC=C1CC(=O)OCC)/C=N/O,Active,,,,5.9,Ki,=,5900,nM
42,103684292,2809632,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC=C(C=C4)Cl,Active,,,,7.8,Ki,=,7800,nM
43,103684292,2809632,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC=C(C=C4)Cl,Unspecified,,,,15,IC50,=,15000,nM
44,103685917,45269681,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC=CC=C4C(F)(F)F,Unspecified,,,,100,IC50,>,100000,nM
45,103685918,45269682,C1=CC=C2C(=C1)N=C(S2)C3=C(SC=C3)NS(=O)(=O)C4=CC=C(C=C4)C5=CN=CS5,Unspecified,,,,12,IC50,=,12000,nM
46,103685929,45269689,CC1=CSC(=C1C2=NC3=CC=CC=C3S2)NS(=O)(=O)C4=CC=C(C=C4)F,Unspecified,,,,100,IC50,>,100000,nM
47,103685930,45269690,CC1=CC(=NN1C2=CC=C(C=C2)S(=O)(=O)NC3=C(C=CS3)C4=NC5=CC=CC=C5S4)C,Unspecified,,,,11,IC50,=,11000,nM
48,103685939,45269695,CC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CS2)C)C3=NC4=CC=CC=C4S3)Cl,Active,,,,8.9,IC50,=,8900,nM
