PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,123095662,24871537,CC1=CC(=CC(=C1F)C)N[C@H](CCCCNCC2=CC=C(C=C2)F)C(=O)NO,Active,,,,0.00024,Ki,=,0.24,nM
2,131273882,54580973,CC1=CC(=CC(=C1F)C)O[C@H](CCCCNCC2=CC=C(C=C2)F)C(=O)NO,Active,,,,0.0012,Ki,=,1.2,nM
3,131275933,54582019,CO[C@H](C[C@H](CCCCNCC1=CC=C(C=C1)F)C(=O)NO)C2=CC=C(C=C2)F,Active,,,,0.00058,Ki,=,0.58,nM
4,131285949,24871655,CC1=CC(=CC(=C1F)C)C[C@H](CCCCNCC2=CC=C(C=C2)F)C(=O)NO,Active,,,,0.00013,Ki,=,0.13,nM
5,160672265,70683216,CC1=CC(=CC(=C1F)C)C[C@H](CCCCN[C@H](CC(C)C)C2=CC=C(C=C2)F)C(=O)NO,Active,,,,0.00023,Ki,=,0.23,nM
6,160672266,57345500,CCC(C1=CC=C(C=C1)F)NCCCC[C@H](C(=O)NO)NC2=CC(=C(C(=C2)C)F)C,Active,,,,0.00017,Ki,=,0.17,nM
7,160672267,57345501,CCC(C1=CC=C(C=C1)F)NCCCC[C@@H](CC2=CC(=C(C(=C2)C)F)C)C(=O)NO,Active,,,,0.00031,Ki,=,0.31,nM
8,160682896,70687441,CC1=CC(=CC(=C1F)C)C[C@H](CCCCN[C@H](C)C2=CC=C(C=C2)F)C(=O)NO,Active,,,,0.0003,Ki,=,0.3,nM
9,160693720,70691618,CC[C@H](C1=CC=C(C=C1)F)NCCCC[C@@H](CC2=CC(=C(C(=C2)C)F)C)C(=O)NO,Active,,,,4e-05,Ki,=,0.04,nM
10,160693721,70691619,CC[C@@H](C1=CC=C(C=C1)F)NCCCC[C@@H](CC2=CC(=C(C(=C2)C)F)C)C(=O)NO,Active,,,,0.00011,Ki,=,0.11,nM
11,160693734,70691628,CC1=CC(=CC(=C1F)C)C[C@H](CCCCN[C@H](CC2=CC=CC=C2)C3=CC=C(C=C3)F)C(=O)NO,Active,,,,0.0006,Ki,=,0.6,nM
12,160693735,57345502,CCC(C1=CC=C(C=C1)F)NCCCC[C@@H](C[C@H](C2=CC=C(C=C2)F)OC)C(=O)NO,Active,,,,0.00027,Ki,=,0.27,nM
13,160699094,70693705,CC1=CC(=CC(=C1F)C)C[C@H](CCCCN[C@@H](C)C2=CC=C(C=C2)F)C(=O)NO,Active,,,,0.00049,Ki,=,0.49,nM
14,160699103,70693709,CC1=CC(=CC(=C1F)C)C[C@H](CCCCN[C@@H](CC2=CC=CC=C2)C3=CC=C(C=C3)F)C(=O)NO,Active,,,,0.002,Ki,=,2,nM
15,160699104,70693710,CCC(C1=CC=C(C=C1)F)NCCCC[C@H](C(=O)NO)OC2=CC(=C(C(=C2)C)F)C,Active,,,,0.001,Ki,=,1,nM
16,160704460,70695825,CC1=CC(=CC(=C1F)C)C[C@H](CCCCN[C@@H](CC(C)C)C2=CC=C(C=C2)F)C(=O)NO,Active,,,,0.0013,Ki,=,1.3,nM
