PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103329417,728520,CC1=CC(=O)OC2=C1C=CC(=C2)OCC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,nM
2,103496436,668744,CC1=CC=C(N1C2=CC(=C(C=C2)C(=O)O)O)C,Active,,,,4,IC50,=,4000,nM
3,103496764,767163,CC1=CC=C(N1C2=CC=C(C=C2)SCC(=O)O)C,Active,,,,4,IC50,=,4000,nM
4,103681331,882892,CCC1=CC(=O)OC2=C1C=CC(=C2C)OCC3=CC=C(C=C3)C,Unspecified,,,,100,IC50,>,100000,nM
5,103681339,1749090,CCOC(=O)CCC1=C(C2=C(C(=C(C=C2)OCC3=CC(=CC=C3)F)C)OC1=O)C,Unspecified,,,,100,IC50,>,100000,nM
6,103682964,1296013,CC1=C(C(=O)OC2=C1C=CC(=C2C)OCC3=C(C=C(C=C3)Br)F)CCC(=O)O,Unspecified,,,,12,IC50,=,12000,nM
7,103682965,5428528,CC1=C(C(=O)OC2=C1C=CC(=C2O)O)CC3=CC=CC=C3,Active,,,,10,IC50,=,10000,nM
8,103682972,1313015,COC1=CC(=CC(=C1O)OC)/C=C\2/C(=O)N(C(=S)S2)C3=CC=C(C=C3)Cl,Active,,,,1,IC50,=,1000,nM
9,103682973,5861007,COC1=CC(=CC(=C1O)OC)/C=C\2/C(=O)N(C(=S)S2)C3=CC=C(C=C3)[N+](=O)[O-],Active,,,,0.5,IC50,=,500,nM
10,103682986,1310066,COC1=CC(=CC(=C1O)OC)/C=C\2/C(=O)N(C(=S)S2)C3=CC=CC(=C3)C(F)(F)F,Active,,,,2,IC50,=,2000,nM
11,103682994,135873263,C1=CC(=C(C=C1O)C2=CC=C(O2)C3=NNC(=S)O3)O,Unspecified,,,,25,IC50,=,25000,nM
12,103682995,2967407,CCC1(CC2=CC=CC=C2C3=C1C(=O)N4C(=N3)NNC4=S)C,Unspecified,,,,25,IC50,=,25000,nM
13,103683015,1305826,CCOC(=O)CCC1=C(C2=C(C=C(C=C2)OCC3=CC(=CC=C3)OC)OC1=O)C,Unspecified,,,,100,IC50,>,100000,nM
14,103684699,1296839,CC1=C(C(=O)OC2=C1C=CC(=C2C)OCC3=CC=CC4=CC=CC=C43)CCC(=O)O,Active,,,,6,IC50,=,6000,nM
15,103684700,5684762,C1=CC=C(C(=C1)CC2=NN=C(N2N)SCC3=CC(=O)OC4=CC(=C(C=C34)O)O)F,Active,,,,4,IC50,=,4000,nM
16,103684705,1188149,CCOC1=CC=CC=C1C(=O)NC2=NC3=C(S2)C=C(C=C3)S(=O)(=O)N,Unspecified,,,,12,IC50,=,12000,nM
17,103684721,7131217,CC1=NC(=CS1)C2=CNC(=C2)C(=O)O,Unspecified,,,,15,IC50,=,15000,nM
18,103684745,1750509,CCOC(=O)CCC1=C(C2=C(C=C(C=C2)OCC3=CC=CC4=CC=CC=C43)OC1=O)C,Unspecified,,,,100,IC50,>,100000,nM
19,103686495,2017240,COC1=CC(=CC(=C1OC)OC)C(=O)NC2=NC3=C(S2)C=C(C=C3)S(=O)(=O)N4CCOCC4,Unspecified,,,,12,IC50,=,12000,nM
20,103686511,1801838,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC3=CC=CC4=CC=CC=C43)CCC(=O)O,Unspecified,,,,50,IC50,=,50000,nM
21,103686512,1304079,CC1=C(C(=O)OC2=C1C=CC(=C2C)OCC3=CC=C(C=C3)C(C)(C)C)CC(=O)O,Unspecified,,,,57,IC50,=,57000,nM
22,103686526,721093,CC1=CC(=O)OC2=C1C=CC(=C2)OCC3=CC=C(C=C3)F,Unspecified,,,,100,IC50,>,100000,nM
23,103686527,1121885,CC1=C(C2=CC=CC=C2C=C1)COC3=CC4=C(C=C3)C(=CC(=O)O4)C,Unspecified,,,,100,IC50,>,100000,nM
24,103688289,1238526,COC1=CC(=CC(=C1O)OC)/C=C\2/C(=O)N(C(=S)S2)C3=CC(=CC=C3)Cl,Active,,,,2,IC50,=,2000,nM
25,103688317,907578,CC1=C(C(=O)OC2=C1C=CC(=C2C)OCC3=CC=CC=C3)CC(=O)O,Unspecified,,,,100,IC50,>,100000,nM
26,103688328,1751097,CC1=C(C(=O)OC2=C1C=CC(=C2C)OCC3=CC(=CC=C3)F)CCC(=O)O,Unspecified,,,,100,IC50,>,100000,nM
27,103689951,6067741,CN1C2=CC=CC=C2N=C1SCC3=CC(=O)OC4=CC(=C(C=C34)O)O,Active,,,,10,IC50,=,10000,nM
28,103689972,942756,COC1=CC=C(C=C1)NC2=NC(=NC(=N2)N)C3=CC4=CC=CC=C4O3,Unspecified,,,,12,IC50,=,12000,nM
29,103689989,2926533,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC3=CC(=CC=C3)OC)CCC(=O)O,Unspecified,,,,100,IC50,>,100000,nM
30,103690009,45271668,CC1=C(C(=O)OC2=C1C=CC(=C2C)OCC3=CC=CC4=CC=CC=C43)CCC(=O)OC,Unspecified,,,,100,IC50,>,100000,nM
31,103691762,2946796,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CSC3=NC(=C(N=N3)C4=CC=CC=C4)C5=CC=CC=C5,Unspecified,,,,24,IC50,=,24000,nM
32,103691774,1296872,CC1=C(C(=O)OC2=C1C=CC(=C2C)OCC3=CC4=CC=CC=C4C=C3)CC(=O)O,Unspecified,,,,25,IC50,=,25000,nM
33,103691780,2927077,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC3=CC=C(C=C3)OC)CCC(=O)O,Unspecified,,,,100,IC50,>,100000,nM
34,103691789,45272543,CCC1=CC(=O)OC2=C1C=CC(=C2C)OCCC3=CC4=CC=CC=C4C=C3,Unspecified,,,,100,IC50,>,100000,nM
35,103693573,1296416,CC1=C(C(=O)OC2=C1C=CC(=C2C)OCC3=CC(=CC=C3)OC)CCC(=O)O,Unspecified,,,,93,IC50,=,93000,nM
36,103693574,1332932,CCOC(=O)CCC1=C(C2=C(C=C(C=C2)OCC3=CC=C(C=C3)OC)OC1=O)C,Unspecified,,,,100,IC50,>,100000,nM
