PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103228261,14969,C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)[C@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,Active,,,,0.5,MIC,=,500,nM
2,194166515,73053897,CC1=CC=C(O1)C2=CN=NC(=N2)N3CCC(C3)C4=CC(=CC=C4)O,Unspecified,,,,50,MIC,>,50000,nM
3,194180204,73054176,C1CN(CC1C2=CC(=CC=C2)Cl)C3=NC(=CN=N3)C4=CC=C(C=C4)N,Unspecified,,,,16,MIC,=,16000,nM
4,194180210,45169971,C1CN(CC1C2=CC(=CC=C2)Cl)C3=NC(=CN=N3)C4=CC=CC=C4,Unspecified,,,,50,MIC,>,50000,nM
5,194187002,73054175,C1CN(CC1C2=CC(=CC=C2)Cl)C3=NC(=CN=N3)C4=CC(=CC=C4)N,Unspecified,,,,30,MIC,=,30000,nM
6,194187006,73053900,COC1=C(C=C(C=C1)C2=CN=NC(=N2)N3CCC(C3)C4=CC(=CC=C4)Cl)OC,Unspecified,,,,50,MIC,>,50000,nM
