PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103164817,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,Unspecified,,,,24.1,Ki,=,24100,nM
2,103164817,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,Unspecified,,,,71.4,IC50,=,71400,nM
3,103508777,16110337,CC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=C(C(=C2)OC)OC)OC,Active,,,,1.25,Ki,=,1250,nM
4,103508777,16110337,CC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=C(C(=C2)OC)OC)OC,Active,,,,3.7,IC50,=,3700,nM
5,103508787,16110326,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=CC(=C(C(=C2)OC)OC)OC,Unspecified,,,,10.2,Ki,=,10200,nM
6,103508787,16110326,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=CC(=C(C(=C2)OC)OC)OC,Unspecified,,,,30.3,IC50,=,30300,nM
7,103508802,16110328,CC1=C(C(=NC(=N1)N)N)C#CC(C2=CC(=C(C(=C2)OC)OC)OC)O,Active,,,,4.89,Ki,=,4890,nM
8,103508802,16110328,CC1=C(C(=NC(=N1)N)N)C#CC(C2=CC(=C(C(=C2)OC)OC)OC)O,Unspecified,,,,14.5,IC50,=,14500,nM
9,103508820,16110341,CC1=C(C(=NC(=N1)N)N)C#CC(C2=CC(=C(C(=C2)OC)OC)OC)OC,Active,,,,9.81,Ki,=,9810,nM
10,103508820,16110341,CC1=C(C(=NC(=N1)N)N)C#CC(C2=CC(=C(C(=C2)OC)OC)OC)OC,Unspecified,,,,29.1,IC50,=,29100,nM
11,103647012,25093361,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=CC(=CC(=C2)C3=CC=CC=C3)OC,Active,,,,2.66,Ki,=,2660,nM
12,103647012,25093361,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=CC(=CC(=C2)C3=CC=CC=C3)OC,Active,,,,7.9,IC50,=,7900,nM
13,103647076,25093365,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=CC(=C(C=C2)C3=CC=CC=C3)OC,Active,,,,5.83,Ki,=,5830,nM
14,103647076,25093365,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=CC(=C(C=C2)C3=CC=CC=C3)OC,Unspecified,,,,17.3,IC50,=,17300,nM
15,103648036,25138223,CC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)OC)OC,Active,,,,0.36,Ki,=,360,nM
16,103648036,25138223,CC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)OC)OC,Active,,,,1.06,IC50,=,1060,nM
17,103648037,25058133,CCC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)OC)OC,Active,,,,0.3,Ki,=,300,nM
18,103648037,25058133,CCC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)OC)OC,Active,,,,0.89,IC50,=,890,nM
19,103648039,25138225,CCC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=C(C(=C2)OC)OC)OC,Active,,,,0.32,Ki,=,320,nM
20,103648039,25138225,CCC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=C(C(=C2)OC)OC)OC,Active,,,,0.942,IC50,=,942,nM
21,103695194,25187895,CCC(C#CC1=C(N=C(N=C1N)N)C)C2=CC(=C(C(=C2)OC)OC)OC,Active,,,,3.37,Ki,=,3370,nM
22,103695194,25187895,CCC(C#CC1=C(N=C(N=C1N)N)C)C2=CC(=C(C(=C2)OC)OC)OC,Active,,,,10,IC50,=,10000,nM
23,104246558,25187896,CC1=C(C(=NC(=N1)N)N)C#CC(C)(C)C2=CC(=C(C(=C2)OC)OC)OC,Active,,,,4.28,Ki,=,4280,nM
24,104246558,25187896,CC1=C(C(=NC(=N1)N)N)C#CC(C)(C)C2=CC(=C(C(=C2)OC)OC)OC,Unspecified,,,,12.7,IC50,=,12700,nM
25,123084061,49788717,CCC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)OC)C3=CC=CC=C3,Active,,,,2.59,Ki,=,2590,nM
26,123084061,49788717,CCC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)OC)C3=CC=CC=C3,Active,,,,7.7,IC50,=,7700,nM
27,123088460,52943277,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=C(C=C(C=C2)C3=CC=CC=C3)OC,Unspecified,,,,11.7,Ki,=,11700,nM
28,123088460,52943277,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=C(C=C(C=C2)C3=CC=CC=C3)OC,Unspecified,,,,34.7,IC50,=,34700,nM
29,123090756,52944456,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=C(C=C(C(=C2)OC)C3=CC=CC=C3)OC,Active,,,,5.16,Ki,=,5160,nM
30,123090756,52944456,CC1=C(C(=NC(=N1)N)N)C#CC(C)C2=C(C=C(C(=C2)OC)C3=CC=CC=C3)OC,Unspecified,,,,15.3,IC50,=,15300,nM
31,123090878,49788718,CCC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=CC(=C2)OC)C3=CC=CC=C3,Active,,,,0.33,Ki,=,330,nM
32,123090878,49788718,CCC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=CC(=C2)OC)C3=CC=CC=C3,Active,,,,0.973,IC50,=,973,nM
33,123097764,52948202,CCC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=CC=C2)C3=CC=CC=C3,Active,,,,0.37,Ki,=,370,nM
34,123097764,52948202,CCC1=C(C(=NC(=N1)N)N)C#CCC2=CC(=CC=C2)C3=CC=CC=C3,Active,,,,1.1,IC50,=,1100,nM
35,123100173,52949513,CCC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)C3=CC=CC=C3)OC,Active,,,,1.21,Ki,=,1210,nM
36,123100173,52949513,CCC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)C3=CC=CC=C3)OC,Active,,,,3.6,IC50,=,3600,nM
