"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL836016";"F";"Minimum inhibitory concentration against cell wall biosynthesis of vancomycin resistant Enterococcus faecalis GC 2242 (VRE)";"Enterococcus faecalis";"28";"28";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1145247";"15863310";"10.1016/j.bmcl.2005.03.058";"2005";"Bioorg Med Chem Lett";"15";"2527";"2531";"";"";"";"";"";""
"CHEMBL919269";"F";"Antibacterial activity against Enterococcus faecalis";"Enterococcus faecalis";"4";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1147099";"17242152";"10.1128/aac.01315-06";"2007";"Antimicrob Agents Chemother";"51";"1259";"1267";"";"";"";"";"";""
"CHEMBL861368";"F";"Antibacterial activity against vancomycin-resistant Enterococcus faecalis DRCC 153";"Enterococcus faecalis";"13";"13";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1147001";"16488606";"10.1016/j.bmcl.2006.01.109";"2006";"Bioorg Med Chem Lett";"16";"2391";"2395";"";"";"";"";"";""
"CHEMBL906944";"F";"Antibacterial activity against vancomycin-resistant Enterococcus faecalis 700802";"Enterococcus faecalis";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1142158";"17074800";"10.1128/aac.01311-05";"2007";"Antimicrob Agents Chemother";"51";"119";"127";"";"";"";"";"";""
"CHEMBL674282";"F";"Antibacterial activity against vancomycin-resistant strain of Enterococcus faecalis(VRE) was determined";"Enterococcus faecalis";"36";"36";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1144871";"12801236";"10.1021/jm020591z";"2003";"J Med Chem";"46";"2731";"2739";"";"";"";"";"";""
"CHEMBL975234";"F";"Antimicrobial activity against Enterococcus faecalis ATCC 29212 at 10 ug after 18 hrs by agar-well diffusion method";"Enterococcus faecalis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 29212";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1138558";"18676062";"10.1016/j.ejmech.2008.06.019";"2009";"Eur J Med Chem";"44";"1057";"1066";"";"";"";"";"";""
"CHEMBL977970";"F";"Antibacterial activity against vancomycin-resistant Enterococcus faecalis";"Enterococcus faecalis";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1138561";"18703256";"10.1016/j.ejmech.2008.07.001";"2009";"Eur J Med Chem";"44";"1001";"1009";"";"";"";"";"";""
"CHEMBL1820566";"F";"Antibacterial activity against Enterococcus faecalis 08-10 after 18 to 24 hrs by NCCLS M100-S11 two fold serial dilution method";"Enterococcus faecalis";"23";"23";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"08-10";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1817648";"21764484";"10.1016/j.ejmech.2011.06.032";"2011";"Eur J Med Chem";"46";"4267";"4273";"";"";"";"";"";""
"CHEMBL859882";"F";"Antibacterial activity against vancomycin resistant Enterococcus faecalis";"Enterococcus faecalis";"28";"28";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"GC 2242";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1148552";"16216496";"10.1016/j.bmcl.2005.09.021";"2006";"Bioorg Med Chem Lett";"16";"176";"180";"";"";"";"";"";""
"CHEMBL937142";"F";"Antibacterial activity against vancomycin-susceptible Enterococcus faecalis 1209 after 24 hrs by broth macrodilution method";"Enterococcus faecalis";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"1209";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1145514";"17353251";"10.1128/aac.00744-06";"2007";"Antimicrob Agents Chemother";"51";"1661";"1665";"";"";"";"";"";""
"CHEMBL1667457";"F";"Bactericidal activity against vancomycin-resistant Enterococcus faecalis ATCC 51299 expressing vanB gene assessed as change in bacterial count at 4 ug/ml by time-kill assay";"Enterococcus faecalis";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 51299";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1649467";"19349514";"10.1128/aac.00197-09";"2009";"Antimicrob Agents Chemother";"53";"2687";"2689";"";"";"";"";"";""
"CHEMBL814006";"F";"In vitro minimum inhibitory concentration against Streptococcus faecalis ATCC 7080";"Enterococcus faecalis";"75";"75";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1124366";"2530352";"10.1021/jm00131a007";"1989";"J Med Chem";"32";"2450";"2460";"";"";"";"";"";""
"CHEMBL889794";"F";"Antibacterial activity against Enterococcus faecalis by broth microdilution method";"Enterococcus faecalis";"14";"14";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1146253";"17681758";"10.1016/j.bmcl.2007.07.022";"2007";"Bioorg Med Chem Lett";"17";"5036";"5040";"";"";"";"";"";""
"CHEMBL866395";"F";"Antibacterial activity against Enterococcus faecalis isolate 5";"Enterococcus faecalis";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1149410";"16298528";"10.1016/j.bmcl.2005.11.005";"2006";"Bioorg Med Chem Lett";"16";"879";"883";"";"";"";"";"";""
"CHEMBL814007";"F";"In vitro minimum inhibitory concentration for Streptococcus faecalis ATCC 10541";"Enterococcus faecalis";"51";"51";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1127424";"7990118";"10.1021/jm00050a016";"1994";"J Med Chem";"37";"4195";"4210";"";"";"";"";"";""
"CHEMBL1775475";"F";"Antibacterial activity against Enterococcus faecalis at 64 ug/ml after 20 hrs";"Enterococcus faecalis";"39";"39";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1773043";"21214253";"10.1021/np100635f";"2011";"J Nat Prod";"74";"329";"340";"";"";"";"";"";""
"CHEMBL799856";"F";"Minimal inhibitory concentration against Streptococcus faecalis LEP strain";"Enterococcus faecalis";"21";"21";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1126958";"8230136";"10.1021/jm00074a028";"1993";"J Med Chem";"36";"3449";"3454";"";"";"";"";"";""
"CHEMBL679251";"F";"Antibacterial activity determined against Enterococcus faecalis ATCC 4200";"Enterococcus faecalis";"12";"12";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1136237";"12951103";"10.1016/s0960-894x(03)00661-9";"2003";"Bioorg Med Chem Lett";"13";"3253";"3256";"";"";"";"";"";""
"CHEMBL814002";"F";"In vitro antibacterial activity was tested for Streptococcus faecalis MGH-2";"Enterococcus faecalis";"39";"39";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1128719";"7473575";"10.1021/jm00022a013";"1995";"J Med Chem";"38";"4478";"4487";"";"";"";"";"";""
"CHEMBL979591";"F";"Antimicrobial activity against Enterococcus faecalis ATCC 29212 by agar dilution method";"Enterococcus faecalis";"15";"15";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1149760";"17499886";"10.1016/j.ejmech.2007.03.012";"2008";"Eur J Med Chem";"43";"210";"221";"";"";"";"";"";""
"CHEMBL893031";"F";"Antimicrobial activity against Enterococcus faecalis ATCC 29122 by disk diffusion method at 300 ug/disc";"Enterococcus faecalis";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1147969";"17418454";"10.1016/j.ejmech.2006.12.038";"2007";"Eur J Med Chem";"42";"893";"901";"";"";"";"";"";""
"CHEMBL674690";"F";"In vitro antibacterial activity against Enterococcus faecalis C6291 (E.f.1).";"Enterococcus faecalis";"35";"35";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1131977";"10509915";"10.1016/s0960-894x(99)00473-4";"1999";"Bioorg Med Chem Lett";"9";"2679";"2684";"";"";"";"";"";""
"CHEMBL676760";"F";"Minimum inhibitory activity against tetracycline-susceptible Enterococcus faecalis strain ATCC 9790";"Enterococcus faecalis";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1127651";"8176712";"10.1021/jm00035a016";"1994";"J Med Chem";"37";"1355";"1361";"";"";"";"";"";""
"CHEMBL1655161";"F";"Antibacterial activity against vancomycin-susceptible Enterococcus faecalis EF 12704 by broth microdilution method";"Enterococcus faecalis";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EF 12704";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1649273";"19752276";"10.1128/aac.00984-09";"2009";"Antimicrob Agents Chemother";"53";"5300";"5302";"";"";"";"";"";""
"CHEMBL676533";"F";"Minimum inhibitory activity against Enterococcus faecalis GC 2242 (VRE)";"Enterococcus faecalis";"20";"20";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1136141";"12852973";"10.1016/s0960-894x(03)00471-2";"2003";"Bioorg Med Chem Lett";"13";"2591";"2594";"";"";"";"";"";""
"CHEMBL923287";"F";"Antibacterial activity against Enterococcus faecalis ATCC 14506 by broth microdilution method";"Enterococcus faecalis";"13";"13";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1139755";"17624776";"10.1016/j.bmcl.2007.06.075";"2007";"Bioorg Med Chem Lett";"17";"5227";"5232";"";"";"";"";"";""
"CHEMBL911011";"F";"Antibacterial activity against Enterococcus faecalis ATCC 29212 with GyrB T167A mutation after 18 to 20 hrs";"Enterococcus faecalis";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1142193";"17116675";"10.1128/aac.00596-06";"2007";"Antimicrob Agents Chemother";"51";"657";"666";"";"";"";"";"";""
"CHEMBL1674233";"F";"Antibacterial activity against vancomycin-resistant Enterococcus faecalis assessed as susceptible isolates by CLSI M7-A7 broth microdilution method";"Enterococcus faecalis";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1671626";"18625769";"10.1128/aac.00149-08";"2008";"Antimicrob Agents Chemother";"52";"3398";"3407";"";"";"";"";"";""
"CHEMBL1637188";"F";"Antimicrobial activity against Enterococcus faecalis NKH2 harboring pMG2200-like and pMG2201-like plasmids after 24 hrs by agar dilution method";"Enterococcus faecalis";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"NKH2";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1629622";"19029325";"10.1128/aac.00754-08";"2009";"Antimicrob Agents Chemother";"53";"735";"747";"";"";"";"";"";""
"CHEMBL1653833";"F";"Antimicrobial activity against vancomycin-nonsusceptible Enterococcus faecalis clinical isolates assessed as resistant isolates by broth microdilution method";"Enterococcus faecalis";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1649268";"19738026";"10.1128/aac.00952-09";"2009";"Antimicrob Agents Chemother";"53";"4762";"4771";"";"";"";"";"";""
"CHEMBL1278940";"F";"Antimicrobial activity against Enterococcus faecalis expressing rRNA methylase gene erm(A) obtained from pig manure by broth microdilution method";"Enterococcus faecalis";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1275463";"18505854";"10.1128/aac.00230-08";"2008";"Antimicrob Agents Chemother";"52";"2994";"2995";"";"";"";"";"";""
"CHEMBL985306";"F";"Antibacterial activity against vancomycin-susceptible Enterococcus faecalis DRCC 034";"Enterococcus faecalis";"17";"17";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1144189";"18768315";"10.1016/j.bmcl.2008.03.043";"2008";"Bioorg Med Chem Lett";"18";"5150";"5155";"";"";"";"";"";""
"CHEMBL860611";"F";"Antibacterial activity against Enterococcus faecalis ATCC 51575";"Enterococcus faecalis";"33";"33";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1139006";"16343900";"10.1016/j.bmcl.2005.11.061";"2006";"Bioorg Med Chem Lett";"16";"1259";"1266";"";"";"";"";"";""
"CHEMBL679534";"F";"Minimum inhibitory concentration required against Escherichia faecalis VRE strain was determined";"escherichia faecalis";"14";"14";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"561";"";"";"";"";"CHEMBL1137973";"14684293";"10.1016/j.bmcl.2003.10.032";"2004";"Bioorg Med Chem Lett";"14";"37";"41";"";"";"";"";"";""
"CHEMBL831543";"F";"Minimum inhibitory concentration against vancomycin-sensitive Enterococcus faecalis in the presence of 30% bovine serum(n=3)(range =0.125-0.25 mg/l)";"Enterococcus faecalis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1142788";"15993054";"10.1016/j.bmcl.2005.05.076";"2005";"Bioorg Med Chem Lett";"15";"3801";"3805";"";"";"";"";"";""
"CHEMBL899413";"F";"Antibacterial activity against vancomycin-resistant Enterococcus faecalis MRL 17001 in presence of 25 mg/L calcium by microdilution method";"Enterococcus faecalis";"10";"10";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1137436";"17728134";"10.1016/j.bmc.2007.08.007";"2007";"Bioorg Med Chem";"15";"6667";"6677";"";"";"";"";"";""
"CHEMBL1635361";"F";"Antimicrobial activity against Enterococcus faecalis C625 by broth microdilution method";"Enterococcus faecalis";"12";"12";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"C625";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1629640";"19075054";"10.1128/aac.00801-08";"2009";"Antimicrob Agents Chemother";"53";"1245";"1247";"";"";"";"";"";""
"CHEMBL1696892";"F";"Antimicrobial activity against glycopeptide-resistant Enterococcus faecalis isolate HS08369 harboring MLST sequence type ST18 and pulsotype G expressing vanM gene cluster isolated from urine of patient by Etest";"Enterococcus faecalis";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"isolate HS08369";"Scientific Literature";"1351";"CHEMBL3638201";"Urine";"";"";"CHEMBL1687792";"20733041";"10.1128/aac.01710-09";"2010";"Antimicrob Agents Chemother";"54";"4643";"4647";"";"";"";"";"";""
"CHEMBL1696089";"F";"Antimicrobial activity against glycopeptide-resistant Enterococcus faecalis isolate HS05446 harboring MLST sequence type ST17 and pulsotype B expressing vanA gene cluster isolated from urine of patient by Etest";"Enterococcus faecalis";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"isolate HS05446";"Scientific Literature";"1351";"CHEMBL3638201";"Urine";"";"";"CHEMBL1687792";"20733041";"10.1128/aac.01710-09";"2010";"Antimicrob Agents Chemother";"54";"4643";"4647";"";"";"";"";"";""
"CHEMBL1057749";"F";"Antibacterial activity against vancomycin-sensitive Enterococcus faecalis CL8516 after 20 hrs by twofold serial broth dilution method";"Enterococcus faecalis";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CL8516";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1152342";"19334707";"10.1021/np800783b";"2009";"J Nat Prod";"72";"841";"847";"";"";"";"";"";""
"CHEMBL859190";"F";"Antibacterial activity against Enterococcus faecalis MGH-2 EF1-1";"Enterococcus faecalis";"39";"39";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"MGH-2 EF1-1";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1138148";"16387498";"10.1016/j.bmcl.2005.11.093";"2006";"Bioorg Med Chem Lett";"16";"1126";"1129";"";"";"";"";"";""
"CHEMBL1677559";"F";"Antimicrobial activity against Enterococcus faecalis ATCC 51299 by broth microdilution method";"Enterococcus faecalis";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 51299";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1671695";"20404117";"10.1128/aac.01737-09";"2010";"Antimicrob Agents Chemother";"54";"2814";"2818";"";"";"";"";"";""
"CHEMBL1677548";"F";"Induction of VanX activity in vancomycin susceptible Enterococcus faecalis BM4110 harboring Van A gene assessed as UDP-MurNAc-depsipeptide profile at 64 ug/ml by Western blotting";"Enterococcus faecalis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"BM4110";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1671695";"20404117";"10.1128/aac.01737-09";"2010";"Antimicrob Agents Chemother";"54";"2814";"2818";"";"";"";"";"";""
"CHEMBL1677420";"F";"Induction of VanA activity in vancomycin susceptible Enterococcus faecalis BM4110 assessed as UDP-MurNAc-tetrapeptide profile at 0.1 ug/ml by Western blotting";"Enterococcus faecalis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"BM4110";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1671695";"20404117";"10.1128/aac.01737-09";"2010";"Antimicrob Agents Chemother";"54";"2814";"2818";"";"";"";"";"";""
"CHEMBL1677555";"F";"Induction of VanX activity in Enterococcus faecalis ATCC 51575 expressing Van B gene assessed as UDP-MurNAc-depsipeptide profile at 0.1 ug/ml by Western blotting";"Enterococcus faecalis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 51575";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1671695";"20404117";"10.1128/aac.01737-09";"2010";"Antimicrob Agents Chemother";"54";"2814";"2818";"";"";"";"";"";""
"CHEMBL976618";"F";"Antibacterial activity against Enterococcus faecalis ATCC 19433 at 100 ug/disk by standard disk assay";"Enterococcus faecalis";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1158118";"17190440";"10.1021/np0603830";"2006";"J Nat Prod";"69";"1672";"1675";"";"";"";"";"";""
"CHEMBL1032736";"F";"Antibacterial activity against Enterococcus faecalis V583 after 18 hrs by twofold serial dilution method";"Enterococcus faecalis";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"V583";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1158423";"19419877";"10.1016/j.bmc.2009.04.028";"2009";"Bioorg Med Chem";"17";"3866";"3872";"";"";"";"";"";""
"CHEMBL1056753";"F";"Antibacterial activity against Enterococcus faecalis ATCC 29212 after 16 to 22 hrs by broth dilution method";"Enterococcus faecalis";"25";"25";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 29212";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1153576";"19303171";"10.1016/j.ejmech.2009.02.001";"2009";"Eur J Med Chem";"44";"3459";"3470";"";"";"";"";"";""
"CHEMBL1059473";"F";"Antimicrobial activity against Enterococcus faecalis ATCC 29212";"Enterococcus faecalis";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 29212";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1152314";"20161135";"10.1021/np800635h";"2009";"J Nat Prod";"72";"876";"883";"";"";"";"";"";""
"CHEMBL1637190";"F";"Antimicrobial activity against Enterococcus faecalis NKH4 harboring pMG2200-like and pMG2201-like plasmids after 24 hrs by agar dilution method";"Enterococcus faecalis";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"NKH4";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1629622";"19029325";"10.1128/aac.00754-08";"2009";"Antimicrob Agents Chemother";"53";"735";"747";"";"";"";"";"";""
"CHEMBL1637193";"F";"Antimicrobial activity against Enterococcus faecalis NKH7 harboring pMG2200-like plasmid after 24 hrs by agar dilution method";"Enterococcus faecalis";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"NKH7";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1629622";"19029325";"10.1128/aac.00754-08";"2009";"Antimicrob Agents Chemother";"53";"735";"747";"";"";"";"";"";""
"CHEMBL674452";"F";"Inhibitory activity against enterococcus faecalis Van B";"Enterococcus faecalis";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1129258";"8759628";"10.1021/jm960207w";"1996";"J Med Chem";"39";"3070";"3088";"";"";"";"";"";""
"CHEMBL812922";"F";"MIC value was measured against streptococcus faecalis X66";"Enterococcus faecalis";"13";"13";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1125014";"2231610";"10.1021/jm00173a028";"1990";"J Med Chem";"33";"3086";"3094";"";"";"";"";"";""
"CHEMBL863181";"F";"Antibacterial activity against Enterococcus faecalis ATCC 29212";"Enterococcus faecalis";"2";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1147792";"16563763";"10.1016/j.bmcl.2006.02.072";"2006";"Bioorg Med Chem Lett";"16";"2960";"2963";"";"";"";"";"";""
"CHEMBL673243";"F";"In vitro for antibacterial activity against Enterococcus faecalis strain STCO-19";"Enterococcus faecalis";"63";"63";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1125122";"2118186";"10.1021/jm00171a035";"1990";"J Med Chem";"33";"2569";"2578";"";"";"";"";"";""
"CHEMBL830523";"F";"Minimum inhibitory concentration against Enterococcus faecalis was determined in the disk diffusion assay value ranges from 50-100 ug/disk";"Enterococcus faecalis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1139543";"15943482";"10.1021/jm0205797";"2005";"J Med Chem";"48";"4087";"4099";"";"";"";"";"";""
"CHEMBL938196";"F";"Antimicrobial activity against vancomycin A-resistant Enterococcus faecalis TX2784 isolate by agar dilution method";"Enterococcus faecalis";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1145496";"17438057";"10.1128/aac.00131-07";"2007";"Antimicrob Agents Chemother";"51";"2043";"2047";"";"";"";"";"";""
"CHEMBL1284054";"F";"Antimicrobial activity against linezolid-resistant Enterococcus faecalis by broth microdilution method";"Enterococcus faecalis";"2";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1275567";"18838596";"10.1128/aac.00859-08";"2008";"Antimicrob Agents Chemother";"52";"4442";"4447";"";"";"";"";"";""
"CHEMBL1044247";"F";"Antibacterial activity against Enterococcus faecalis 1131 after 24 to 96 hrs by well microplate assay";"Enterococcus faecalis";"14";"14";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"1131";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1152538";"19674904";"10.1016/j.bmc.2009.07.042";"2009";"Bioorg Med Chem";"17";"6318";"6328";"";"";"";"";"";""
"CHEMBL1282290";"F";"Antimicrobial activity against linezolid-resistant Enterococcus faecalis P5";"Enterococcus faecalis";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"P5";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1275513";"18663023";"10.1128/aac.01193-07";"2008";"Antimicrob Agents Chemother";"52";"3550";"3557";"";"";"";"";"";""
"CHEMBL680782";"F";"Minimum inhibitory concentration (MIC) was measured against Enterococcus faecalis ATCC 29212.";"Enterococcus faecalis";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1128666";"7473599";"10.1021/jm00023a011";"1995";"J Med Chem";"38";"4710";"4719";"";"";"";"";"";""
"CHEMBL677619";"F";"In vitro minimum inhibitory concentration required against Enterococcus faecalis GC 842 strain";"Enterococcus faecalis";"13";"14";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1151058";"None";"10.1016/S0960-894X(97)00282-5";"1997";"Bioorg Med Chem Lett";"7";"1671";"1676";"";"";"";"";"";""
"CHEMBL830932";"F";"Minimum inhibitory concentration against Enterococcus faecalis ATCC 29212";"Enterococcus faecalis";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1138024";"15482926";"10.1016/j.bmcl.2004.08.059";"2004";"Bioorg Med Chem Lett";"14";"5569";"5572";"";"";"";"";"";""
"CHEMBL1284737";"F";"Antibacterial activity against gentamicin-resistant Enterococcus faecalis clinical isolate assessed as susceptible isolates after 18 hrs by agar dilution method";"Enterococcus faecalis";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1275533";"18710917";"10.1128/aac.01400-07";"2008";"Antimicrob Agents Chemother";"52";"3875";"3882";"";"";"";"";"";""
"CHEMBL1820007";"F";"Antibacterial activity against 2.5 x 10'6 CFU/mL Enterococcus faecalis ATCC 29212 assessed as time required for bacterial killing at 100 uM by microscopy based bacterial killing assay";"Enterococcus faecalis";"12";"12";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 29212";"Scientific Literature";"1351";"";"";"";"";"CHEMBL1817666";"21794958";"10.1016/j.ejmech.2011.06.026";"2011";"Eur J Med Chem";"46";"4219";"4226";"";"";"";"";"";""
