"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL3832907";"F";"Antibacterial activity against Staphylococcus aureus MRSA ATCC 43300; Growth inhibition at 20 uM in CAMBH media using NBS plates.";"Staphylococcus aureus";"None";"None";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"ATCC 43300; MRSA";"CO-ADD Antimicrobial Screening";"1280";"";"";"";"";"CHEMBL3832881";"None";"10.6019/CHEMBL3832881";"None";"None";"None";"None";"None";"standard_type:ASSAY_TEST standard_relation:None standard_value:None standard_units:None comments:None | standard_type:CONC standard_relation:= standard_value:20.0 standard_units:uM comments:None | standard_type:DETECTION_METHOD standard_relation:None standard_value:None standard_units:None comments:None | standard_type:MEDIA standard_relation:None standard_value:None standard_units:None comments:None | standard_type:PLATE_TYPE standard_relation:None standard_value:None standard_units:None comments:None | standard_type:TIME standard_relation:= standard_value:18.0 standard_units:hr comments:None";"";"";"";"";""
"CHEMBL863819";"F";"Antibacterial activity against Staphylococcus aureus ATCC 29213";"Staphylococcus aureus";"32";"36";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1146952";"16495055";"10.1016/j.bmcl.2006.01.072";"2006";"Bioorg Med Chem Lett";"16";"2177";"2181";"";"";"";"";"";""
"CHEMBL863820";"F";"Antibacterial activity against Staphylococcus aureus ATCC 43300";"Staphylococcus aureus";"32";"32";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1146952";"16495055";"10.1016/j.bmcl.2006.01.072";"2006";"Bioorg Med Chem Lett";"16";"2177";"2181";"";"";"";"";"";""
"CHEMBL971269";"F";"Antibacterial activity against Staphylococcus aureus ATCC 25923 at 100 ug/disk after 18 hrs by agar diffusion method";"Staphylococcus aureus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1154554";"10757736";"10.1021/np990381y";"2000";"J Nat Prod";"63";"416";"418";"";"";"";"";"";""
"CHEMBL882132";"F";"In vitro antibacterial activity of 6538P strain of Gram positive bacteria Staphylococcus aureus";"Staphylococcus aureus";"61";"61";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1131216";"9572891";"10.1021/jm970548p";"1998";"J Med Chem";"41";"1660";"1670";"";"";"";"";"";""
"CHEMBL1004888";"F";"Antimicrobial activity against vancomycin-intermediate Staphylococcus aureus 555 Hershey after 20 passages with quinupristin-dalfopristin measured after 10 antibiotic-free subculture by multi-step resistance selection technique";"Staphylococcus aureus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"555";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1137665";"17875997";"10.1128/aac.00550-07";"2007";"Antimicrob Agents Chemother";"51";"4191";"4195";"";"";"";"";"";""
"CHEMBL1001599";"F";"Antimicrobial activity against methicillin-susceptible Staphylococcus aureus 540 by agar dilution CLSI method";"Staphylococcus aureus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"540";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1137665";"17875997";"10.1128/aac.00550-07";"2007";"Antimicrob Agents Chemother";"51";"4191";"4195";"";"";"";"";"";""
"CHEMBL1004890";"F";"Antimicrobial activity against methicillin-susceptible Staphylococcus aureus 540 after 14 passages with CG400549 measured after 10 antibiotic-free subculture by multi-step resistance selection technique";"Staphylococcus aureus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"540";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1137665";"17875997";"10.1128/aac.00550-07";"2007";"Antimicrob Agents Chemother";"51";"4191";"4195";"";"";"";"";"";""
"CHEMBL974309";"F";"Antibacterial activity against Staphylococcus aureus ATTC 25922 at 10 ug/mL after 24 hrs by the disk diffusion method";"Staphylococcus aureus";"1";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATTC 25922";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1138545";"18508161";"10.1016/j.ejmech.2008.03.025";"2009";"Eur J Med Chem";"44";"551";"557";"";"";"";"";"";""
"CHEMBL1000549";"F";"Antimicrobial activity against panton-valentine leukocidin-negative community-acquired methicillin-resistant Staphylococcus aureus 481 after 14 passages with daptomycin measured after 10 antibiotic-free subculture by multi-step resistance selection technique";"Staphylococcus aureus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"481";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1137665";"17875997";"10.1128/aac.00550-07";"2007";"Antimicrob Agents Chemother";"51";"4191";"4195";"";"";"";"";"";""
"CHEMBL999695";"F";"Antimicrobial activity against vancomycin-resistant Staphylococcus aureus 510 Hershey by agar dilution CLSI method";"Staphylococcus aureus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"510";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1137665";"17875997";"10.1128/aac.00550-07";"2007";"Antimicrob Agents Chemother";"51";"4191";"4195";"";"";"";"";"";""
"CHEMBL1662586";"F";"Antimicrobial activity against Panton-valentine leucocidin-positive community-acquired methicillin-resistant Staphylococcus aureus STA 44 infected in human THP-1 cells assessed as bacterial count per mg of cell protein at high extracellular compound concentration after 24 hrs at pH 7.4";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"STA 44";"Scientific Literature";"1280";"";"";"THP-1";"";"CHEMBL1649438";"19289525";"10.1128/aac.01135-08";"2009";"Antimicrob Agents Chemother";"53";"2289";"2297";"";"";"";"";"";""
"CHEMBL919811";"F";"Antibacterial activity against ethidium bromide-resistant Staphylococcus aureus ATCC 29213 after 24 hrs by broth microdilution method";"Staphylococcus aureus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1147099";"17242152";"10.1128/aac.01315-06";"2007";"Antimicrob Agents Chemother";"51";"1259";"1267";"";"";"";"";"";""
"CHEMBL886011";"F";"Antibacterial activity against methicillin-resistant Staphylococcus aureus after 24 hrs";"Staphylococcus aureus";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1143710";"17532639";"10.1016/j.bmc.2007.05.028";"2007";"Bioorg Med Chem";"15";"5158";"5165";"";"";"";"";"";""
"CHEMBL813007";"F";"In vivo effective dose against experimental infections in mice Staphylococcus aureus X1 when administered orally";"Staphylococcus aureus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1124186";"3398001";"10.1021/jm00403a025";"1988";"J Med Chem";"31";"1631";"1641";"";"";"";"";"";""
"CHEMBL919279";"F";"Antibacterial activity against Staphylococcus aureus Mu50 at pH 5";"Staphylococcus aureus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Mu50";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1147099";"17242152";"10.1128/aac.01315-06";"2007";"Antimicrob Agents Chemother";"51";"1259";"1267";"";"";"";"";"";""
"CHEMBL935860";"F";"Antibacterial activity against Staphylococcus aureus RN4220 with rplC G152D, D159Y and G144R mutation";"Staphylococcus aureus";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"RN4220";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1144468";"17404009";"10.1128/aac.01066-06";"2007";"Antimicrob Agents Chemother";"51";"2048";"2052";"";"";"";"";"";""
"CHEMBL916591";"F";"Antibacterial activity against vancomycin-intermediate Staphylococcus aureus";"Staphylococcus aureus";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1147105";"17261623";"10.1128/aac.01321-06";"2007";"Antimicrob Agents Chemother";"51";"1191";"1201";"";"";"";"";"";""
"CHEMBL919284";"F";"Antibacterial activity in CD1 mouse inoculated with methicillin-resistant Staphylococcus aureus ATCC 33591 in thigh assessed as reduction of bacterial population at 10 mg/kg, sc after 4 hrs";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1147099";"17242152";"10.1128/aac.01315-06";"2007";"Antimicrob Agents Chemother";"51";"1259";"1267";"standard_type:DOSE standard_relation:= standard_value:10.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL919286";"F";"Antibacterial activity in CD1 mouse inoculated with methicillin-resistant Staphylococcus aureus ATCC 33591 in thigh assessed as reduction of bacterial population at 10 mg/kg, sc after 8 hrs";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1147099";"17242152";"10.1128/aac.01315-06";"2007";"Antimicrob Agents Chemother";"51";"1259";"1267";"standard_type:DOSE standard_relation:= standard_value:10.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL810311";"F";"In vitro antibacterial activity of compound was measured on Staphylococcus aureus 209P JC-1";"Staphylococcus aureus";"19";"19";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1130441";"None";"10.1016/S0960-894X(97)00230-8";"1997";"Bioorg Med Chem Lett";"7";"1409";"1414";"";"";"";"";"";""
"CHEMBL808748";"F";"Minimum inhibitory concentration for prevention of visible growth of Staphylococcus aureus (95 strain)";"Staphylococcus aureus";"19";"19";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1130378";"9341918";"10.1021/jm960810e";"1997";"J Med Chem";"40";"3434";"3441";"";"";"";"";"";""
"CHEMBL1776079";"F";"Antibacterial activity against Staphylococcus aureus ATTC 9144 after 24 hrs by microtiter plate assay";"Staphylococcus aureus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATTC 9144";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1773005";"21370896";"10.1021/np100499c";"2011";"J Nat Prod";"74";"837";"841";"";"";"";"";"";""
"CHEMBL1052657";"F";"Antibacterial activity against methicillin-resistant Staphylococcus aureus isolated from patient with diabetic foot infection assessed as percent resistant isolates after 18 to 24 hrs by broth microdilution method";"Staphylococcus aureus";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1153560";"18070958";"10.1128/aac.01128-07";"2008";"Antimicrob Agents Chemother";"52";"761";"766";"";"";"";"";"";""
"CHEMBL866608";"F";"Antibacterial activity against Staphylococcus aureus 849 ATCC 25923 by agar disk diffusion method";"Staphylococcus aureus";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1146116";"16464583";"10.1016/j.bmcl.2006.01.058";"2006";"Bioorg Med Chem Lett";"16";"2081";"2083";"";"";"";"";"";""
"CHEMBL808753";"F";"In vitro minimum inhibitory concentration against Staphylococcus aureus CDC1.";"Staphylococcus aureus";"19";"19";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1151495";"None";"10.1016/S0960-894X(01)80919-7";"1993";"Bioorg Med Chem Lett";"3";"2165";"2170";"";"";"";"";"";""
"CHEMBL975236";"F";"Antimicrobial activity against Staphylococcus aureus ATCC 25923 at 10 ug after 18 hrs by agar-well diffusion method";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 25923";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1138558";"18676062";"10.1016/j.ejmech.2008.06.019";"2009";"Eur J Med Chem";"44";"1057";"1066";"";"";"";"";"";""
"CHEMBL1169353";"F";"Antibacterial activity against Staphylococcus aureus after 16 hrs by serial dilution method";"Staphylococcus aureus";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1165898";"20231044";"10.1016/j.ejmech.2010.02.040";"2010";"Eur J Med Chem";"45";"2695";"2699";"";"";"";"";"";""
"CHEMBL1763864";"F";"Antibacterial activity against Staphylococcus aureus assessed as zone of inhibition at 100 ug/ml after 24 hrs by disc diffusion method";"Staphylococcus aureus";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1759942";"21342736";"10.1016/j.ejmech.2011.01.063";"2011";"Eur J Med Chem";"46";"1367";"1373";"";"";"";"";"";""
"CHEMBL834595";"F";"Minimum inhibitory concentration against cell wall biosynthesis of methicillin resistant Staphylococcus aureus GC 1131";"Staphylococcus aureus";"27";"27";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1145247";"15863310";"10.1016/j.bmcl.2005.03.058";"2005";"Bioorg Med Chem Lett";"15";"2527";"2531";"";"";"";"";"";""
"CHEMBL1000800";"F";"Antimicrobial activity against methicillin-resistant Staphylococcus aureus 12 after 24 hrs";"Staphylococcus aureus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1151238";"15217293";"10.1021/np0304823";"2004";"J Nat Prod";"67";"1044";"1046";"";"";"";"";"";""
"CHEMBL806928";"F";"Relative in vitro Antibacterial activity against Staphylococcus aureus CN491 strain";"Staphylococcus aureus";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1123078";"3973902";"10.1021/jm00381a008";"1985";"J Med Chem";"28";"303";"311";"";"";"";"";"";""
"CHEMBL802616";"F";"In vitro antibacterial activity against SG 511 strain of Staphylococcus aureus";"Staphylococcus aureus";"22";"22";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1135500";"12086488";"10.1021/jm010546b";"2002";"J Med Chem";"45";"3032";"3040";"";"";"";"";"";""
"CHEMBL797996";"F";"In vitro minimal inhibitory concentration (MIC) in brain-heart infusion broth in the presence of hog liver esterase(1:1.5) in Staphylococcus aureus 005";"Staphylococcus aureus";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1124946";"2404120";"10.1021/jm00163a048";"1990";"J Med Chem";"33";"291";"297";"";"";"";"";"";""
"CHEMBL1639480";"F";"Ratio of MIC for Staphylococcus aureus ATCC 29213 grown in CAMHB medium in presence of 95% rat serum to MIC for Staphylococcus aureus ATCC 29213 in presence of 95% rat serum ultrafiltrate";"Staphylococcus aureus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 29213";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1629700";"20498314";"10.1128/aac.00271-10";"2010";"Antimicrob Agents Chemother";"54";"3481";"3483";"";"";"";"";"";""
"CHEMBL1635780";"F";"Antimicrobial activity against methicillin-resistant Staphylococcus aureus 16698 by broth dilution method";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"16698";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1629696";"20479198";"10.1128/aac.00001-10";"2010";"Antimicrob Agents Chemother";"54";"3347";"3354";"";"";"";"";"";""
"CHEMBL1635784";"F";"Antimicrobial activity against methicillin-resistant Staphylococcus aureus 16704 by broth dilution method";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"16704";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1629696";"20479198";"10.1128/aac.00001-10";"2010";"Antimicrob Agents Chemother";"54";"3347";"3354";"";"";"";"";"";""
"CHEMBL806079";"F";"Minimal inhibitory concentration of compound against Staphylococcus aureus Tour in an inoculum of 10e6 cfu/mL";"Staphylococcus aureus";"14";"14";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1124384";"2521516";"10.1021/jm00122a007";"1989";"J Med Chem";"32";"310";"314";"";"";"";"";"";""
"CHEMBL937029";"F";"Antibacterial activity against methicillin-resistant Staphylococcus aureus after 48 hrs by broth microdilution method";"Staphylococcus aureus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1143835";"17387155";"10.1128/aac.00062-07";"2007";"Antimicrob Agents Chemother";"51";"1956";"1961";"";"";"";"";"";""
"CHEMBL1632791";"F";"Antimicrobial activity against Staphylococcus aureus after 24 hrs by ELISA";"Staphylococcus aureus";"33";"33";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1629491";"20934788";"10.1016/j.ejmech.2010.09.049";"2010";"Eur J Med Chem";"45";"5848";"5855";"";"";"";"";"";""
"CHEMBL884846";"F";"Antibacterial activity against Staphylococcus aureus (ATCC 25923) at concentration 8.0 uM/ml in dimethylformamide, - = susceptible";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1141056";"16040241";"10.1016/j.bmcl.2005.06.041";"2005";"Bioorg Med Chem Lett";"15";"4295";"4298";"";"";"";"";"";""
"CHEMBL1763865";"F";"Antibacterial activity against Staphylococcus aureus assessed as zone of inhibition at 200 ug/ml after 24 hrs by disc diffusion method";"Staphylococcus aureus";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1759942";"21342736";"10.1016/j.ejmech.2011.01.063";"2011";"Eur J Med Chem";"46";"1367";"1373";"";"";"";"";"";""
"CHEMBL1662945";"F";"Antimicrobial activity against Staphylococcus aureus 1889640 A-Z isolated from patient with pyelonephritis assessed as >3-log reduction in urinary bacterial titer after 24 hrs";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"1889640 A-Z";"Scientific Literature";"1280";"CHEMBL3638201";"Urine";"";"";"CHEMBL1649151";"19188391";"10.1128/aac.01133-08";"2009";"Antimicrob Agents Chemother";"53";"1567";"1573";"";"";"";"";"";""
"CHEMBL883933";"F";"Minimum inhibitory concentration against methicillin resistant Staphylococcus aureus (MRSA)";"Staphylococcus aureus";"1";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1143652";"16134928";"10.1021/jm050524f";"2005";"J Med Chem";"48";"5613";"5638";"";"";"";"";"";""
"CHEMBL809941";"F";"Minimum inhibitory concentration required for the antibacterial activity against Staphylococcus aureus 90 Innsbruck";"Staphylococcus aureus";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1127134";"None";"10.1016/S0960-894X(01)80927-6";"1993";"Bioorg Med Chem Lett";"3";"2211";"2218";"";"";"";"";"";""
"CHEMBL1675070";"F";"Antimicrobial activity against community-associated methicillin-resistant Staphylococcus aureus Sanger 252";"Staphylococcus aureus";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Sanger 252";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1671748";"20713669";"10.1128/aac.00064-10";"2010";"Antimicrob Agents Chemother";"54";"4942";"4944";"";"";"";"";"";""
"CHEMBL1675072";"F";"Increase in PSMalpha levels in Staphylococcus aureus Sanger 252 at subinhibitory concentrations after 24 hrs by RP-HPLC/ESI- MS";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Sanger 252";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1671748";"20713669";"10.1128/aac.00064-10";"2010";"Antimicrob Agents Chemother";"54";"4942";"4944";"";"";"";"";"";""
"CHEMBL855726";"F";"Antibacterial activity against Staphylococcus aureus ATCC 6538 at 50 mM";"Staphylococcus aureus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1146179";"17070045";"10.1016/j.bmcl.2006.07.017";"2006";"Bioorg Med Chem Lett";"16";"6360";"6362";"";"";"";"";"";""
"CHEMBL994583";"F";"Antimicrobial activity against Staphylococcus aureus SG511 by agar diffusion method";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1158247";"None";"10.1021/np960220j";"1996";"J Nat Prod";"59";"780";"781";"";"";"";"";"";""
"CHEMBL977217";"F";"Antibacterial activity against Staphylococcus aureus ATCC 25923 after 18 hrs by macro broth dilution assay";"Staphylococcus aureus";"37";"69";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1156701";"18022733";"10.1016/j.ejmech.2007.10.009";"2008";"Eur J Med Chem";"43";"1390";"1402";"";"";"";"";"";""
"CHEMBL1640496";"F";"Antibacterial activity against Staphylococcus aureus ATCC 29213 grown in CAMHB medium by broth microdilution method in presence of 50 ug/ml CaCl2 and 95% human serum ultrafiltrate";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 29213";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1629700";"20498314";"10.1128/aac.00271-10";"2010";"Antimicrob Agents Chemother";"54";"3481";"3483";"";"";"";"";"";""
"CHEMBL1679180";"F";"Bacteriostatic activity against methicillin-resistant Staphylococcus aureus AW6 infected in in vitro human fibrin clot model assessed as reduction in bacterial colony at 40 ug/ml after 24 hrs";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"AW6";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1671660";"19564362";"10.1128/aac.00325-09";"2009";"Antimicrob Agents Chemother";"53";"3635";"3641";"";"";"";"";"";""
"CHEMBL1638725";"F";"Antibacterial activity against Staphylococcus aureus K2378 overexpressing NorA after 18 hrs by two fold serial dilution method";"Staphylococcus aureus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"K2378";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1629702";"20498327";"10.1128/aac.01715-09";"2010";"Antimicrob Agents Chemother";"54";"3219";"3224";"";"";"";"";"";""
"CHEMBL995106";"F";"Antibacterial activity against methicillin-resistant Staphylococcus aureus";"Staphylococcus aureus";"1";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1150127";"12444675";"10.1021/np020213x";"2002";"J Nat Prod";"65";"1547";"1553";"";"";"";"";"";""
"CHEMBL1681144";"F";"Antimicrobial activity against thymidine kinase-deficient methicillin-resistant Staphylococcus aureus AH1252 grown on CAMHB media after 24 hrs by broth microdilution method in presence of 0.2 U/ml thymidine phosphorylase";"Staphylococcus aureus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"AH1252";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1671660";"19564362";"10.1128/aac.00325-09";"2009";"Antimicrob Agents Chemother";"53";"3635";"3641";"";"";"";"";"";""
"CHEMBL810350";"F";"Antibacterial activity was determined against clinically isolated Levofloxacin-methicillin resistant Staphylococcus aureus (LVFX-r MRSA) strains (74 strains)";"Staphylococcus aureus";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1145781";"12620077";"10.1021/jm020328y";"2003";"J Med Chem";"46";"1005";"1015";"";"";"";"";"";""
"CHEMBL810278";"F";"Tested for zone of inhibition against Staphylococcus aureus UC6685 (1 mg/mL, 80 microL/6.5 mm)";"Staphylococcus aureus";"25";"25";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1150488";"None";"10.1016/S0960-894X(01)80932-X";"1993";"Bioorg Med Chem Lett";"3";"2241";"2246";"";"";"";"";"";""
"CHEMBL810363";"F";"In vitro minimum inhibitory concentration was determined for antibacterial activity against Staphylococcus aureus 241 strain.";"Staphylococcus aureus";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1130486";"None";"10.1016/S0960-894X(97)00324-7";"1997";"Bioorg Med Chem Lett";"7";"1875";"1878";"";"";"";"";"";""
"CHEMBL1657925";"F";"Bactericidal activity against Staphylococcus aureus infected in in vitro hollow-fiber PK model at 400 mg administered every 24 hrs";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1649110";"18519719";"10.1128/aac.00922-07";"2008";"Antimicrob Agents Chemother";"52";"4370";"4373";"";"";"";"";"";""
"CHEMBL1656593";"F";"Antimicrobial activity against constitutive beta-lactamase negative methicillin-resistant Staphylococcus aureus COL NRS100 infected in human THP-1 cells assessed as decrease in bacterial count from original inoculum at high compound concentration after 24 hrs at pH 5.5";"Staphylococcus aureus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"COL NRS100";"Scientific Literature";"1280";"";"";"THP-1";"";"CHEMBL1649111";"18519727";"10.1128/aac.00123-08";"2008";"Antimicrob Agents Chemother";"52";"2797";"2805";"";"";"";"";"";""
"CHEMBL808858";"F";"In vitro minimum inhibitory concentration against Staphylococcus aureus (10strains, including MRSA)";"Staphylococcus aureus";"24";"24";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1136143";"12852976";"10.1016/s0960-894x(03)00512-2";"2003";"Bioorg Med Chem Lett";"13";"2607";"2610";"";"";"";"";"";""
"CHEMBL1228399";"F";"Antimicrobial activity against macrolide, licosamide streptogramin-resistant Staphylococcus aureus 90265/97 by broth microdilution method";"Staphylococcus aureus";"17";"17";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"90265/97";"Scientific Literature";"1280";"";"";"";"";"CHEMBL1221271";"20673633";"10.1016/j.bmc.2010.06.048";"2010";"Bioorg Med Chem";"18";"6569";"6577";"";"";"";"";"";""
