PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
24,504814997,170765990,CCC(C1=CC=CC=C1)OCC2=CN(C(=O)N=C2NO)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Activity,=,4.87,%
25,504816382,170766009,C1=CC=C(C=C1)COCC2=CN(C(=O)N=C2N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Activity,=,18.86,%
26,504817296,172455313,C1CCC(CC1)C(C2=CC=CC=C2)OCC3=CNC(=O)NC3=O,Unspecified,,,,Activity,=,8.05,%
27,504821570,170765972,C1=CC=C(C=C1)COCC2=CN(C(=O)NC2=O)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Activity,=,11.03,%
28,504822509,172458914,CC(C)(C)C(C1=CC=CC=C1Cl)OCC2=CNC(=O)NC2=O,Unspecified,,,,Activity,=,4.74,%
29,504822656,14367004,C1=C(C(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)CO,Unspecified,,,,Activity,=,29.79,%
30,504822955,172459218,CC(C)(C)C(C1=CC=CC=C1)OCC2=CN(C(=O)N=C2NO)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Activity,=,20.09,%
31,504824168,170766015,CCC(C1=CC=CC=C1)OCC2=CN(C(=O)NC2=O)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Activity,=,20.81,%
32,504825563,170766007,CC(C1=CC=CC=C1)OCC2=CNC(=O)NC2=O,Unspecified,,,,Activity,=,11.63,%
33,504825846,121698,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)CO,Unspecified,,,,Activity,=,11.71,%
34,504827126,170765981,C1=CC=C(C(=C1)COCC2=CN(C(=O)NC2=O)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl,Unspecified,,,,Activity,=,12.73,%
35,504828152,170765997,C1=CC=C(C(=C1)COCC2=CN(C(=O)N=C2NO)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl,Unspecified,,,,Activity,=,6.38,%
36,504830528,170765994,C1=CC=C(C(=C1)COCC2=CNC(=O)NC2=O)Cl,Unspecified,,,,Activity,=,9.35,%
37,504830569,170766000,CCC(C1=CC=CC=C1)OCC2=CN(C(=O)N=C2N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Activity,=,8.31,%
38,504830815,172464664,CC(C)C(C1=CC=CC=C1)OCC2=CN(C(=O)NC2=O)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Activity,=,17.19,%
39,504832898,172466139,CC(C)(C)C(C1=CC=CC=C1Cl)OCC2=CN(C(=O)NC2=O)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Activity,=,20.09,%
40,504834082,172467004,CC(C)(C)C(C1=CC=CC=C1)OCC2=CN(C(=O)N=C2N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Activity,=,10.91,%
41,504834088,172467008,C1CCC(CC1)C(C2=CC=CC=C2)OCC3=CN(C(=O)NC3=O)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Unspecified,,,,Activity,=,16.28,%
42,504835567,170765995,CC(C1=CC=CC=C1)OCC2=CN(C(=O)NC2=O)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Activity,=,5.05,%
43,504835674,172468106,CC1=CC=CC=C1C(C(C)(C)C)OCC2=CN(C(=O)N=C2N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Activity,=,22.95,%
44,504836788,170766006,CCC(C1=CC=CC=C1)OCC2=CN(C(=O)NC2=O)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Activity,=,8.2,%
45,504840498,170766008,CC(C1=CC=CC=C1)OCC2=CN(C(=O)NC2=O)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Activity,=,25.09,%
