PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,242207269,15997213,CCN1CCN(CC1)CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC=CC=C4F,Unspecified,,,,50,CC50,>,50000,nM
2,242335695,9550899,C1COCCN1CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC=CC=C4F,Unspecified,,,,50,CC50,>,50000,nM
3,242584863,56951736,C1CN(CCN1)CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
4,242584989,71301446,CN1CCN(C(=NC2=C(C=C(C(=C2)Cl)C#N)C(=O)NC3=CC=CC=C3)C1)C,Unspecified,,,,50,CC50,>,50000,nM
5,242585115,71301444,CN1CCN(C(=NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)NC3=CC=CC=C3F)C1)C,Unspecified,,,,50,CC50,>,50000,nM
6,242585318,56840688,CCN1CCN(CC1)CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC(=CC=C4)F,Unspecified,,,,50,CC50,>,50000,nM
7,242586410,71301447,CN1CCN(C(=NC2=C(C=C(C=C2)F)C(=O)NC3=CC=CC=C3)C1)C,Unspecified,,,,50,CC50,>,50000,nM
8,242586424,46248362,C1CCN(CC1)CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC=CC=C4F,Unspecified,,,,50,CC50,>,50000,nM
9,242586681,57339122,COC1=CC=C(C=C1)N2C(=NC3=C(C2=O)C=C(C=C3)[N+](=O)[O-])CN4CCNCC4,Unspecified,,,,50,CC50,>,50000,nM
10,242586857,71301450,CN1CCN(C(=NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)NC3=CC=C(C=C3)OC)C1)C,Unspecified,,,,50,CC50,>,50000,nM
11,242587224,56840686,CCN1CCN(CC1)CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC=C(C=C4)F,Unspecified,,,,50,CC50,>,50000,nM
12,242587357,60182259,C1CNCN(C1)CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
13,242587485,71301449,CN1CCN(C(=NC2=C(C=C(C=C2)C#N)C(=O)NC3=CC(=CC=C3)F)C1)C,Unspecified,,,,50,CC50,>,50000,nM
14,242588330,57339120,COC1=CC=CC(=C1)N2C(=NC3=C(C2=O)C=C(C=C3)[N+](=O)[O-])CN4CCNCC4,Unspecified,,,,50,CC50,>,50000,nM
15,242588334,60138204,C1CNCCC1C2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
16,242588451,57339124,C1CN(CCN1)CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CSC=C4,Unspecified,,,,50,CC50,>,50000,nM
17,242588456,65389147,CNCCCN(C)CC1=NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)N1C3=CC=CC=C3,Unspecified,,,,50,CC50,>,50000,nM
18,242588529,56840690,C1CN(CCN1)CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC=CC=C4F,Unspecified,,,,50,CC50,>,50000,nM
19,242589398,60182255,C1CNCCN(C1)CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
20,242589622,15993299,CN1CCN(CC1)CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC=CC=C4F,Unspecified,,,,50,CC50,>,50000,nM
21,242589776,71301451,CN1CCN(C(=NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)NC3=CC=CC=C3)C1)C,Unspecified,,,,50,CC50,>,50000,nM
22,242590682,56951737,CCN1CCN(CC1)CC2=NC3=C(C=C(C=C3)I)C(=O)N2C4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
23,242590790,60156249,CCN1CCN(CC1)CC2=NC3=C(C=C(C=C3)C#N)C(=O)N2C4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
24,242591010,71301445,CN1CCN(C(=NC2=C(C=C(C=C2)C#N)C(=O)NC3=CC=CC=C3)C1)C,Unspecified,,,,50,CC50,>,50000,nM
25,242591062,56840687,CCN1CCN(CC1)CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
26,242591331,56596561,CC(C)N1CCN(CC1)CC2=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=O)N2C4=CC=CC=C4F,Unspecified,,,,50,CC50,>,50000,nM
27,242592056,71301448,CCN1CCN(CC1=NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)NC3=CC=CC=C3)C,Unspecified,,,,50,CC50,>,50000,nM
28,312361384,71627331,CN1CCN(C(=NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)NC3=CSC=C3)C1)C,Unspecified,,,,50,CC50,>,50000,nM
29,312361385,71627325,CN1CCN(C(=NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)NC3=CC=CC=C3OC)C1)C,Unspecified,,,,50,CC50,>,50000,nM
30,312361386,71627332,CN1CCN(C(=NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)NC3=CC(=CC=C3)OC)C1)C,Unspecified,,,,50,CC50,>,50000,nM
31,312361387,71627319,CN1CCN(C(=NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)NC3=CC(=CC=C3)F)C1)C,Unspecified,,,,50,CC50,>,50000,nM
32,312361388,71627330,CN1CCN(C(=NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)NC3=CC=C(C=C3)F)C1)C,Unspecified,,,,50,CC50,>,50000,nM
33,312361389,71627321,CC(C)NC(=O)C1=C(C=CC(=C1)[N+](=O)[O-])N=C2CN(CCN2C)C,Unspecified,,,,50,CC50,>,50000,nM
34,312361390,71627333,CN1CCN(C(=NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)NCC3=CC=CC=C3)C1)C,Unspecified,,,,50,CC50,>,50000,nM
35,312361391,71627329,CN1CCN(C(=NC2=CC=CC=C2C(=O)NC3=CC=CC=C3)C1)C,Unspecified,,,,50,CC50,>,50000,nM
36,312361392,71627336,CN1CCN(C(=NC2=C(C=CC(=C2)[N+](=O)[O-])C(=O)NC3=CC=CC=C3)C1)C,Unspecified,,,,50,CC50,>,50000,nM
37,312361393,71627323,CN1CCN(C(=NC2=C(C=CC(=C2)F)C(=O)NC3=CC=CC=C3)C1)C,Unspecified,,,,50,CC50,>,50000,nM
38,312361394,71627324,CN1CCN(C(=NC2=CC(=C(C=C2C(=O)NC3=CC=CC=C3)F)F)C1)C,Unspecified,,,,50,CC50,>,50000,nM
39,312361395,71627327,CN1CCN(C(=NC2=C(C=C(C=C2)C(F)(F)F)C(=O)NC3=CC=CC=C3)C1)C,Unspecified,,,,50,CC50,>,50000,nM
40,312361396,71627322,CN1CCN(C(=NC2=C(C=C(C(=C2)F)C#N)C(=O)NC3=CC=CC=C3)C1)C,Unspecified,,,,50,CC50,>,50000,nM
41,312361397,76281007,CN1CCN(C(=NC2=C(C=C(C=C2)C#N)C(=O)NC3=CC=CC=C3F)C1)C,Unspecified,,,,50,CC50,>,50000,nM
42,312361398,71627328,CN1CCN(C(=NC2=C(C=C(C=C2)C(=O)OC)C(=O)NC3=CC=CC=C3)C1)C,Unspecified,,,,50,CC50,>,50000,nM
43,312363775,56840685,CCN1CCN(CC1)CC2=NC3=CC=CC=C3C(=O)N2C4=CC=CC=C4F,Unspecified,,,,50,CC50,>,50000,nM
44,312363776,56840689,CCN1CCN(CC1)CC2=NC3=C(C=C(C=C3)C(F)(F)F)C(=O)N2C4=CC=CC=C4F,Unspecified,,,,50,CC50,>,50000,nM
45,312363777,60156251,CCN1CCN(CC1)CC2=NC3=C(C=C(C=C3)S(=O)(=O)O)C(=O)N2C4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
46,312363778,57339119,CCN1CCN(CC1)CC2=NC3=C(C=C(C=C3)C(=O)O)C(=O)N2C4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
47,312363779,65389144,CCN1CCN(CC1)CC2=NC3=C(C=C(C=C3)C4=NNN=N4)C(=O)N2C5=CC=CC=C5,Unspecified,,,,50,CC50,>,50000,nM
48,312363780,56951735,CCN1CCN(CC1)CC2=NC3=C(C=C(C=C3)C(=O)N)C(=O)N2C4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
49,312363781,56951852,CCN1CCN(CC1)CC2=NC3=C(C=C(C=C3)C(=O)N(C)C)C(=O)N2C4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
