PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103164817,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,Active,,,,1.7,MIC,=,1700,nM
2,103189004,5959,C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],Active,,,,8.5,MIC,=,8500,nM
3,103447888,6249,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)C,Active,,,,1.58,MIC,=,1580,nM
4,336894511,137243542,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=O)NC(=N4)NC(=O)C,Active,,,,0.8,MIC,=,800,nM
5,336894512,137243543,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=O)NC(=N4)NC(=O)C,Active,,,,1.5,MIC,=,1500,nM
6,336894513,137243544,CC(=O)NC1=NC2=NC=C(N=C2C(=O)N1)CNC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CC=N4,Active,,,,1.6,MIC,=,1600,nM
7,336894514,137243545,CC(=O)NC1=NC2=NC=C(N=C2C(=O)N1)CNC3=CC=C(C=C3)S(=O)(=O)NC4=CC=CC=N4,Active,,,,2.7,MIC,=,2700,nM
8,336894903,137195723,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=O)NC(=N4)N,Unspecified,,,,34.3,MIC,=,34300,nM
9,336896006,137195725,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,Unspecified,,,,136,MIC,=,136000,nM
10,336896501,137243579,CC(=O)NC1=NC2=NC=C(N=C2C(=O)N1)CNC3=CC=C(C=C3)S(=O)(=O)NC4=C(C(=NC=N4)OC)OC,Active,,,,3.8,MIC,=,3800,nM
11,336896502,137243580,CC(=O)NC1=NC2=NC=C(N=C2C(=O)N1)CNC3=CC=C(C=C3)S(=O)(=O)C4=CC=C(C=C4)N,Unspecified,,,,25,MIC,=,25000,nM
12,336896503,137243581,CC(=O)NC1=NC2=NC=C(N=C2C(=O)N1)CNC3=CC=C(C=C3)S(=O)(=O)NC(=O)C,Unspecified,,,,22,MIC,=,22000,nM
13,336896504,137195719,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=O)NC(=N4)N,Unspecified,,,,10.9,MIC,=,10900,nM
14,336896508,135567184,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=O)NC(=N4)N,Unspecified,,,,28.3,MIC,=,28300,nM
15,336896509,137195720,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=O)NC(=N4)N,Unspecified,,,,17.1,MIC,=,17100,nM
16,336896510,137195721,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=O)NC(=N4)N,Unspecified,,,,29.5,MIC,=,29500,nM
17,336896750,137195722,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=O)NC(=N4)N)OC,Unspecified,,,,17.2,MIC,=,17200,nM
18,336896751,137195724,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)NCC3=CN=C4C(=N3)C(=O)NC(=N4)N,Unspecified,,,,197,MIC,=,197000,nM
19,336896927,137243586,CC(=O)NC1=NC2=NC=C(N=C2C(=O)N1)CNC3=CC=C(C=C3)S(=O)(=O)NC4=CC(=NC(=N4)OC)OC,Active,,,,1.6,MIC,=,1600,nM
