PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,440118864,122600877,C1[C@@H](N(C(=O)CN1C(=O)C2=CC3=CC=CC=C3O2)CC4=CC(=CC=C4)O)CCC5=CC=CC=C5,Active,,,,0.005,EC50,=,5,nM
2,440146713,122600743,CCOC1=CC=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC(=CC=C3)OC)CCC4=CC=CC=C4,Active,,,,0.006,EC50,=,6,nM
3,440146970,155534907,CC1=CC(=CC=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(O3)C=CC(=C4)OC)CCC5=CC=CC=C5,Active,,,,0.007,EC50,=,7,nM
4,440169435,122600962,COC1=CC2=C(C=C1)OC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CCC5=CC=CC=C5,Active,,,,0.007,EC50,=,7,nM
5,440172079,122600885,CCOC1=CC=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC=CC(=C3)C)CCC4=CC=CC=C4,Active,,,,0.005,EC50,=,5,nM
6,440178565,122600744,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=CC=CC=C4O3)CCC5=CC=CC=C5,Active,,,,0.004,EC50,=,4,nM
7,440178640,155549218,COC1=CC2=C(C=C1)OC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)O)CCC5=CC=CC=C5,Active,,,,0.008,EC50,=,8,nM
8,440181616,122600892,CCOC1=CC=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC(=CC=C3)O)CCC4=CC=CC=C4,Active,,,,0.007,EC50,=,7,nM
9,440189538,122600903,CC1=CC(=CC=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=CC=CC=C4O3)CCC5=CC=CC=C5,Active,,,,0.005,EC50,=,5,nM
