PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,164128121,3697969,CC(C)C1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C=N3)C4=CC=C(C=C4)OC,Active,,,,0.0014,EC50,=,1.4,nM
2,164128122,71520782,CCC1=CC=C(C=C1)CNC2=CC(=C3C(=C2)N=CN3C4=CC=C(C=C4)OCC)C(=O)OC,Active,,,,0.22,EC50,=,220,nM
3,164128123,71521093,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(C=N3)C4=CC=C(C=C4)OCCN(C)C,Active,,,,0.08,EC50,=,80,nM
4,164128124,71521188,CCC1=C(C=C(C=C1)CNC2=CC3=C(N=C2)N(C=N3)C4=CC=C(C=C4)OCC)N(C)C,Active,,,,0.0059,EC50,=,5.9,nM
5,164128125,66793957,CCC1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C(=N3)C#N)C4=CC=C(C=C4)OCC,Active,,,,0.0016,EC50,=,1.6,nM
6,164128157,71520879,CCC1=CC=C(C=C1)CNC2=CC3=NC=C(N3C=C2)C4=CC=C(C=C4)OCC,Active,,,,0.0093,EC50,=,9.3,nM
7,164130996,71520982,CCC1=CC=C(C=C1)C=NC2=CC3=C(N=C2)N(C=N3)C4=CC=C(C=C4)OCC,Active,,,,4.3,EC50,=,4300,nM
8,164130997,66794208,CCC1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C(=N3)C)C4=CC=C(C=C4)OCC,Active,,,,0.0019,EC50,=,1.9,nM
9,164133824,66794303,CCC1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C(=N3)N)C4=CC=C(C=C4)OCC,Active,,,,0.029,EC50,=,29,nM
10,164133825,71521094,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(C=N3)C4=CC=C(C=C4)NC(=O)C,Active,,,,0.011,EC50,=,11,nM
11,164133826,71521095,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(C=N3)C4=CC(=C(C=C4)OCC)N(C)C,Active,,,,0.25,EC50,=,250,nM
12,164133827,66794296,CCC1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C=N3)C4=CC=C(C=C4)OCC,Active,,,,0.0015,EC50,=,1.5,nM
13,164133828,66794201,CCCC1=NC2=C(N1C3=CC=C(C=C3)OCC)C=CC(=C2)NCC4=CC=C(C=C4)CC,Active,,,,0.17,EC50,=,170,nM
14,164133864,42602632,CCC1=CC=C(C=C1)CNC2=NC3=C(C=C2)N(C=N3)C4=CC=C(C=C4)OCC,Active,,,,0.0068,EC50,=,6.8,nM
15,164133865,25183355,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(C=N3)C4=CC=C(C=C4)OCC,Active,,,,0.00016,EC50,=,0.16,nM
16,164136624,71521189,CCC1=C(C=C(C=C1)CNC2=CC3=C(N=C2)N(C=N3)C4=CC=C(C=C4)OCC)CN,Active,,,,0.026,EC50,=,26,nM
17,164136660,71520876,CCC1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C=C3)C4=CC=C(C=C4)OCC,Active,,,,0.069,EC50,=,69,nM
18,164136661,42602694,CCC1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(N=N3)C4=CC=C(C=C4)OCC,Active,,,,0.0061,EC50,=,6.1,nM
19,164136662,71520881,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(C(=N3)C(=O)N)C4=CC=C(C=C4)OCC,Active,,,,0.0044,EC50,=,4.4,nM
20,164136663,71520979,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(C=N3)C4=NC=C(C=C4)OCC,Active,,,,0.00098,EC50,=,0.98,nM
21,164139465,71521092,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(C=N3)C4=CC=C(C=C4)OCCCO,Active,,,,0.013,EC50,=,13,nM
22,164139489,71520880,CCC1=CC=C(C=C1)CNC2=CN=C3C(=C2)C=CN3C4=CC=C(C=C4)OCC,Active,,,,0.025,EC50,=,25,nM
23,164139490,42602774,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(N=N3)C4=CC=C(C=C4)OCC,Active,,,,0.00087,EC50,=,0.87,nM
24,164139491,42602630,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(C=N3)C4=CN=C(C=C4)OCC,Active,,,,0.009,EC50,=,9,nM
25,164142219,71520781,CCC1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C(=O)N3)C4=CC=C(C=C4)OCC,Active,,,,1.8,EC50,=,1800,nM
26,164142220,71520783,CCC1=CC=C(C=C1)CNC2=CC(=C3C(=C2)N=CN3C4=CC=C(C=C4)OCC)C(=O)O,Unspecified,,,,50,EC50,>,50000,nM
27,164142221,71521096,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(C=N3)C4=C(C=C(C=C4)OCC)CN,Active,,,,1.5,EC50,=,1500,nM
28,164142255,71520877,CCC1=CC=C(C=C1)CNC2=CC3=C(C=C2)C(=CN3)C4=CC=C(C=C4)OCC,Active,,,,0.013,EC50,=,13,nM
29,164142256,71520878,CC(C)C1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(N=C3)C4=CC=C(C=C4)OC,Active,,,,0.13,EC50,=,130,nM
30,164145023,71520980,CCC1=CC=C(C=C1)CCNC2=CC3=C(N=C2)N(C=N3)C4=CC=C(C=C4)OCC,Active,,,,0.065,EC50,=,65,nM
31,164145024,71520981,CCC1=CC=C(C=C1)CCCNC2=CC3=C(N=C2)N(C=N3)C4=CC=C(C=C4)OCC,Active,,,,0.21,EC50,=,210,nM
32,164145025,71521091,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(C=N3)C4=CC=C(C=C4)O,Active,,,,0.019,EC50,=,19,nM
33,164145026,71521187,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(C=N3)C4=CC(=C(C=C4)OCC)CN,Active,,,,0.058,EC50,=,58,nM
34,164147816,66794107,CCC1=CC=C(C=C1)CNC2=CC(=C3C(=C2)N=CN3C4=CC=C(C=C4)OCC)N,Active,,,,0.62,EC50,=,620,nM
35,164147817,71520983,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(C=N3)CC4=CC=C(C=C4)OCC,Active,,,,1.6,EC50,=,1600,nM
36,164147818,71520684,CCC1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C(=N3)C(=O)O)C4=CC=C(C=C4)OCC,Active,,,,0.0015,EC50,=,1.5,nM
37,164147859,71520780,CCC1=CC=C(C=C1)CNC2=CC3=C(C=C2)N(C(=N3)C(=O)N)C4=CC=C(C=C4)OCC,Active,,,,0.0092,EC50,=,9.2,nM
38,164147860,71520978,CCC1=CC=C(C=C1)CNC2=CC3=C(N=C2)N(C(=N3)C(=O)O)C4=CC=C(C=C4)OCC,Active,,,,0.00016,EC50,=,0.16,nM
