PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,520011230,162685297,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C(OC3=CC=C(C=C3)Cl)OC4=CC=C(C=C4)Cl)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,0.49,EC50,=,490,nM
2,520041134,177381633,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)OCC3=CN=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Unspecified,,,,5,EC50,>,5000,nM
3,520041498,177381637,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C3=CC=C(C=C3)Cl)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C#N)C,Unspecified,,,,5,EC50,>,5000,nM
4,520042085,177381629,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C(C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,2.9,EC50,=,2900,nM
5,520042699,177381631,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](CC3CCCCC3)NC(=O)OCC4=CC=CC=C4)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,0.14,EC50,=,140,nM
6,520042745,177381638,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C3=CC(=C(C=C3)Cl)Cl)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C#N)C,Unspecified,,,,5,EC50,>,5000,nM
7,520047458,177381634,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)OCC3=CN=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C#N)C,Unspecified,,,,5,EC50,>,5000,nM
8,520048715,162685278,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Unspecified,,,,5,EC50,>,5000,nM
9,520048718,177381635,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)[C@@H]2CC[C@@H]2C3=CC=CC=C3,Unspecified,,,,5,EC50,>,5000,nM
10,520049097,171714036,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)OC(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,0.9,EC50,=,900,nM
11,520050406,177381636,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)N2CC[C@@H]2C3=CC=CC=C3,Unspecified,,,,5,EC50,>,5000,nM
12,520050411,177381630,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)N(C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,1.1,EC50,=,1100,nM
13,520050931,177381632,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2=CN=CC=C2,Unspecified,,,,5,EC50,>,5000,nM
14,520051907,177381628,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)OC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,0.91,EC50,=,910,nM
