PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103768410,49798945,CC1=CC(=O)[C@H]([C@]2([C@H]1C[C@@H]3[C@]45[C@@H]2[C@@]([C@@H](C(=C)[C@@]4([C@H](C(=O)O3)O)O)O)(OC5)O)C)O,Active,,,,4.47,IC50,=,4470,nM
2,312349775,118708397,CC1=CC(=O)[C@H]([C@]2([C@H]1C[C@@H]3[C@]45[C@@H]2[C@@]([C@@H]([C@]6([C@@]4([C@H](C(=O)O3)O)O)CO6)O)(OC5)O)C)O,Active,,,,5.88,IC50,=,5880,nM
3,381838043,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,0.32,IC50,=,320,nM
4,482088952,132472063,CC1=CC(=O)[C@H]([C@]2([C@H]1C[C@@H]3[C@]45[C@@H]2[C@@]([C@@H]([C@@]([C@@H]4CC(=O)O3)(C)O)O)(OC5)O)C)O,Active,,,,0.32,IC50,=,320,nM
5,482089989,51136366,C[C@H]1[C@@H]2[C@@H](C3[C@@]4([C@@H](CC(=O)[C@]3([C@H]1C(=O)O2)C)C(=CC(=O)[C@H]4O)C)C)O,Active,,,,0.37,IC50,=,370,nM
6,482090838,168299800,CC1=CC(=O)[C@H]([C@]2([C@H]1C[C@@H]3[C@]45[C@@H]2[C@@]([C@@H]([C@@]([C@@]4([C@H](C(=O)O3)O)O)(C)O)O)(OC5)O)C)O,Active,,,,0.25,IC50,=,250,nM
