PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,482047486,162680095,C1CCC(CC1)C[C@@H](C(=O)NN(CCC(=O)N)C(=O)[C@H](F)Cl)NC(=O)OCC2=CC=CC=C2,Active,,,,0.002,IC50,=,2,nM
2,482050310,162680094,C1CCC(CC1)C[C@@H](C(=O)NN(CCC(=O)N)C(=O)[C@@H](F)Cl)NC(=O)OCC2=CC=CC=C2,Active,,,,0.053,IC50,=,53,nM
3,482053408,162680103,CC(C)C[C@@H](C(=O)NN(CC1=CN=CN1)C(=O)CCl)NC(=O)OCC2=CC=CC=C2,Active,,,,0.087,IC50,=,87,nM
4,482053629,162739046,CC(C)C[C@@H](C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)C1=CC2=CC=CC=C2N1,Active,,,,0.007,IC50,=,7,nM
5,482054393,162680092,C1CCC(CC1)C[C@@H](C(=O)NN(CCC(=O)N)C(=O)CF)NC(=O)OCC2=CC=CC=C2,Active,,,,1.2,IC50,=,1200,nM
6,482055662,162680102,CC(C)C[C@@H](C(=O)NN(CC1=CC=NN1)C(=O)CCl)NC(=O)OCC2=CC=CC=C2,Active,,,,0.034,IC50,=,34,nM
7,482055976,162680133,CC(C)C[C@@H](C(=O)NN(C[C@@H]1CCNC1=O)C(=O)CCl)NC(=O)C2=CC3=CC=CC=C3N2,Active,,,,0.004,IC50,=,4,nM
8,482057171,162680100,CC(C)C[C@@H](C(=O)NN(CC1CCCNC1=O)C(=O)CCl)NC(=O)OCC2=CC=CC=C2,Active,,,,0.005,IC50,=,5,nM
9,482062455,162680128,CC1=CC(=NO1)C(=O)N[C@@H](CC2CCCCC2)C(=O)NN(CCC(=O)N)C(=O)CCl,Active,,,,0.004,IC50,=,4,nM
10,482063495,162680089,C1CCC(CC1)C[C@@H](C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)OCC2=CC=CC=C2,Active,,,,0.008,IC50,=,8,nM
11,482065450,162680084,CC(C)C[C@@H](C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)OCC1=CC=CC=C1,Active,,,,0.017,IC50,=,17,nM
12,482067836,162680099,CC(C)C[C@@H](C(=O)NN(CC1CCNC1=O)C(=O)CCl)NC(=O)OCC2=CC=CC=C2,Active,,,,0.017,IC50,=,17,nM
13,482068944,162680088,CC(C)C[C@@H](C(=O)NN(CCC(=O)N)C(=O)CBr)NC(=O)OCC1=CC=CC=C1,Active,,,,0.54,IC50,=,540,nM
14,482075008,162680134,CC(C)C[C@@H](C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)C1=CC2=C(N1)C=CN=C2,Active,,,,0.014,IC50,=,14,nM
15,482085705,162680132,CC(C)C[C@@H](C(=O)NN(C[C@H]1CCNC1=O)C(=O)CCl)NC(=O)C2=CC3=CC=CC=C3N2,Active,,,,0.003,IC50,=,3,nM
16,482088198,162680112,C1CCC(CC1)C[C@@H](C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)C2=CC3=CC=CC=C3N2,Active,,,,0.002,IC50,=,2,nM
