PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,461563615,155903259,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,Active,,,,0.02,IC50,=,20,nM
2,520004861,166964235,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C3=CC4=CC=CC=C4N3)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,0.052,IC50,=,52,nM
3,520043937,171088039,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C3(CCCC3)C4=CC=CC=C4)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,0.048,IC50,=,48,nM
4,520044176,171088179,CC(C)C1=C2C=C(NC2=C(C=C1)F)C(=O)N3C[C@H]4[C@@H]([C@H]3C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C4(C)C,Active,,,,0.03,IC50,=,30,nM
5,520050050,171088322,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C3(CC3)C4=CC(=CC=C4)Cl)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,0.014,IC50,=,14,nM
