PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,520015749,177376889,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OC[C@@H]2CCC(=O)N2CC3=CC(=CC=C3)C(F)(F)F,Active,,,,0.74,IC50,=,740,nM
2,520016065,177376861,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2CCN(C2=O)CC3=CC=CO3,Active,,,,1.96,IC50,=,1960,nM
3,520016121,177647118,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CC(=O)N(C2)CC3CCCCC3.[Na+],Active,,,,0.37,IC50,=,370,nM
4,520016271,177380317,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OC[C@@H]2CCC(=O)N2C[C@H]3C[C@H]4C[C@@H]3C=C4,Active,,,,0.418,IC50,=,418,nM
5,520016322,177647211,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCN(C2=O)C[C@H]3C[C@H]4CC[C@@H]3C4.[Na+],Active,,,,0.51,IC50,=,510,nM
6,520017148,177647574,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC[C@@H]2CCC(=O)N2CCC3CCCCC3.[Na+],Active,,,,0.58,IC50,=,580,nM
7,520017178,177376867,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2CC(=O)N(C2)CC3=CC(=CC=C3)C(F)(F)F,Active,,,,0.41,IC50,=,410,nM
8,520018183,177648062,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC[C@@H]2CCC(=O)N2CC3CCCCC3.[Na+],Active,,,,0.28,IC50,=,280,nM
9,520018191,177376864,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2CC(=O)N(C2)CC3=CC=CC=C3,Active,,,,0.72,IC50,=,720,nM
10,520018247,177376898,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OC[C@H]2CCC(=O)N2CC3CCCCC3,Active,,,,0.5,IC50,=,500,nM
11,520018755,177380314,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OC[C@@H]2CCC(=O)N2C[C@H]3C[C@@H]4CC[C@H]3C4,Active,,,,0.5,IC50,=,500,nM
12,520018795,177648343,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CC(=O)N(C2)CC3CC4CCC3C4.[Na+],Active,,,,0.17,IC50,=,170,nM
13,520018886,177648384,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCN(C2=O)CC3=CC=CO3.[Na+],Active,,,,2.01,IC50,=,2010,nM
14,520019141,177648503,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC[C@@H]2CCC(=O)N2CCC3=CC=CC=C3.[Na+],Active,,,,0.55,IC50,=,550,nM
15,520019255,177648566,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC[C@@H]2CCC(=O)N2CC3=CC4=C(C=C3)OC(O4)(F)F.[Na+],Active,,,,0.32,IC50,=,320,nM
16,520019298,177376876,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2CC(=O)N(C2)CC3CC4CC3C=C4,Active,,,,0.19,IC50,=,190,nM
17,520019408,177376855,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2CCN(C2=O)C[C@H]3C[C@H]4CC[C@@H]3C4,Active,,,,0.43,IC50,=,430,nM
18,520019438,177380320,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OC[C@@H]2CCC(=O)N2CC3=CC4=C(C=C3)OC(O4)(F)F,Active,,,,0.27,IC50,=,270,nM
19,520019490,177380323,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OC[C@@H]2CCC(=O)N2CC3=CC=CO3,Active,,,,0.33,IC50,=,330,nM
20,520019815,177648823,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCN(C2=O)CC3CCCCC3.[Na+],Active,,,,0.22,IC50,=,220,nM
21,520019910,177648869,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC[C@@H]2CCC(=O)N2CC3=CC=CC=C3.[Na+],Active,,,,0.49,IC50,=,490,nM
22,520020418,177376849,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2CCN(C2=O)CC3=CC(=CC=C3)C(F)(F)F,Active,,,,0.85,IC50,=,850,nM
23,520020967,177649330,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CC(=O)N(C2)CC3=CC=CC=C3.[Na+],Active,,,,0.65,IC50,=,650,nM
24,520021292,177376846,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2CCN(C2=O)CC3=CC=CC=C3,Active,,,,0.79,IC50,=,790,nM
25,520021490,177649574,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC[C@@H]2CCC(=O)N2C[C@H]3C[C@@H]4CC[C@H]3C4.[Na+],Active,,,,0.41,IC50,=,410,nM
26,520021543,177649596,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CC(=O)N(C2)CC3CC4CC3C=C4.[Na+],Active,,,,0.19,IC50,=,190,nM
27,520021784,177649720,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CC(=O)N(C2)CC3=CC=CO3.[Na+],Active,,,,0.56,IC50,=,560,nM
28,520021938,177649798,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CC(=O)N(C2)CC3=CC(=CC=C3)C(F)(F)F.[Na+],Active,,,,0.35,IC50,=,350,nM
29,520022263,177649927,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC[C@@H]2CCC(=O)N2CC3=CC(=CC=C3)C(F)(F)F.[Na+],Active,,,,0.77,IC50,=,770,nM
30,520022424,177649998,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC[C@@H]2CCC(=O)N2CC3=CC(=CC=C3)F.[Na+],Active,,,,0.16,IC50,=,160,nM
31,520022951,172011800,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OC[C@@H]2CCC(=O)N2CC3=CC(=CC=C3)F,Active,,,,0.11,IC50,=,110,nM
32,520022969,177650257,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCN(C2=O)CC3=CC=CC=C3.[Na+],Active,,,,0.82,IC50,=,820,nM
33,520023356,177376858,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2CCN(C2=O)C[C@H]3C[C@@H]4C[C@H]3C=C4,Active,,,,0.46,IC50,=,460,nM
34,520023391,177650456,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCN(C2=O)C[C@H]3C[C@@H]4C[C@H]3C=C4.[Na+],Active,,,,0.55,IC50,=,550,nM
35,520023441,177376870,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2CC(=O)N(C2)CC3CCCCC3,Active,,,,0.31,IC50,=,310,nM
36,520023501,177376895,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OC[C@@H]2CCC(=O)N2CC3CCCCC3,Active,,,,0.25,IC50,=,250,nM
