PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,123084415,52941131,C1=CC=C(C=C1)C\2=NN(C(=O)/C2=C\C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)Cl,Unspecified,,,,13.9,IC50,=,13900,nM
2,123085365,49870842,C1=CC=C(C=C1)C\2=NN(C(=O)/C2=C\C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)F,Active,,,,6.8,IC50,=,6800,nM
3,123088054,52943127,C1=CC=C(C=C1)C\2=NN(C(=O)/C2=C\C3=CC=C(C=C3)C(=O)O)C4=CC(=C(C=C4)Cl)Cl,Unspecified,,,,24.3,IC50,=,24300,nM
4,123090430,49870841,C1=CC=C(C=C1)C\2=NN(C(=O)/C2=C\C3=CC=C(C=C3)C(=O)O)C4=CC(=CC=C4)[N+](=O)[O-],Active,,,,8.4,IC50,=,8400,nM
5,123093457,52945913,COC1=CC=C(C=C1)N2C(=O)/C(=C\C3=CC=C(C=C3)C(=O)O)/C(=N2)C4=CC=CC=C4,Unspecified,,,,12,IC50,=,12000,nM
6,123093468,49870840,C1=CC=C(C=C1)C\2=NN(C(=O)/C2=C\C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)C#N,Active,,,,5.5,IC50,=,5500,nM
7,123093469,52945915,C1=CC=C(C=C1)C\2=NN(C(=O)/C2=C\C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)OC(F)(F)F,Unspecified,,,,42,IC50,=,42000,nM
8,123095911,52947200,C1=CC=C(C=C1)C\2=NN(C(=O)/C2=C\C3=CC=C(C=C3)C(=O)O)C4=CC=CC=C4,Unspecified,,,,18,IC50,=,18000,nM
9,123099602,52949213,C1=CC=C(C=C1)C\2=NN(C(=O)/C2=C\C3=CC=C(C=C3)C(=O)O)C4=CC(=CC=C4)Cl,Unspecified,,,,10.8,IC50,=,10800,nM
