PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,,
1,103186822,6440352,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)CC(=O)[C@H](C(C)C)NC(=O)C3=NOC(=C3)C,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
2,103462923,11383079,C1CN(C2=CC=CC=C21)C3=NC=NC4=C3N=CN4[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O,Unspecified,,,,100,EC50,>,100000,nM,
3,103465799,10046002,C1=CC(=CC(=C1)Cl)CNC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Unspecified,,,,100,EC50,>,100000,nM,
4,103518158,7083849,C1=CC=C(C(=C1)CNC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)Cl,Unspecified,,,,100,EC50,>,100000,nM,
5,103518159,10475582,C1=CC(=CC=C1CNC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)Cl,Unspecified,,,,100,EC50,>,100000,nM,
6,103518163,10339188,CC1=CC(=CC=C1)CNC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Unspecified,,,,100,EC50,>,100000,nM,
7,103518200,44423866,C1=CC(=CC(=C1)C(F)(F)F)CNC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Unspecified,,,,100,EC50,>,100000,nM,
8,103538525,3011893,C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC3=C(N=CN=C32)N)CO)O)O,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
9,381837655,,,Active,,,,0.058,EC50,=,58,nM,
10,504795939,172440480,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N4CCC5=CC=CC=C54)O)O,Unspecified,,,,100,EC50,>,100000,nM,
11,504801518,172444374,C[C@@H](C(=O)OCC1=CC=CC=C1)NP(=O)(OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)NCC5=CC(=CC=C5)C(F)(F)F)O)O)OC6=CC=CC=C6,Unspecified,,,,100,EC50,>,100000,nM,
12,504802463,172445019,CC(C1=CC(=CC=C1)Cl)NC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Unspecified,,,,100,EC50,>,100000,nM,
13,504805168,172446880,COC(=O)[C@H](CCSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)NCC4=CC(=CC=C4)Cl)O)O)NC(=O)C(F)(F)F,Unspecified,,,,100,EC50,>,100000,nM,
14,504807609,172448595,C[C@@H](C(=O)OCC1=CC=CC=C1)NP(=O)(OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC4=C(N=CN=C43)NCC5=CC(=CC=C5)C(F)(F)F)O)O)OC6=CC=CC=C6,Unspecified,,,,100,EC50,>,100000,nM,
15,504811729,172451464,C1=CC(=CC(=C1)C(F)(F)F)CNC2=C3C=CN(C3=NC=N2)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Unspecified,,,,100,EC50,>,100000,nM,
16,504814069,172453072,CC1=CC(=CC=C1)CNC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CSC)O)O,Unspecified,,,,100,EC50,>,100000,nM,
17,504815414,172454003,CC(C1=CC=CC=C1Cl)NC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CSC)O)O,Unspecified,,,,100,EC50,>,100000,nM,
18,504815999,119037487,CC(C1=CC=CC=C1Cl)NC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Unspecified,,,,100,EC50,>,100000,nM,
19,504818139,172455885,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)NCC4=CC=C(C=C4)Cl)O)O,Unspecified,,,,100,EC50,>,100000,nM,
20,504818592,172456214,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)NCC4=CC=CC=C4Cl)O)O,Unspecified,,,,100,EC50,>,100000,nM,
21,504824561,172460340,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)NCC4=CC(=CC=C4)C(F)(F)F)O)O,Unspecified,,,,100,EC50,>,100000,nM,
22,504827139,172462130,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC3=C(N=CN=C32)NCC4=CC(=CC=C4)Cl)O)O,Unspecified,,,,100,EC50,>,100000,nM,
23,504827446,172462330,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)NCC4=CC(=CC=C4)Cl)O)O,Unspecified,,,,100,EC50,>,100000,nM,
24,504827830,172462594,C1=CC(=CC(=C1)Cl)CNC2=C3C=CN(C3=NC=N2)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Unspecified,,,,100,EC50,>,100000,nM,
25,504829262,172463565,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)NCC4=CC(=CC=C4)S(F)(F)(F)(F)F)O)O,Unspecified,,,,100,EC50,>,100000,nM,
26,504833655,172466686,C1=CC(=CC(=C1)S(F)(F)(F)(F)F)CNC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Unspecified,,,,100,EC50,>,100000,nM,
