PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,504797387,168976108,CC(C)(C)[C@@H](C(=O)N1CCC2(CC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)N)NC(=O)OC,Active,,,,0.0074,IC50,=,7.4,nM
2,504800956,168976161,CC(C)(C)[C@@H](C(=O)N1CCC2(CC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC3CC3)NC(=O)OC,Active,,,,0.0077,IC50,=,7.7,nM
3,504819103,172456563,CC1(CC2C1CN(C2C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC)C(=O)[C@H](C(C)(C)C)NC(=O)OC)C,Active,,,,0.005,IC50,=,5,nM
4,504819999,168976165,CC(C)(C)[C@@H](C(=O)N1CCC2(CCCC2)CC1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC3CC3)NC(=O)OC,Active,,,,0.0074,IC50,=,7.4,nM
5,504829571,170064002,CC(CC[C@@H](C(=O)C(=O)NC)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@H](CC(F)(F)F)NC(=O)OC)(F)F,Active,,,,0.007,IC50,=,7,nM
6,504839395,168976347,CC(C)(C)[C@@H](C(=O)N1CCC2(CC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC)NC(=O)OC,Active,,,,0.0065,IC50,=,6.5,nM
