PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103460177,644019,CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,Unspecified,,,,30,IC50,>,30000,nM
2,504816319,131854195,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(=O)O)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)NCC(=O)NCC(=O)N)NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N5CCC[C@H]5C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N6CCC[C@H]6C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4)CCCCN)CC7=CNC8=CC=CC=C87)CC9=CNC1=CC=CC=C19)CC1=CC=C(C=C1)O)CC1=CC=C(C=C1)O)CCCNC(=N)N)CC(C)C)CO)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)C)O,Active,,,,8.3,IC50,=,8300,nM
3,504828648,172463143,CCCCCC1=CC(=C(C(=C1)OCC)[C@@H]2C=C(CC[C@H]2C(=C)C)C)OCC,Active,,,,0.18,IC50,=,180,nM
4,504830807,11716677,CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(C)C)C)O,Active,,,,1.37,IC50,=,1370,nM
5,519996537,177371953,CCCCCC1=CC(=C(C(=C1)OC(=O)C)[C@@H]2C=C(CC[C@H]2[C@@H](C)CC=O)C)OC(=O)C,Active,,,,0.04,IC50,=,40,nM
6,519998474,177371956,CCCCCC1=C2C3CC(CC(C3)(OC2=CC(=C1)O)C)(C)C,Active,,,,0.01,IC50,=,10,nM
7,519999446,177371954,CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2[C@@H](C)CCN3CCC(CC3)C)C)O,Unspecified,,,,30,IC50,>,30000,nM
8,519999587,177371951,CCCCCC1=CC(=C(C(=C1)OCCCC)[C@@H]2C=C(CC[C@H]2C(=C)C)C)OCCCC,Active,,,,0.17,IC50,=,170,nM
9,520001285,177371955,CCCCCC1=CC(=C(C(=C1)O)C2CC(CC(=C2)C)(C)C)O,Active,,,,3.96,IC50,=,3960,nM
10,520047532,177371952,CCCCCC1=CC(=C(C(=C1)OCC(=O)OCC)[C@@H]2C=C(CC[C@H]2C(=C)C)C)OCC(=O)OCC,Active,,,,0.37,IC50,=,370,nM
