PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,,
1,103163840,3715,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 55
2,103163840,3715,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 55
3,103164483,5288209,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)NC2=CC=C(C=C2)O)/C)/C,Unspecified,,,,2.95,IC50,,2950,nM,No. Measurements = 1
4,103164483,5288209,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)NC2=CC=C(C=C2)O)/C)/C,Unspecified,,,,2.95121,IC50,,2951.21,nM,No. Measurements = 1
5,103164619,2801,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
6,103164619,2801,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
7,103164726,41867,C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
8,103164726,41867,C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
9,103164917,5566,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
10,103164917,5566,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
11,103165766,4543,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
12,103165766,4543,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
13,103167143,4534,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
14,103167143,4534,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
15,103167959,5265,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F,Unspecified,,,,22.4,IC50,~,22400,nM,No. Measurements = 1
16,103167959,5265,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F,Unspecified,,,,22.3872,IC50,~,22387.2,nM,No. Measurements = 1
17,103169151,5452,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
18,103169151,5452,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
19,103169732,2719,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,Unspecified,,,,9.46,IC50,~,9460,nM,No. Measurements = 17
20,103169732,2719,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,Unspecified,,,,9.54993,IC50,~,9549.93,nM,No. Measurements = 17
21,103170479,68859,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)NC(=O)COC2=CC=C(C=C2)Cl)Cl,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
22,103170479,68859,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)NC(=O)COC2=CC=C(C=C2)Cl)Cl,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
23,103175665,4615,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
24,103175665,4615,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
25,103175695,5329099,CC1=C(NC(=C1CCC(=O)O)C)/C=C\2/C3=CC=CC=C3NC2=O,Unspecified,,,,25.1,IC50,>,25100,nM,No. Measurements = 1
26,103175695,5329099,CC1=C(NC(=C1CCC(=O)O)C)/C=C\2/C3=CC=CC=C3NC2=O,Unspecified,,,,25.1189,IC50,>,25118.9,nM,No. Measurements = 1
27,103177124,6167,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 22
28,103177124,6167,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 22
29,103178920,4926,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
30,103178920,4926,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 1
