PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,461524247,155165251,CC1=C(N=C(N(C1=O)C2=C(C(=C(C=C2)F)Cl)Cl)C)N3CCC4(CC3)CC5=CC=CC=C5[C@H]4N,Active,,,,0.004,IC50,=,4,nM
2,461526976,155165300,CC1=C(N=C(N(C1=O)C2=C(C(=CC=C2)Cl)Cl)C)N3CCC4(CC3)[C@@H](C5=CC=CC=C5O4)N,Active,,,,0.0066,IC50,=,6.6,nM
3,461533562,155184194,CC1=NC(=CC(=O)N1C2=C(C(=CC=C2)Cl)Cl)N3CCC4(CC3)CC5=CC=CC=C5[C@H]4N,Active,,,,0.005,IC50,=,5,nM
4,461542074,155165225,CC1=C(C=CC(=C1Cl)N2C(=NC(=C(C2=O)C)N3CCC4(CC3)CC5=CC=CC=C5[C@H]4N)C)F,Active,,,,0.007,IC50,=,7,nM
5,461556689,155184131,CC1=C(N=C(N(C1=O)C2=C(C(=CC=C2)Cl)Cl)C)N3CCC4(CC3)CC5=C([C@@H]4N)C=CC=N5,Active,,,,0.005,IC50,=,5,nM
6,461559654,155184122,CC1=C(N=C(N(C1=O)C2=C(C(=CC=C2)Cl)Cl)C)N3CCC4(CC3)CC5=CC=CC=C5[C@H]4N,Active,,,,0.002,IC50,=,2,nM
