PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103509987,5716903,CC(=CCC/C(=C/CC1=C(C2=C(C=C1O)O[C@@H](CC2=O)C3=CC=C(C=C3)O)O)/C)C,Active,,,,7.8,Ki,=,7800,nM
2,103509988,639465,CC(=CCC/C(=C/CC1=C(C2=C(C=C1O)O[C@@H](CC2=O)C3=CC(=C(C=C3)O)O)O)/C)C,Active,,,,5.1,Ki,=,5100,nM
3,103556398,14539951,CC(=CCC/C(=C/CC1=C(C2=C(C=C1O)O[C@@H](CC2=O)C3=CC(=C(C=C3)O)OC)O)/C)C,Active,,,,7.1,Ki,=,7100,nM
4,103601919,24854123,CC(=CCC/C(=C/CC1=C(C2=C(C=C1O)O[C@@H](CC2=O)C3=CC(=C(C(=C3)OC)O)OC)O)/C)C,Active,,,,8.4,Ki,=,8400,nM
5,103601932,21607150,CC(=CCC/C(=C/CC1=C(C2=C(C=C1O)O[C@@H]([C@H](C2=O)O)C3=CC(=C(C=C3)O)OC)O)/C)C,Active,,,,6.6,Ki,=,6600,nM
6,160677408,24854124,CC(=CCC/C(=C/CC1=C(C2=C(C=C1O)O[C@@H]([C@H](C2=O)O)C3=CC(=C(C=C3)OC)O)O)/C)C,Active,,,,6.3,Ki,=,6300,nM
7,160693548,24854122,CC(=CCC/C(=C/CC1=C(C2=C(C=C1O)O[C@@H](CC2=O)C3=CC(=C(C=C3)OC)O)O)/C)C,Active,,,,6.9,Ki,=,6900,nM
8,174491301,71659627,CC1(CCC2=C(C3=C(C=C2O1)O[C@@H](CC3=O)C4=CC(=C(C=C4)O)O)O)CCCC(C)(C)O,Active,,,,4.8,Ki,=,4800,nM
9,174491302,71659765,CC1(CCC2=C(C3=C(C=C2O1)O[C@@H](CC3=O)C4=CC(=C(C(=C4)OC)OC)O)O)CCCC(C)(C)O,Active,,,,5,Ki,=,5000,nM
10,174506802,71659628,CC1(CCC2=C(C3=C(C=C2O1)O[C@@H](CC3=O)C4=CC(=C(C=C4)OC)O)O)CCCC(C)(C)O,Active,,,,3.5,Ki,=,3500,nM
11,174511936,71659766,CC1(CCC2=C(C3=C(C=C2O1)O[C@@H](CC3=O)C4=CC(=C(C(=C4)OC)O)OC)O)CCCC(C)(C)O,Unspecified,,,,13,Ki,=,13000,nM
12,174516998,71659767,CC1(CCC2=C(C3=C(C=C2O1)O[C@@H]([C@H](C3=O)O)C4=CC(=C(C=C4)O)OC)O)CCCC(C)(C)O,Active,,,,3.7,Ki,=,3700,nM
