PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,,
1,519999400,177375762,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)COC2=C(C=C(C=C2)Cl)Cl)N(CC3=CC=C(C=C3)Cl)C#N,Active,,,,1.82,IC50,=,1820,nM,
2,520015355,177375743,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=C(C(=CC=C3)Cl)OC)C#N,Active,,,,0.425,IC50,=,425,nM,
3,520015743,177375780,CC1=CSC(=C1)C(=O)N[C@H](C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N(C)N(CC3=CC=C(C=C3)Cl)C#N)C(C)(C)C,Active,,,,0.071,IC50,=,71,nM,
4,520015963,177375739,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC=C(C=C3)[N+](=O)[O-])C#N,Active,,,,0.21,IC50,=,210,nM,
5,520016102,177647108,CN(C(=O)[C@@H]1CC2=CC=CC=C2CN1C(=O)OCC3=CC=CC=C3)N(CC4=CC=C(C=C4)Cl)C#N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
6,520016255,177375744,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=C(C=CC(=C3)Cl)F)C#N,Active,,,,0.119,IC50,=,119,nM,
7,520016598,177375758,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)COC2=CC=C(C=C2)Cl)N(CC3=CC=C(C=C3)Cl)C#N,Active,,,,1.3,IC50,=,1300,nM,
8,520016679,177375740,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC=C(C=C3)OC)C#N,Active,,,,0.345,IC50,=,345,nM,
9,520016708,177375736,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC=C(C=C3)F)C#N,Active,,,,0.294,IC50,=,294,nM,
10,520016953,177375754,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CSC=C3)C#N,Active,,,,0.416,IC50,=,416,nM,
11,520017254,177375765,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)CCC2=CC(=C(C=C2)F)F)N(CC3=CC=C(C=C3)Cl)C#N,Active,,,,1.42,IC50,=,1420,nM,
12,520017423,177375779,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N(C)N(CC2=CC=C(C=C2)Cl)C#N)NC(=O)C3=CC=CS3,Active,,,,0.019,IC50,=,19,nM,
13,520017572,177375755,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)COC2=CC(=CC=C2)Cl)N(CC3=CC=C(C=C3)Cl)C#N,Active,,,,1.06,IC50,=,1060,nM,
14,520017584,177375776,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N(C)N(CC2=CC=C(C=C2)Cl)C#N)NC(=O)C3(CC3)F,Active,,,,0.05,IC50,=,50,nM,
15,520017611,177375792,CN1C(=O)[C@@H](N(CCCCCOC2=C(CN1C#N)C=C(C=C2)F)C(=O)COC3=C(C=C(C=C3)Cl)Cl)CC4=CC=CC=C4,Active,,,,0.048,IC50,=,48,nM,
16,520017723,177375770,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](C2CCCCC2)NC(=O)C3=CC=CS3)N(CC4=CC=C(C=C4)Cl)C#N,Active,,,,0.018,IC50,=,18,nM,
17,520017868,177375761,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)COC2=CC(=C(C=C2)F)F)N(CC3=CC=C(C=C3)Cl)C#N,Active,,,,1.15,IC50,=,1150,nM,
18,520017892,177647932,CC(C)(C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N(C)N(CC2=C(C(=CC=C2)Cl)F)C#N)NC(=O)C3=CC=CS3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
19,520018040,177375749,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC(=C(C=C3)Br)Cl)C#N,Active,,,,0.192,IC50,=,192,nM,
20,520018231,177375730,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC=CC=C3F)C#N,Active,,,,0.137,IC50,=,137,nM,
21,520018381,177375774,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N(C)N(CC2=CC=C(C=C2)Cl)C#N)NC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-],Active,,,,2.25,IC50,=,2250,nM,
22,520018782,177375742,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=C(C(=CC=C3)OC)F)C#N,Active,,,,0.118,IC50,=,118,nM,
23,520018802,177375753,CN(C(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)N(CC3=CC=CO3)C#N,Active,,,,0.206,IC50,=,206,nM,
24,520018900,177375783,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1F)C(=O)N(C)N(CC2=C(C(=CC=C2)Cl)F)C#N)NC(=O)C3=CC=CS3,Active,,,,0.019,IC50,=,19,nM,
25,520018934,177375784,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1Cl)C(=O)N(C)N(CC2=C(C(=CC=C2)Cl)F)C#N)NC(=O)C3=CC=CS3,Active,,,,0.026,IC50,=,26,nM,
