PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,312394094,118737647,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2=CC=CC=C2.[Na+],Active,,,,0.9,EC50,=,900,nM
2,482046954,156023322,CC1=C(C(=NC(=N1)C)C)C(=O)OCC(=O)[C@H](C[C@@H]2CCCNC2=O)NC(=O)[C@H](CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,Active,,,,2.8,EC50,=,2800,nM
3,482050820,156023309,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C(=O)COC(=O)C(C)(C)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Unspecified,,,,10,EC50,>,10000,nM
4,482053779,156023307,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(=O)C)NC(=O)OCC2=CC(=CC=C2)Cl,Unspecified,,,,21.5,EC50,=,21500,nM
5,482057773,156023321,CC1=CC(=C(C(=N1)C)C(=O)OCC(=O)[C@H](C[C@@H]2CCCNC2=O)NC(=O)[C@H](CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC)C(F)(F)F,Active,,,,0.47,EC50,=,470,nM
6,482059716,156023317,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C(=O)COC(=O)C2=CC=CC=N2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,Unspecified,,,,10,EC50,>,10000,nM
7,482063249,164544100,CC1=CC(=C(C(=N1)C)C(=O)OCC(=O)[C@H](C[C@@H]2CCNC2=O)NC(=O)[C@H](CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC)C(F)(F)F,Active,,,,0.28,EC50,=,280,nM
8,482067521,156023318,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C(=O)COC(=O)C2=CN=CC=C2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,Unspecified,,,,10,EC50,>,10000,nM
9,482067582,156023313,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C(=O)COC(=O)C2(CCCCC2)C(F)(F)F)NC(=O)C3=CC4=C(N3)C=CC=C4OC,Active,,,,0.6,EC50,=,600,nM
10,482071151,156023319,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C(=O)COC(=O)C2=CC=NC=C2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,Unspecified,,,,10,EC50,>,10000,nM
11,482071592,156023320,CC1=CC(=NC(=C1C(=O)OCC(=O)[C@H](C[C@@H]2CCCNC2=O)NC(=O)[C@H](CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC)C)C,Active,,,,0.3,EC50,=,300,nM
12,482071901,156023310,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C(=O)COC(=O)C(C)(C)C#N)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Unspecified,,,,10,EC50,>,10000,nM
13,482071970,156023308,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C(=O)CO)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Unspecified,,,,10.1,EC50,=,10100,nM
14,482072536,156023323,CC1=C(C(=NN1C)C)C(=O)OCC(=O)[C@H](C[C@@H]2CCCNC2=O)NC(=O)[C@H](CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,Unspecified,,,,10,EC50,>,10000,nM
15,482072923,156023315,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C(=O)COC(=O)C2=C(C=CC=C2Cl)Cl)NC(=O)C3=CC4=C(N3)C=CC=C4OC,Active,,,,0.52,EC50,=,520,nM
16,482073454,156023316,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C(=O)COC(=O)C2=C(C=CC=C2C(F)(F)F)C(F)(F)F)NC(=O)C3=CC4=C(N3)C=CC=C4OC,Active,,,,0.16,EC50,=,160,nM
17,482073601,156023314,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C(=O)COC(=O)C2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,Unspecified,,,,10,EC50,>,10000,nM
18,482075945,156023311,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C(=O)COC(=O)C(C)(C)C(F)(F)F)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Unspecified,,,,5,EC50,>,5000,nM
19,482082921,156023312,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C(=O)COC(=O)C2(OCCCO2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,Unspecified,,,,10,EC50,>,10000,nM
