PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,461514649,11561899,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Active,,,,0.004,IC50,=,4,nM
2,461516799,143139096,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)N(C)C(=O)C2=CC3=C(N2)C=CC=C3OC,Active,,,,0.083,IC50,=,83,nM
3,461517340,70330664,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)[C@H]2CCCO2,Active,,,,0.091,IC50,=,91,nM
4,461519741,70330987,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=CC=CC=C3N2,Active,,,,0.131,IC50,=,131,nM
5,461523358,90737702,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)C2=CC3=CC=CC=C3N2,Active,,,,0.02,IC50,=,20,nM
6,461526256,70331172,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC)NC(=O)[C@H]2CCCO2,Active,,,,1.076,IC50,=,1076,nM
7,461531500,154702364,CCCC[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Active,,,,0.02,IC50,=,20,nM
8,461531806,70331453,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Active,,,,0.007,IC50,=,7,nM
9,461536729,154702365,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=CC=CC=C3N2,Active,,,,0.105,IC50,=,105,nM
10,461537300,70330988,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Active,,,,0.035,IC50,=,35,nM
11,461541291,70331170,COC1=CC=CC2=C1C=C(N2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C(=O)CO,Active,,,,0.103,IC50,=,103,nM
12,461541548,91537800,CC(C)CC[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Active,,,,0.034,IC50,=,34,nM
13,461546679,154702362,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Active,,,,0.053,IC50,=,53,nM
14,461547095,143139086,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)C2=CC3=CC=CC=C3N2,Active,,,,0.038,IC50,=,38,nM
15,461548968,154702366,CCOCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)(C)C)NC(=O)C2=CC3=CC=CC=C3N2,Active,,,,0.112,IC50,=,112,nM
16,461560646,90858302,COC1=CC=CC2=C1C=C(N2)C(=O)N[C@@H](CC3CCCCC3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C(=O)CO,Active,,,,0.044,IC50,=,44,nM
