PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
6,494399882,171345626,C/C=C/C(=O)NCC1=NC(=NO1)C2=CC=C(C=C2)C(F)(F)F,Unspecified,,,,249.99,IC50,=,249990,nM,Outside typical range
7,494403202,171347624,CC1=C(C1C(=O)NCC2=NC(=NO2)C3=CC(=CC=C3)OC)C4=CC=CC=C4,Unspecified,,,,39.32,IC50,=,39320,nM,
8,494403827,171347987,CC1=C(C1C(=O)NCC2=NC(=NO2)C3=CC=CC=C3C(F)(F)F)C4=CC=CC=C4,Unspecified,,,,66.92,IC50,=,66920,nM,
9,494403866,171348011,C1=CSC(=C1)/C=C/C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F,Unspecified,,,,54.56,IC50,=,54560,nM,
10,494406543,171349655,C1=CC=NC(=C1)/C=C/C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F,Unspecified,,,,102.44,IC50,=,102440,nM,Outside typical range
11,494406947,171349888,C1=CC=C(C=C1)CCC(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F,Unspecified,,,,90.48,IC50,=,90480,nM,
12,494407801,171350380,CC1=C(C1C(=O)NC(CC2CC2)C3=NC(=NO3)C4=CC=C(C=C4)C(F)(F)F)C5=CC=CC=C5,Unspecified,,,,76.79,IC50,=,76790,nM,
13,494408369,171350697,CC1=C(C1C(=O)NCC2=NC(=NO2)C3=CC(=CC=C3)[N+](=O)[O-])C4=CC=CC=C4,Unspecified,,,,19.66,IC50,=,19660,nM,
14,494411771,171352696,CC1=C(C1C(=O)NC(CC2=CC=C(C=C2)F)C3=NC(=NO3)C4=CC=C(C=C4)C(F)(F)F)C5=CC=CC=C5,Unspecified,,,,16.51,IC50,=,16510,nM,
15,494412206,171352928,CC1=C(C1C(=O)NCC2=NC(=NO2)C3=CC(=CC=C3)OC(F)(F)F)C4=CC=CC=C4,Unspecified,,,,19.64,IC50,=,19640,nM,
16,494412850,171353273,C1=COC(=C1)/C=C/C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F,Unspecified,,,,60.52,IC50,=,60520,nM,
17,494413088,171353424,CC1=C(C1C(=O)NC(C)C2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F)C4=CC=CC=C4,Unspecified,,,,96.93,IC50,=,96930,nM,
18,494414108,171353957,CC1=CC(=CC=C1)C2=NOC(=N2)CNC(=O)C3C(=C3C4=CC=CC=C4)C,Unspecified,,,,35.22,IC50,=,35220,nM,
19,494415045,171354444,CC1=C(C1C(=O)NCC2=NC(=NO2)C3=CC=CC=C3)C4=CC=CC=C4,Unspecified,,,,79.62,IC50,=,79620,nM,
20,494416613,171355365,CC1=C(C1C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F)C4=CC=CC=C4,Active,,,,6.71,IC50,=,6710,nM,
21,494417966,171356136,C1=CC=C(C=C1)C#CC(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F,Unspecified,,,,46.87,IC50,=,46870,nM,
22,494418060,171356151,CC1=C(C1C(=O)NC(CC2=CC=CC=C2F)C3=NC(=NO3)C4=CC=C(C=C4)C(F)(F)F)C5=CC=CC=C5,Active,,,,7.48,IC50,=,7480,nM,
23,494419996,171357207,C1=CC=C(C=C1)/C=C/C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F,Unspecified,,,,46.29,IC50,=,46290,nM,
24,494420736,171357604,CC1=C(C1C(=O)NC(CC2CCCCC2)C3=NC(=NO3)C4=CC=C(C=C4)C(F)(F)F)C5=CC=CC=C5,Unspecified,,,,19.37,IC50,=,19370,nM,
25,494423529,171358229,CC1=C(C1C(=O)NC(CC2=CC=CC=C2)C3=NC(=NO3)C4=CC=C(C=C4)C(F)(F)F)C5=CC=CC=C5,Active,,,,5.27,IC50,=,5270,nM,
26,494423560,171358243,CC1=C(C1C(=O)NCC2=NC(=NO2)C3=CC(=CC=C3)F)C4=CC=CC=C4,Unspecified,,,,66.96,IC50,=,66960,nM,
27,494424314,171358711,CC1=C(C1C(=O)NC(CC2=CC3=CC=CC=C3N2)C4=NC(=NO4)C5=CC=C(C=C5)C(F)(F)F)C6=CC=CC=C6,Unspecified,,,,14.74,IC50,=,14740,nM,
