PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103659500,5219869,CC1=CC=C(C=C1)C(=O)N2C3=CC4=C(C=C3N=C2SC)OCCO4,Active,,,,7.3,EC50,=,7300,nM
2,520055547,177379394,CC1=C(C=C(C=C1)C(=O)N2C(=NC3=CC=CC=C32)C)F,Unspecified,,,,25.4,EC50,=,25400,nM
3,520059555,177379390,CC1=C(C=C(C=C1)C(=O)N2C3=CC4=C(C=C3N=C2SC)OCO4)F,Unspecified,,,,29.2,EC50,=,29200,nM
4,520060679,177379389,CC1=CC=C(C=C1)C(=O)N2C3=CC4=C(C=C3N=C2SC)OCO4,Active,,,,4.8,EC50,=,4800,nM
5,520063189,177379378,CC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3N=C2SC)F,Unspecified,,,,35.6,EC50,=,35600,nM
