PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,381838043,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,0.06,IC50,=,60,nM
2,475982221,166627382,CCCCCCCCCCOCCC(=O)O[C@@H]1[C@H](O[C@@]([C@@H]1O)(C#N)C2=CC=C3N2N=CN=C3N)CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)OC4=CC=CC=C4,Active,,,,0.18,IC50,=,180,nM
3,475983770,166628169,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H]([C@H](O[C@@]1(C#N)C2=CC=C3N2N=CN=C3N)CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)OC4=CC=CC=C4)O,Active,,,,3.6,IC50,=,3600,nM
4,475993569,166633037,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H]([C@H](O[C@@]1(C#N)C2=CC=C3N2N=CN=C3N)CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)OC4=CC=CC=C4)O,Active,,,,0.29,IC50,=,290,nM
5,475994501,166633489,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O[C@@]([C@@H]1O)(C#N)C2=CC=C3N2N=CN=C3N)CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)OC4=CC=CC=C4,Active,,,,1.6,IC50,=,1600,nM
6,475997646,166635069,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O[C@@]([C@@H]1O)(C#N)C2=CC=C3N2N=CN=C3N)CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)OC4=CC=CC=C4,Active,,,,0.24,IC50,=,240,nM
7,475997901,166635207,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)OC(=O)CCCCCCCCCCCN=[N+]=[N-])OC4=CC=CC=C4,Active,,,,0.51,IC50,=,510,nM
8,475998474,166635493,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)OC(=O)CCCCCCCCCCCSCC)OC4=CC=CC=C4,Active,,,,0.25,IC50,=,250,nM
