PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,461514649,11561899,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Active,,,,4.8,EC50,=,4800,nM
2,461516799,143139096,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)N(C)C(=O)C2=CC3=C(N2)C=CC=C3OC,Unspecified,,,,19,EC50,=,19000,nM
3,461517340,70330664,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)[C@H]2CCCO2,Unspecified,,,,33,EC50,=,33000,nM
4,461519741,70330987,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=CC=CC=C3N2,Unspecified,,,,45,EC50,=,45000,nM
5,461523358,90737702,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)C2=CC3=CC=CC=C3N2,Unspecified,,,,17,EC50,=,17000,nM
6,461526256,70331172,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC)NC(=O)[C@H]2CCCO2,Unspecified,,,,100,EC50,>,100000,nM
7,461529259,154702371,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(=O)C2=C(C=CC=C2Cl)Cl)NC(=O)C3=CC4=C(N3)C=CC=C4OC,Active,,,,0.29,EC50,=,290,nM
8,461531500,154702364,CCCC[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Active,,,,10,EC50,=,10000,nM
9,461531806,70331453,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Active,,,,10,EC50,=,10000,nM
10,461534310,162656890,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(=O)C2=C(C=CC=C2Cl)Cl)NC(=O)[C@H]3CCCO3,Active,,,,2.4,EC50,=,2400,nM
11,461536729,154702365,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=CC=CC=C3N2,Unspecified,,,,46,EC50,=,46000,nM
12,461537300,70330988,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Unspecified,,,,32,EC50,=,32000,nM
13,461541291,70331170,COC1=CC=CC2=C1C=C(N2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C(=O)CO,Unspecified,,,,47,EC50,=,47000,nM
14,461541548,91537800,CC(C)CC[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Unspecified,,,,33,EC50,=,33000,nM
15,461546679,154702362,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Unspecified,,,,31,EC50,=,31000,nM
16,461547095,143139086,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)NC(=O)C2=CC3=CC=CC=C3N2,Unspecified,,,,20,EC50,=,20000,nM
17,461548968,154702366,CCOCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)(C)C)NC(=O)C2=CC3=CC=CC=C3N2,Unspecified,,,,20,EC50,=,20000,nM
18,461560646,90858302,COC1=CC=CC2=C1C=C(N2)C(=O)N[C@@H](CC3CCCCC3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C(=O)CO,Unspecified,,,,14,EC50,=,14000,nM
