PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,312394094,118737647,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2=CC=CC=C2.[Na+],Active,,,,0.03,IC50,=,30,nM
2,469800180,164610031,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2=CC=CC=C2.C[N+](C)(C)CCO,Active,,,,0.18,IC50,=,180,nM
3,469801294,164610839,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2=CC=CC=C2.[K+],Active,,,,0.2,IC50,=,200,nM
4,469809133,164616488,C1CNC(=O)[C@@H]1C[C@@H](C(O)S(=O)(=O)[O-])NC(=O)[C@H](CC2CC2)NC(=O)OCCC3=CC(=CC=C3)Cl.[Na+],Active,,,,0.08,IC50,=,80,nM
5,469819780,164624210,C1CNC(=O)[C@@H]1C[C@@H](C(O)S(=O)(=O)[O-])NC(=O)[C@H](CC2CC2)NC(=O)OCC3=CC(=CC=C3)F.[Na+],Active,,,,0.07,IC50,=,70,nM
6,504826642,172461787,[2H]C([2H])(C1=CC=CC=C1)OC(=O)N[C@H](CC(C)C)C(=O)N[C@H](C[C@@H]2CCNC2=O)C(O)S(=O)(=O)[O-].[Na+],Active,,,,0.18,IC50,=,180,nM
