PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,461563615,155903259,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,Active,,,,0.0031,IC50,=,3.1,nM
2,482055570,168275248,[2H][C@@](C1=CN=CC=C1)(C(=O)N[C@@H](C)C2=CC=C(C=C2)F)N(C3=CC4=C(C=C3)C5=CC=CC=C5O4)C(=O)C(=O)C,Active,,,,0.0081,IC50,=,8.1,nM
3,482075489,155817518,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=CC=C(C=C3)OC(F)(F)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,0.0152,IC50,=,15.2,nM
4,494399849,171345603,C[C@@H](C1=CC=CC=C1)NC(=O)[C@@H](C2=CC=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C5=CC=CO5,Active,,,,0.0002,IC50,=,0.2,nM
5,494419996,171357207,C1=CC=C(C=C1)/C=C/C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F,Unspecified,,,,46.28,IC50,=,46280,nM
