PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103233114,3194,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,Active,,,,2.02,IC50,=,2020,nM
2,374271453,13673587,COC1=CC=CC=C1NC(=O)C2=CC=CC=C2[Se][Se]C3=CC=CC=C3C(=O)NC4=CC=CC=C4OC,Active,,,,0.263,IC50,=,263,nM
3,374296166,3067580,C1=CC=C2C(=C1)C(=O)N([Se]2)C3=CC=CC=C3O,Active,,,,0.236,IC50,=,236,nM
4,374300306,13673571,C1=CC=C(C(=C1)C(=O)NC2=CC=CC=C2O)[Se][Se]C3=CC=CC=C3C(=O)NC4=CC=CC=C4O,Active,,,,0.339,IC50,=,339,nM
5,374358671,88621311,COC1=CC=CC=C1N2C(=O)C3=CC=CC=C3[Se]2,Active,,,,0.256,IC50,=,256,nM
