PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,312394069,118737619,C1CCC(CC1)C[C@@H](C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)NC(=O)OCC3=CC(=CC=C3)Cl,Active,,,,0.11,IC50,=,110,nM
2,312394096,118737650,C1CCC(CC1)C[C@@H](C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)NC(=O)OCC3=CC=CC=C3,Active,,,,0.056,IC50,=,56,nM
3,461560021,145343771,C1CCC(CC1)C[C@@H](C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)NC(=O)C3=CC4=CC=CC=C4N3,Active,,,,0.053,IC50,=,53,nM
4,482075489,155817518,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=CC=C(C=C3)OC(F)(F)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,0.055,IC50,=,55,nM
5,494396194,155817519,C1C[C@H]2CN([C@@H]([C@H]2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)COC4=C(C=C(C=C4)Cl)Cl,Active,,,,0.04,IC50,=,40,nM
6,494408682,166964221,C1C[C@H]2CN([C@@H]([C@H]2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)COC4=CC(=C(C=C4)Cl)Cl,Active,,,,0.042,IC50,=,42,nM
7,494409475,166964222,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=C(C=C(C=C3)Cl)Cl)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,0.028,IC50,=,28,nM
8,494413513,156596253,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)OCC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,0.025,IC50,=,25,nM
9,504795110,172439906,CC(C)(C)OC(=O)N1CC2(CCC2)C[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O,Unspecified,,,,5,IC50,>,5000,nM
10,504796687,172441021,COC1=CC=CC2=C1C=C(N2)C(=O)N3CC4(CCCC4)CC3C(=O)N[C@@H](C[C@@H]5CCCNC5=O)C#N,Active,,,,6,IC50,=,6000,nM
11,504797334,162685384,CC(=O)OC1=CC=CC(=C1)COC(=O)N[C@@H](CC2CCCCC2)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O,Active,,,,0.098,IC50,=,98,nM
12,504799214,172442771,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3CCCCC3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,0.025,IC50,=,25,nM
13,504801428,172444311,C1CCC2(CC1)CC(N(C2)C(=O)OCC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C#N,Active,,,,1.4,IC50,=,1400,nM
14,504803032,172445418,COC1=CC=CC2=C1C=C(N2)C(=O)N3CC4(CCCC4)CC3C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O,Active,,,,1.5,IC50,=,1500,nM
15,504803064,168510422,C1CCC2(C1)CC(N(C2)C(=O)OCC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O,Active,,,,0.022,IC50,=,22,nM
16,504804366,172446341,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@@H]2CC3(CC3)CN2C(=O)OCC4=CC=CC=C4,Active,,,,0.025,IC50,=,25,nM
17,504805760,172447298,C[C@H]([C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2=CC=CC=C2)OC(C)(C)C,Active,,,,0.4,IC50,=,400,nM
18,504807716,172448674,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2=CC=CC=C2,Active,,,,0.053,IC50,=,53,nM
19,504813495,172452683,C1CCC2(C1)CC(N(C2)C(=O)OCC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C#N,Active,,,,2.2,IC50,=,2200,nM
20,504816793,172454955,C1CCC(CC1)C[C@@H](C(=O)N[C@@H](C[C@@H]2CCNC2=O)C#N)NC(=O)C(F)(F)F,Unspecified,,,,2,IC50,>,2000,nM
21,504823803,172459822,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)CCC3CCCCC3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,0.041,IC50,=,41,nM
22,504824350,172460191,CC(C)(C)O[C@@H]1C[C@H](N(C1)C(=O)OCC2=CC=CC=C2)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O,Active,,,,0.56,IC50,=,560,nM
23,504826661,172461803,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)C2=CC3=C(N2)C=CC=C3OC,Active,,,,0.074,IC50,=,74,nM
24,504827141,172462132,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)C2=CC3=CC=CC=C3N2,Active,,,,0.029,IC50,=,29,nM
25,504829738,172463919,C1CCC2(CC1)CC(N(C2)C(=O)OCC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O,Active,,,,0.049,IC50,=,49,nM
26,504829876,172464021,C1CCC(CC1)[C@@H]2C[C@H](N(C2)C(=O)OCC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O,Active,,,,0.51,IC50,=,510,nM
27,504837264,172469243,C1CC2(C1)C[C@H](N(C2)C(=O)OCC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O,Active,,,,0.03,IC50,=,30,nM
28,504837623,172469492,C1CCC2(C1)CC(N(C2)C(=O)OCC3=CC(=CC=C3)Cl)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C#N,Active,,,,3.6,IC50,=,3600,nM
29,504837816,172469626,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@@H]2CC3(CC3)CN2C(=O)COC4=C(C=C(C=C4)Cl)Cl,Active,,,,0.039,IC50,=,39,nM
30,504840985,172471827,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)CNC3=CC=C(C=C3)Cl)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,0.99,IC50,=,990,nM
