PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103250959,3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,Active,,,,6.72,IC50,=,6720,nM
2,482052680,168273100,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=CC(=C5)C=O,Active,,,,3.2,IC50,=,3200,nM
3,482053391,163196360,C1C(C2=C(C=CC(=C2C3=CC=CC(=C31)C4=NC=CC(=C4)C5=CC=CC=C5)O)C6=CC=C(C=C6)Br)CO,Active,,,,5.35,IC50,=,5350,nM
4,482056395,168275854,C1C(C2=C(C=CC(=C2C3=CC=CC(=C31)C4=NC=CC(=C4)C=O)O)C5=CC=C(C=C5)Br)CO,Active,,,,5.32,IC50,=,5320,nM
5,482056596,168275999,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=C(C=C5)NCC6=CC=CC=C6,Active,,,,5.79,IC50,=,5790,nM
6,482057288,168276502,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=CC(=C5)Cl,Active,,,,5.44,IC50,=,5440,nM
7,482066067,168282905,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=C(C=C5)Cl,Active,,,,4.06,IC50,=,4060,nM
8,482073566,168288323,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=C(C=C5)N(C)C,Active,,,,5.92,IC50,=,5920,nM
9,482075940,168290035,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=C(C=C5)C#N,Active,,,,7.12,IC50,=,7120,nM
10,482076451,168290424,C1C(C2=C(C=CC(=C2C3=CC=CC(=C31)C4=NC=C(C=C4)Cl)O)C5=CC=C(C=C5)Br)CO,Unspecified,,,,10.49,IC50,=,10490,nM
11,482083905,168295422,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=CC(=C5)C6=CC=CC=C6,Unspecified,,,,17.66,IC50,=,17660,nM
12,482086524,168296911,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=C(C=C5)F,Active,,,,7.81,IC50,=,7810,nM
