PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103681223,44236114,CC1=C(C=C(C=C1)CN)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,Unspecified,,,,24,ID50,=,24,uM
2,103689870,24941262,CC1=C(C=C(C=C1)N)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,Unspecified,,,,38,ID50,=,38,uM
3,103691703,44236357,CC1=C(C=C(C=C1)CNC)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,Unspecified,,,,20,ID50,=,20,uM
4,103768843,46178485,C[C@H](C1=CC=CC2=CC=CC=C21)N3CCC(CC3)C(=O)NCC4=CC=C(C=C4)OC,Unspecified,,,,17,ID50,=,17,uM
5,103768909,46854595,C[C@H](C1=CC2=CC=CC=C2C=C1)N3CCC(CC3)C(=O)NCC4=CC(=CC=C4)OC,Unspecified,,,,27,ID50,=,27,uM
6,504795013,172439844,CCCN(CCC)C(=O)C1=CC(=C(C=C1)C)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,Unspecified,,,,100,ID50,>,100,uM
7,504797641,172441696,C[C@H](C1=CC=CC2=CC=CC=C21)NC(=O)[C@@H](CC3=CNC4=CC=CC=C43)NC(=O)OC(C)(C)C,Unspecified,,,,36,ID50,=,36,uM
8,504798246,8405690,C[C@H](C1=CC=CC2=CC=CC=C21)NS(=O)(=O)C3=CC=C(C=C3)[N+](=O)[O-],Unspecified,,,,56,ID50,=,56,uM
9,504808912,172449496,C[C@H](C1=CC=CC2=CC=CC=C21)NC(=O)[C@@H](CC3=CC=CC=C3)N,Unspecified,,,,76,ID50,=,76,uM
10,504809961,10573295,C[C@H](C1=CC=CC2=CC=CC=C21)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)OC(C)(C)C,Unspecified,,,,100,ID50,>,100,uM
11,504811040,172450983,C[C@H](C1=CC=CC2=CC=CC=C21)NC(=O)C3=CC(=C(C=C3)OC)N,Unspecified,,,,100,ID50,>,100,uM
12,504817680,172455573,C[C@H](C1=CC=CC2=CC=CC=C21)NC(=O)[C@@H](CC3=CC=CC=C3)NC(=O)OC(C)(C)C,Unspecified,,,,38,ID50,=,38,uM
13,504818130,10573296,C[C@H](C1=CC=CC2=CC=CC=C21)NC(=O)[C@H](C3=CC=CC=C3)NC(=O)OC(C)(C)C,Unspecified,,,,100,ID50,>,100,uM
14,504823620,172459689,C[C@H](C1=CC=CC2=CC=CC=C21)NS(=O)(=O)C3=CC=CC(=C3)[N+](=O)[O-],Unspecified,,,,38,ID50,=,38,uM
15,504829468,172463718,C[C@H](C1=CC=CC2=CC=CC=C21)NC(=O)[C@@H](CC3=CNC4=CC=CC=C43)N,Unspecified,,,,31,ID50,=,31,uM
16,504829957,168679764,CCCN(CCC)C(=O)C1=CC=CC(=C1)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,Unspecified,,,,15,ID50,=,15,uM
17,504832506,172465851,C[C@H](C1=CC=CC2=CC=CC=C21)NS(=O)(=O)C3=CC=C(C=C3)N,Unspecified,,,,100,ID50,>,100,uM
18,504833934,172466891,C[C@H](C1=CC=CC2=CC=CC=C21)NS(=O)(=O)C3=CC=CC(=C3)N,Unspecified,,,,64,ID50,=,64,uM
19,504834602,172467370,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4CCCCC4,Active,,,,2.6,ID50,=,2.6,uM
20,504835981,172468326,CC1=C(C=C(C=C1)N)C(=O)N[C@H](C)C2=CC=C(C3=CC=CC=C32)OC,Unspecified,,,,36,ID50,=,36,uM
21,504836244,172468508,CC1=C(C=C(C=C1)C(=O)NC(C)C)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,Unspecified,,,,100,ID50,>,100,uM
