PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,,
1,103165295,64971,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O,Unspecified,,,,150,CC50,=,150000,nM,
2,103180450,72303,C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C,Unspecified,,,,88.9,CC50,=,88900,nM,
3,103229261,122844,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)C)C(=O)O,Unspecified,,,,112,CC50,=,112000,nM,
4,103241512,47936,CC(=O)O[C@H]1[C@H]([C@@H]2[C@]([C@H](CCC2(C)C)O)([C@@]3([C@@]1(O[C@@](CC3=O)(C)C=C)C)O)C)O,Unspecified,,,,674,CC50,=,674000,nM,
5,103340697,,,Unspecified,,,,250,CC50,>,250000,nM,
6,103447182,72300,C=CCC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)CC=C)O,Unspecified,,,,68.3,CC50,=,68300,nM,
7,103466475,94162,CC(C)C1=C(C=C2C(=C1)C(=O)C[C@@H]3[C@@]2(CCCC3(C)C)C)O,Inconclusive,,,Potential missing data,,CC50,,,,Not Determined
8,103466622,442027,CC(C)C1=C(C=C2C(=C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C)O,Unspecified,,,,80.4,CC50,=,80400,nM,
9,103508747,3000706,C[C@H]1C(=O)N[C@H](C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O[C@H](C(=O)N[C@H](C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O[C@H](C(=O)N[C@H](C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O1)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C,Unspecified,,,,67.5,CC50,=,67500,nM,
10,103516894,4477,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,22.1,CC50,=,22100,nM,
11,103525862,11289118,CC(C)C1=CC2=C(C=C1)[C@]3(CCCC([C@@H]3CC2=O)(C)C)C,Unspecified,,,,305.1,CC50,=,305100,nM,
12,103525864,11724205,CC(C)C1=C(C(=C2C(=C1)C(=O)C[C@@H]3[C@@]2(CCCC3(C)C)C)O)OC,Unspecified,,,,78.5,CC50,=,78500,nM,
13,103525867,44427460,CC(C)C1=C[C@@]2(CC[C@@H]3[C@@](C2=CC1=O)(CCCC3(C)C)C)O,Unspecified,,,,750,CC50,>,750000,nM,
14,103525869,14827260,CC(C)C1=C(C(=C2C(=C1)[C@H](C[C@@H]3[C@@]2(CCCC3(C)C)C)O)O)OC,Unspecified,,,,127,CC50,=,127000,nM,
15,103525871,2751794,CC(C)C1=C(C2=C(C(=O)C1=O)[C@]3(CCCC([C@@H]3C=C2)(C)C)C)O,Unspecified,,,,89.7,CC50,=,89700,nM,
16,103525874,44427461,CC(C)C1=C(C=C2C(=C1)C=C[C@@H]3[C@@]2(CC[C@@H](C3(C)C)OC(=O)C)C)OC(=O)C,Unspecified,,,,303.3,CC50,=,303300,nM,
17,103525884,44427462,C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)[C@]2(C)CO)(C)O,Unspecified,,,,750,CC50,>,750000,nM,
18,103525895,442879,C1[C@@H]([C@H](C(=O)O1)CC2=CC3=C(C=C2)OCO3)CC4=CC5=C(C=C4)OCO5,Unspecified,,,,750,CC50,>,750000,nM,
19,103525898,5281867,C1[C@@H](/C(=C\C2=CC3=C(C=C2)OCO3)/C(=O)O1)CC4=CC5=C(C=C4)OCO5,Unspecified,,,,750,CC50,>,750000,nM,
20,103525901,44427466,COC1=C(C=C2C([C@H]([C@@H](CC2=C1)CO)CO)C3=CC(=C(C=C3)OC(=O)C4=CC=CC=C4)OC)OC(=O)C5=CC=CC=C5,Inconclusive,,,Potential missing data,,CC50,,,,Not Determined
21,103580493,10398656,CC1=C[C@H]2[C@@H](CC[C@@]([C@@H]2CC1)(C)O)C(C)C,Unspecified,,,,76.8,CC50,=,76800,nM,
22,103599146,25880646,C[C@]12CCC[C@]([C@@H]1CCC(=C)[C@@H]2CCC3=CCOC3=O)(C)C(=O)O,Unspecified,,,,750,CC50,>,750000,nM,
