PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,520014483,177646469,CC(C)C[C@@H](C(=O)NC(CCF)C=O)NC(=O)[C@H](CC1=CC=C(C=C1)F)NC(=O)OCC2=CC=CC=C2,Active,,,,0.63096,IC50,=,630.96,nM
2,520015515,177646859,CC(C)C[C@@H](C(=O)N[C@@H](C[C@H]1CCCO1)/C=C/2\CCOC2=O)NC(=O)[C@H](CC3=CC=C(C=C3)F)NC(=O)OCC4=CC=CC=C4,Active,,,,0.12589,IC50,=,125.89,nM
3,520015643,177646922,CC(C)C[C@@H](C(=O)NC(CC1CCCO1)C(=O)C(=O)NC(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,0.19953,IC50,=,199.53,nM
4,520015744,177646966,CC(C)C[C@@H](C(=O)NC(CC1=CC=NC=C1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,1,IC50,>,1000,nM
5,520015861,177647014,CC(C)C[C@@H](C(=O)NC(C[C@@H]1CCNC1=O)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,0.0003981,IC50,=,0.3981,nM
6,520016367,177647225,CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C=O)NC(=O)[C@H](CC1=CC=C(C=C1)F)NC(=O)OCC2=CC=CC=C2,Active,,,,0.00631,IC50,=,6.31,nM
7,520016381,177647234,CC(C)C[C@@H](C(=O)NC(CC1CCCCO1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,0.03981,IC50,=,39.81,nM
8,520016426,177647257,CC(C)C[C@@H](C(=O)NC(CCOC)C=O)NC(=O)[C@H](CC1=CC=C(C=C1)F)NC(=O)OCC2=CC=CC=C2,Active,,,,0.03162,IC50,=,31.62,nM
9,520017558,177647762,CC(C)C[C@@H](C(=O)NC(CC1CCCO1)/C=C/2\CCOC2=O)NC(=O)[C@H](CC3=CC=C(C=C3)F)NC(=O)OCC4=CC=CC=C4,Active,,,,0.15849,IC50,=,158.49,nM
10,520018129,177648031,CC(C)C[C@@H](C(=O)N[C@H](C[C@@H]1CCCO1)/C=C/2\CCOC2=O)NC(=O)[C@H](CC3=CC=C(C=C3)F)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,1,IC50,>,1000,nM
11,520018182,177648061,CC(C)C[C@@H](C(=O)NC(CC1=CC=C(C=C1)F)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,0.79433,IC50,=,794.33,nM
12,520018297,177648115,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)/C=C/2\CCOC2=O)NC(=O)[C@H](CC3=CC=C(C=C3)F)NC(=O)OCC4=CC=CC=C4,Active,,,,0.001585,IC50,=,1.585,nM
13,520019326,177648594,CC(C)C[C@@H](C(=O)NC(CC1=CC=CC=C1F)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,0.003162,IC50,=,3.162,nM
14,520019446,177648651,CC(C)C[C@@H](C(=O)NC(CC1CCCC1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,0.07943,IC50,=,79.43,nM
15,520019939,177648883,CC(C)C[C@@H](C(=O)NC(CC1=CN=CN1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,0.01585,IC50,=,15.85,nM
16,520021487,177649573,CC(C)C[C@@H](C(=O)NC(CC1=CC=CO1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,0.12589,IC50,=,125.89,nM
17,520021503,134306183,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,0.005012,IC50,=,5.012,nM
18,520021503,134306183,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,0.005012,Ki,=,5.012,nM
19,520022012,177649832,CC(C)C[C@@H](C(=O)NC(CC1CCCO1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,0.001259,IC50,=,1.259,nM
20,520022435,177650003,CC(C)C[C@@H](C(=O)N[C@@H](CCS(=O)C)C=O)NC(=O)[C@H](CC1=CC=C(C=C1)F)NC(=O)OCC2=CC=CC=C2,Active,,,,0.007943,IC50,=,7.943,nM
21,520022824,177650187,CC(C)C[C@@H](C(=O)NC(CC1=CN=CS1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,1,IC50,>,1000,nM
22,520023222,177650384,CC(C)C[C@@H](C(=O)NC(CC1=CC=CC=N1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,0.01259,IC50,=,12.59,nM
23,520023346,177650438,CC(C)C[C@@H](C(=O)NC(CC1=CN=CC=C1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,1,IC50,>,1000,nM
24,520023517,177650513,CC(C)C[C@@H](C(=O)N[C@H](C[C@H]1CCCO1)/C=C/2\CCOC2=O)NC(=O)[C@H](CC3=CC=C(C=C3)F)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,1,IC50,>,1000,nM
25,520027971,177650998,CC(C)C[C@@H](C(=O)NC(CC(F)F)C=O)NC(=O)[C@H](CC1=CC=C(C=C1)F)NC(=O)OCC2=CC=CC=C2,Active,,,,1,IC50,=,1000,nM
26,520050917,177656558,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCO1)/C=C/2\CCOC2=O)NC(=O)[C@H](CC3=CC=C(C=C3)F)NC(=O)OCC4=CC=CC=C4,Active,,,,0.03981,IC50,=,39.81,nM
27,520052414,177657261,CC(C)C[C@@H](C(=O)NC(CC1=CC(=CC=C1)F)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,0.63096,IC50,=,630.96,nM
28,520056811,177658627,CC(C)C[C@@H](C(=O)NC(CC(F)(F)F)C=O)NC(=O)[C@H](CC1=CC=C(C=C1)F)NC(=O)OCC2=CC=CC=C2,Unspecified,,,,1,IC50,>,1000,nM
